country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Canada,justified,3.176533014392203,0.5851098580317485,1.8233997314594998e-07,13,5.834879140670399e-07,True
Indonesia,justified,1.9690045598136041,0.4288138970553273,1.1043201855837635e-06,13,1.963235885482246e-06,True
Australia,justified,1.9073985932655106,0.349467252620621,1.7199676187175848e-07,13,5.834879140670399e-07,True
Venezuela,justified,-0.38868730031694654,0.4146597747809554,0.09105246311375668,13,0.11206456998616207,False
Japan,justified,-1.0770047649474106,0.5186120526741024,0.0015526493315381124,13,0.0020701991087174834,True
France,justified,-1.1097517782916795,0.3622416741199151,6.173097084722937e-05,13,9.876955335556699e-05,True
USA,justified,-1.8484541732166793,0.39407794959573456,8.814164431577513e-07,13,1.7628328863155026e-06,True
China,justified,-2.629038150698601,0.5093764771843762,3.160862680308113e-07,13,7.224828983561401e-07,True
Venezuela,unjustified,1.8409313171524953,0.33523602697425325,1.6087504432605818e-07,13,5.834879140670399e-07,True
China,unjustified,1.6426919594149763,0.24626761602325362,1.8506150127066243e-08,13,1.4804920101652995e-07,True
France,unjustified,0.10043959405364822,0.24458094056441612,0.4365387374186892,13,0.49890141419278766,False
Indonesia,unjustified,0.04841885057607908,0.21944455073102082,0.6730769674787914,13,0.7179487653107108,False
USA,unjustified,0.009926026674354946,0.22640415634692715,0.9329388246040625,13,0.9329388246040625,False
Australia,unjustified,-0.6726376610563913,0.2800825117022647,0.0005081031879605665,13,0.0007390591824880967,True
Japan,unjustified,-1.3053377344307633,0.2506552708219609,2.8685626967107835e-07,13,7.224828983561401e-07,True
Canada,unjustified,-1.6644323523843991,0.24146383926354134,1.277182331375885e-08,13,1.4804920101652995e-07,True
