country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Indonesia,justified,0.5637019190650719,0.15284102229014235,1.0445779432180528e-05,13,3.342649418297769e-05,True
China,justified,0.41456329922836577,0.15799244734188894,0.00024382029884367868,13,0.0005657649488915806,True
France,justified,0.18464543899664512,0.1457710537867722,0.028815412706817357,13,0.04610466033090777,True
Canada,justified,0.07331730819378908,0.16069043307079522,0.3887576085736269,13,0.4784709028598485,False
Australia,justified,-0.07331730819378908,0.16069043307079522,0.3887576085736269,13,0.4784709028598485,False
Japan,justified,-0.35276441963819355,0.18117659006297687,0.0024560866524708617,13,0.0043663762710593095,True
Venezuela,justified,-0.5637019190650719,0.15284102229014235,1.0445779432180528e-05,13,3.342649418297769e-05,True
America,justified,-0.6301081780200968,0.12663674862907495,4.6924291165683954e-07,13,7.507886586509433e-06,True
Indonesia,unjustified,0.39843749944478846,0.10271937409745972,6.309325849672524e-06,13,3.342649418297769e-05,True
China,unjustified,0.2662259621369557,0.11133150264176184,0.0005259712405561862,13,0.0010519424811123723,True
Canada,unjustified,0.027644240924228843,0.08996756295382377,0.5582181495382227,13,0.5954326928407708,False
France,unjustified,-0.01772837147403222,0.06690092423072377,0.6129351152692533,13,0.6129351152692533,False
Australia,unjustified,-0.027644240924228843,0.08996756295382377,0.5582181495382227,13,0.5954326928407708,False
Japan,unjustified,-0.14843749857167354,0.13875810458757293,0.05788056467061469,13,0.08418991224816683,False
America,unjustified,-0.30739182244556457,0.11735651427528661,0.0002475221651400665,13,0.0005657649488915806,True
Venezuela,unjustified,-0.39843749944478846,0.10271937409745972,6.309325849672524e-06,13,3.342649418297769e-05,True
