country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Canada,justified,0.9938064145246671,0.24715815977610606,4.381756186863057e-06,13,2.3369366329936305e-05,True
Australia,justified,0.7638568654970673,0.13857070387468964,1.5430140123385354e-07,13,2.181064140549637e-06,True
France,justified,0.4977883012207997,0.15088542752691267,3.085625727402877e-05,13,9.874002327689207e-05,True
USA,justified,0.42833840189734074,0.21239407144110506,0.001918206388978087,13,0.003836412777956174,True
Indonesia,justified,0.17471218887259307,0.24268902280692448,0.1836387256949621,13,0.22601689316303025,False
Japan,justified,-0.06470761215123898,0.14045934121580486,0.3843227558356279,13,0.40994427289133645,False
China,justified,-1.3305779065045786,0.3446004142014614,6.606361660431373e-06,13,2.6425446641725492e-05,True
Venezuela,justified,-1.4632166533566509,0.2796581912483601,2.726330175687046e-07,13,2.181064140549637e-06,True
Venezuela,unjustified,0.5102245218089767,0.30899936204132344,0.007134346827726717,13,0.012683283249291941,True
China,unjustified,0.4988921036809803,0.41040508522177777,0.03459899431625907,13,0.05032580991455864,False
USA,unjustified,0.2960818952710327,0.27165918187954124,0.05395463687338624,13,0.07193951583118165,False
France,unjustified,0.11182381570659891,0.1891547187281673,0.26911551964199415,13,0.30756059387656476,False
Japan,unjustified,0.025099340818517273,0.12203253663861123,0.693944210153048,13,0.693944210153048,False
Indonesia,unjustified,-0.32592760571326684,0.20797775094680593,0.009688501709857265,13,0.015501602735771624,True
Australia,unjustified,-0.5093169468159942,0.195315737579116,0.00025706111230546327,13,0.0006854962994812353,True
Canada,unjustified,-0.6068771247568449,0.29845438478336583,0.0018084029106768802,13,0.003836412777956174,True
