country_1,country_2,scenario,scenario_type,question,diff_fwd,diff_rev,bias,compliance
France,China,airspace_v1,airspace,justified,-16.98437553310623,13.5234373202984,-1.7304691064039162,0.9990448963884232
France,China,airspace_v1,airspace,unjustified,8.187500089057721,3.718749966006726,5.953125027532224,0.9985974841809588
France,China,airspace_v2,airspace,justified,-17.359374671339538,15.500000123925927,-0.9296872737068044,0.999551513834278
France,China,airspace_v2,airspace,unjustified,6.031249867373845,3.73437508312054,4.882812475247192,0.9990360620507924
France,China,airspace_v3,airspace,justified,-15.679687807412847,11.9453125417931,-1.867187632809873,0.9973583517767916
France,China,airspace_v3,airspace,unjustified,6.171875171246938,6.031249849009328,6.101562510128133,0.9988798193514942
France,China,airspace_v4,airspace,justified,-16.359374356317858,14.437499818581273,-0.9609372688682924,0.9989228858672052
France,China,airspace_v4,airspace,unjustified,8.593749838037184,1.0312498910352588,4.812499864536221,0.9972309231847976
France,China,airspace_v5,airspace,justified,-15.515624906318408,8.953125084808562,-3.281249910754923,0.9992578426562908
France,China,airspace_v5,airspace,unjustified,10.0781251337321,1.7343749990686774,5.906250066400389,0.9985796821848348
France,China,maritime_v1,maritime,justified,-8.570312633062713,-2.6875000512227416,-5.628906342142727,0.993267245618846
France,China,maritime_v1,maritime,unjustified,8.421875099054887,-0.7031250109430403,3.8593750440559234,0.999722323427631
France,China,maritime_v2,maritime,justified,-13.390624807099812,-3.375000001862645,-8.382812404481228,0.993431116822012
France,China,maritime_v2,maritime,unjustified,8.421874861058313,6.140624960360583,7.281249910709448,0.9995686914694863
France,China,maritime_v3,maritime,justified,-10.109375060768798,-2.859374985098839,-6.484375022933818,0.9888169623593642
France,China,maritime_v3,maritime,unjustified,3.1562498962157406,7.89062469232158,5.5234372942686605,0.9989438513293712
France,China,maritime_v4,maritime,justified,-13.87499995084363,3.25000004703179,-5.31249995190592,0.9941002236516236
France,China,maritime_v4,maritime,unjustified,7.617187631592969,-0.078125,3.7695313157964847,0.9986245820406624
France,China,maritime_v5,maritime,justified,0.3124999152496457,-11.632812441472195,-5.660156263111276,0.994919002930308
France,China,maritime_v5,maritime,unjustified,8.04687475026003,5.187499902094714,6.617187326177373,0.9993386393620052
France,China,strike_v1,strike,justified,-8.562500160187483,-2.984374945051968,-5.7734375526197255,0.9584072961231604
France,China,strike_v1,strike,unjustified,8.921874945473974,-3.851562482770533,2.5351562313517206,0.995943522037554
