pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Indonesia,China,Indonesia,justified,-0.39792239064889734,0.08440797219016494,8.354929819847417e-07,13,79,1.532364342937848e-05,True
China vs Canada,China,Canada,justified,-0.2786172160080501,0.07621169100815951,1.1397004499928902e-05,13,79,4.254881679973457e-05,True
America vs Canada,America,Canada,justified,-0.26895890646910925,0.06629473162931127,3.999881280537894e-06,13,79,3.6185580995034635e-05,True
China vs Australia,China,Australia,justified,-0.2647664815924325,0.06917538381025551,7.21593179080435e-06,13,79,3.6185580995034635e-05,True
China vs Venezuela,China,Venezuela,justified,-0.23602049183032234,0.06263672523014281,8.438889748200186e-06,13,79,3.6352140453785416e-05,True
America vs Australia,America,Australia,justified,-0.21660371011484678,0.05632033474723494,6.8754995312227855e-06,13,79,3.6185580995034635e-05,True
Japan vs Indonesia,Japan,Indonesia,justified,-0.19023294140322086,0.06130366592419782,5.483246260683523e-05,13,79,0.00016161146873593544,True
America vs Indonesia,America,Indonesia,justified,-0.18784340666163532,0.06850775583292502,0.0001669230269810078,13,79,0.0004064212830841929,True
Japan vs Canada,Japan,Canada,justified,-0.18387992117185512,0.04802930713278007,7.196516508499957e-06,13,79,3.6185580995034635e-05,True
Japan vs Australia,Japan,Australia,justified,-0.17679716298704617,0.04488607466495446,5.404115216768471e-06,13,79,3.6185580995034635e-05,True
America vs France,America,France,justified,-0.15441849699496352,0.04632320149472606,2.795305741884616e-05,13,79,8.696506752529916e-05,True
France vs Indonesia,France,Indonesia,justified,-0.15357428988366773,0.05713525133592881,0.00019836065304053416,13,79,0.0004443278628107965,True
America vs Venezuela,America,Venezuela,justified,-0.12000629664722814,0.06060764810242749,0.002184307234389666,13,79,0.003945845326639397,True
China vs Japan,China,Japan,justified,-0.11341002607383789,0.04164819430273552,0.00017726822211782333,13,79,0.0004136258516082545,True
France vs Canada,France,Canada,justified,-0.086896178541166,0.03730256982357626,0.0006481641898623213,13,79,0.0012963283797246424,True
France vs Venezuela,France,Venezuela,justified,-0.07646520173811652,0.04814063797696671,0.008967251743821424,13,79,0.013949058268166658,True
Japan vs Venezuela,Japan,Venezuela,justified,-0.06846668801846957,0.04061541317179157,0.006293545455567604,13,79,0.010365839573876054,True
France vs Australia,France,Australia,justified,-0.06839514328610331,0.03194817238500555,0.001240694617253794,13,79,0.002395824088490085,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.06494677140490039,0.04239055053381359,0.011006688968383303,13,79,0.016658772492688243,True
Venezuela vs Canada,Venezuela,Canada,justified,-0.05960966014872978,0.04808131148733888,0.031735722123409235,13,79,0.044430010972772924,True
Venezuela vs Australia,Venezuela,Australia,justified,-0.0445283877598497,0.0391334662876759,0.04559397490869181,13,79,0.06227469743626198,False
America vs Japan,America,Japan,justified,-0.01114640233444643,0.03442385446116751,0.5375717031598095,13,79,0.5680002901311195,False
Canada vs Indonesia,Canada,Indonesia,justified,0.009415065412556295,0.036981417833424145,0.6268047757453169,13,79,0.6382012262134136,False
Australia vs Indonesia,Australia,Indonesia,justified,0.025583793310237017,0.03218426821163526,0.14519486808348633,13,79,0.17675896984076597,False
America vs China,America,China,justified,0.03956330245558595,0.05073571685970095,0.15233655945404334,13,79,0.1815073899877963,False
France vs Japan,France,Japan,justified,0.05670501276741534,0.030600863970413512,0.0034381985731021794,13,79,0.005834518790718849,True
Canada vs Australia,Canada,Australia,justified,0.0724301733649694,0.01355816605936483,2.1740116059709343e-07,13,79,6.637648598791914e-06,True
France vs China,France,China,justified,0.2582131409915266,0.06592960427467494,5.723733036815406e-06,13,79,3.6185580995034635e-05,True
Japan vs Venezuela,Japan,Venezuela,unjustified,-0.16792582178781756,0.03654046201398926,1.0945459592413201e-06,13,79,1.532364342937848e-05,True
Canada vs Indonesia,Canada,Indonesia,unjustified,-0.1472069589427976,0.03873756527929478,7.754053070364564e-06,13,79,3.6185580995034635e-05,True
France vs Indonesia,France,Indonesia,unjustified,-0.13820684522444948,0.026077299993561096,2.3705887852828263e-07,13,79,6.637648598791914e-06,True
China vs Venezuela,China,Venezuela,unjustified,-0.12807635021406213,0.0445104118901337,0.0001090279041365946,13,79,0.0002907410776975856,True
France vs Venezuela,France,Venezuela,unjustified,-0.11392513759461517,0.03734648531586865,6.420882738619857e-05,13,79,0.000179784716681356,True
Australia vs Indonesia,Australia,Indonesia,unjustified,-0.1041380501464828,0.044120470533076626,0.0005839013213070455,13,79,0.0012110545923405389,True
France vs Japan,France,Japan,unjustified,-0.055173992564826656,0.020787298353619216,0.00022107435410496497,13,79,0.0004761601473030015,True
China vs Indonesia,China,Indonesia,unjustified,-0.049622253606935125,0.053605754577479514,0.094687064354444,13,79,0.11821672816849432,False
Japan vs Indonesia,Japan,Indonesia,unjustified,-0.03150755468578566,0.03143706432487822,0.07306970098755956,13,79,0.09516054082100779,False
America vs Indonesia,America,Indonesia,unjustified,-0.013378547988968455,0.03761815496709692,0.4990497889860539,13,79,0.5472156983673848,False
America vs Venezuela,America,Venezuela,unjustified,-0.013378547333972356,0.037924114356028854,0.5024519711532159,13,79,0.5472156983673848,False
Canada vs Australia,Canada,Australia,unjustified,-0.0034197560978896442,0.013311904284017547,0.6237185553389111,13,79,0.6382012262134136,False
America vs China,America,China,unjustified,0.007597871506825472,0.042251027868277946,0.7306056665436802,13,79,0.7306056665436802,False
Japan vs Australia,Japan,Australia,unjustified,0.011961996719077392,0.03437260282724569,0.5081288627697145,13,79,0.5472156983673848,False
France vs China,France,China,unjustified,0.021634615712113434,0.04995675902579665,0.41259916340800423,13,79,0.47154190103771915,False
America vs Japan,America,Japan,unjustified,0.029046472666901114,0.038188318467588085,0.1618254823481941,13,79,0.1887963960728931,False
France vs Australia,France,Australia,unjustified,0.029132327904085535,0.02712771554105212,0.05705287962330017,13,79,0.07607050616440023,False
America vs France,America,France,unjustified,0.03468406637073001,0.02525804944581775,0.019617179569268645,13,79,0.02816825784305241,True
China vs Japan,China,Japan,unjustified,0.04947916644833464,0.053507382816060114,0.09499558513539721,13,79,0.11821672816849432,False
Venezuela vs Australia,Venezuela,Australia,unjustified,0.056232830939384616,0.03958482909756852,0.016517953043494682,13,79,0.024342246590413216,True
America vs Australia,America,Australia,unjustified,0.05968120314808557,0.031221047445519512,0.002787813740598856,13,79,0.004878674046047998,True
Japan vs Canada,Japan,Canada,unjustified,0.07969894805998154,0.03914842263201172,0.0017930543519635164,13,79,0.003347034790331897,True
China vs Australia,China,Australia,unjustified,0.09340659483939737,0.058564419485145784,0.008755412647678179,13,79,0.013949058268166658,True
Venezuela vs Indonesia,Venezuela,Indonesia,unjustified,0.10469608539681294,0.029186783639726092,1.374018592725056e-05,13,79,4.809065074537696e-05,True
France vs Canada,France,Canada,unjustified,0.127332302294808,0.028513013382889148,1.4799981377826673e-06,13,79,1.6575979143165872e-05,True
America vs Canada,America,Canada,unjustified,0.12784741430000943,0.03437061967468235,9.599567287681256e-06,13,79,3.8398269150725024e-05,True
Venezuela vs Canada,Venezuela,Canada,unjustified,0.1603136450843715,0.047888210662368265,2.6843118616871412e-05,13,79,8.696506752529916e-05,True
China vs Canada,China,Canada,unjustified,0.17057291824957385,0.06074856515407271,0.0001355175713444995,13,79,0.0003449538179678169,True
