country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
China,justified,0.041666666666666664,0.01638213446052522,0.00031712740323572747,13,0.001014807690354328,True
Indonesia,justified,0.03876201923076923,0.01627513767213409,0.0005432881543021463,13,0.001241801495547763,True
France,justified,0.01893028846153846,0.0113724591868876,0.006796267727142493,13,0.009885480330389081,True
Australia,justified,0.004206730769230769,0.0084255122032041,0.3470957620895068,13,0.3966808709594364,False
Canada,justified,-0.004206730769230769,0.0084255122032041,0.3470957620895068,13,0.3966808709594364,False
Venezuela,justified,-0.03876201923076923,0.01627513767213409,0.0005432881543021463,13,0.001241801495547763,True
Japan,justified,-0.04717548076923077,0.020172169612114082,0.0006283548546739439,13,0.0012567097093478879,True
America,justified,-0.05784254807692308,0.013765279738814964,2.788366685906947e-06,13,2.1794925666707306e-05,True
France,unjustified,0.05063100818258066,0.01250607078737314,4.08654856250762e-06,13,2.1794925666707306e-05,True
China,unjustified,0.049679486988446646,0.01867547926567198,0.000216887251530387,13,0.000867549006121548,True
Australia,unjustified,0.018329326923076924,0.009025112518984888,0.0018242720271406355,13,0.002918835243425017,True
Japan,unjustified,0.009014421930679908,0.016974075130248453,0.3184414294055853,13,0.3966808709594364,False
Indonesia,unjustified,0.005709136907870953,0.01983695372604378,0.5830795547162748,13,0.5830795547162748,False
Venezuela,unjustified,-0.005709136907870953,0.01983695372604378,0.5830795547162748,13,0.5830795547162748,False
Canada,unjustified,-0.018329326923076924,0.009025112518984888,0.0018242720271406355,13,0.002918835243425017,True
America,unjustified,-0.1296574496305906,0.015254345207099432,1.1642319427345892e-09,13,1.8627711083753427e-08,True
