country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Canada,justified,0.4653205351951794,0.10255995515783212,1.2530449829314578e-06,13,7.928810284308313e-06,True
Australia,justified,0.2818254101407397,0.07234105990039147,6.038690093438251e-06,13,2.138204943711972e-05,True
Indonesia,justified,0.16429552615219106,0.057295205336701696,0.00011244298956517923,13,0.00022488597913035847,True
France,justified,0.08398795290058161,0.04717572211402341,0.004468035516926608,13,0.005499120636217363,True
America,justified,-0.10004323262434739,0.0437286930739786,0.0007470346861203075,13,0.001195255497792492,True
Venezuela,justified,-0.13273380271805824,0.08749385161850068,0.01162649351115597,13,0.013287421155606823,True
Japan,justified,-0.1592726932652392,0.046712961605410365,2.2511028902768283e-05,13,6.002941040738209e-05,True
China,justified,-0.6033796957810471,0.13517020068113111,1.4866519283078086e-06,13,7.928810284308313e-06,True
China,unjustified,0.1386800546536328,0.04492875821717947,5.759805469369021e-05,13,0.00013165269644272048,True
America,unjustified,0.08801225053896022,0.019439258660327953,1.28102230993104e-06,13,7.928810284308313e-06,True
Venezuela,unjustified,0.03022591310418257,0.039276363656226235,0.15733247001945574,13,0.16782130135408613,False
Japan,unjustified,-0.007730739893930736,0.014872645354621586,0.32839922023118734,13,0.32839922023118734,False
Indonesia,unjustified,-0.03458492697252147,0.01862346302432338,0.0033890406413756274,13,0.0049295136601827305,True
France,unjustified,-0.04597662594354571,0.016639638330808042,0.00015608595196650642,13,0.00027748613682934475,True
Canada,unjustified,-0.0726815969890353,0.03985172745712211,0.0038196300879061638,13,0.005092840117208218,True
Australia,unjustified,-0.09594432849774244,0.02487627383385298,6.681890449099913e-06,13,2.138204943711972e-05,True
