pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
America vs Canada,America,Canada,justified,-0.38814961163142875,0.15304844358468112,0.00032482947917497656,13,79,0.0009573921491472993,True
America vs France,America,France,justified,-0.3853022007394459,0.12071426750985098,4.216107325937902e-05,13,79,0.00019675167521043542,True
America vs Japan,America,Japan,justified,-0.3521920786999958,0.16050377744779268,0.0010304162830738763,13,79,0.0028851655926068536,True
China vs Indonesia,China,Indonesia,justified,-0.319139191906408,0.235339870816053,0.020871749458249638,13,79,0.03770380547296709,True
America vs Venezuela,America,Venezuela,justified,-0.31094036317829576,0.24586042776600198,0.029020904173469197,13,79,0.04643344667755071,True
America vs Australia,America,Australia,justified,-0.3065905415354085,0.15886767746541267,0.0026116506311256067,13,79,0.006093851472626415,True
America vs Indonesia,America,Indonesia,justified,-0.2614755017116611,0.22118552209874384,0.038976979546079926,13,79,0.06063085707167989,False
China vs Venezuela,China,Venezuela,justified,-0.2568108981164793,0.22977510975666648,0.048953662279877054,13,79,0.07214223914929249,False
Australia vs Indonesia,Australia,Indonesia,justified,-0.25240384497690005,0.12174764462050089,0.0015720432951660515,13,79,0.004001564751331768,True
America vs China,America,China,justified,-0.23125572479415293,0.17247263538127694,0.022056189289152667,13,79,0.038598331256017165,True
Canada vs Indonesia,Canada,Indonesia,justified,-0.17085909180261277,0.14702099941585242,0.04184460525487248,13,79,0.06333237552088807,False
France vs Indonesia,France,Indonesia,justified,-0.16100045354634304,0.1718144622628963,0.09114560016961284,13,79,0.1160034911249618,False
France vs Japan,France,Japan,justified,-0.15514824080584574,0.09852621351108443,0.009425300204524553,13,79,0.018932819275797486,True
France vs Venezuela,France,Venezuela,justified,-0.13670444323752934,0.17972544785716135,0.1618164228845539,13,79,0.19280254641563865,False
China vs Canada,China,Canada,justified,-0.10196314038087924,0.2238011033396092,0.38942985128598284,13,79,0.4361614334403008,False
Japan vs Indonesia,Japan,Indonesia,justified,-0.09123168302351957,0.1413096407516638,0.22974451597734277,13,79,0.26803526864023325,False
China vs Japan,China,Japan,justified,-0.08884214966356646,0.094160185645272,0.08918711018059858,13,79,0.1160034911249618,False
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.015353136716390055,0.08321562408940554,0.723925776557354,13,79,0.7507378423557746,False
Japan vs Venezuela,Japan,Venezuela,justified,-0.0010874550039078228,0.16387063735020121,0.9898362118221139,13,79,0.9898362118221139,False
China vs Australia,China,Australia,justified,0.014752178050359305,0.17821208984273743,0.8738117837687789,13,79,0.8896992707463931,False
France vs China,France,China,justified,0.03285256704492938,0.1387853416475064,0.6509789930904648,13,79,0.7010543002512697,False
France vs Canada,France,Canada,justified,0.07098500716803603,0.12302754176599501,0.2801971408627766,13,79,0.3202253038431732,False
Canada vs Australia,Canada,Australia,justified,0.07686584101368983,0.07226846159839626,0.05912983906481856,13,79,0.08278177469074598,False
Japan vs Australia,Japan,Australia,justified,0.12296817781601524,0.09700232799091918,0.028711909277483176,13,79,0.04643344667755071,True
Japan vs Canada,Japan,Canada,justified,0.1299937045706552,0.1220487435262395,0.05882625206721481,13,79,0.08278177469074598,False
France vs Australia,France,Australia,justified,0.15105597566362922,0.1441354050839366,0.06241726873543101,13,79,0.08525285485814968,False
Venezuela vs Canada,Venezuela,Canada,justified,0.19721554398140959,0.20620664572055303,0.08539784992368538,13,79,0.11386379989824717,False
Venezuela vs Australia,Venezuela,Australia,justified,0.24739583404632384,0.15737163502701906,0.009516407252558928,13,79,0.018932819275797486,True
Venezuela vs Australia,Venezuela,Australia,unjustified,-0.5421531616792001,0.13376136450184822,4.039186609068714e-06,13,79,5.6548612526962e-05,True
China vs Australia,China,Australia,unjustified,-0.4030734918842726,0.13860026203795153,9.912829629819669e-05,13,79,0.0004095552505805654,True
Venezuela vs Canada,Venezuela,Canada,unjustified,-0.32968464015979626,0.125839632098899,0.00024705663443629354,13,79,0.0007686206404684689,True
China vs Japan,China,Japan,unjustified,-0.26739927049770595,0.0765743233182674,1.7864621627713673e-05,13,79,0.00010004188111519658,True
China vs Canada,China,Canada,unjustified,-0.199233056383801,0.13878678165074823,0.015643271114154002,13,79,0.029200772746420803,True
Japan vs Australia,Japan,Australia,unjustified,-0.13747711235916604,0.07834103950389426,0.004898860891992863,13,79,0.010551392690446167,True
France vs Australia,France,Australia,unjustified,-0.12295386936957353,0.09621618577326538,0.027677342133940755,13,79,0.04643344667755071,True
Canada vs Australia,Canada,Australia,unjustified,-0.12278216690739321,0.04237216698195097,0.00010238881264514135,13,79,0.0004095552505805654,True
Japan vs Canada,Japan,Canada,unjustified,-0.014694939344445922,0.07545023386535404,0.7093307995687024,13,79,0.7494815995442893,False
France vs Canada,France,Canada,unjustified,0.020919186427281838,0.07456641423496833,0.5924977351914131,13,79,0.6505857484454732,False
Venezuela vs Indonesia,Venezuela,Indonesia,unjustified,0.10843063530089135,0.1229777094881996,0.10958095224909567,13,79,0.13340289839020342,False
China vs Venezuela,China,Venezuela,unjustified,0.11143544029389872,0.12537335918308976,0.10703609125632738,13,79,0.13320046911898517,False
France vs Japan,France,Japan,unjustified,0.15300194703250602,0.07780852310087395,0.002292935996587262,13,79,0.0055828006873428985,True
America vs Japan,America,Japan,unjustified,0.18645547397073098,0.09903827325564908,0.0030916850994120153,13,79,0.006925374622682914,True
America vs France,America,France,unjustified,0.18994677278226849,0.05383506527042531,1.6153178648975312e-05,13,79,0.00010004188111519658,True
America vs Australia,America,Australia,unjustified,0.2218549693380261,0.10256122633690341,0.0011479351828422332,13,79,0.0030611604875792884,True
China vs Indonesia,China,Indonesia,unjustified,0.23364526147769946,0.1494029715483581,0.009804495696395127,13,79,0.018932819275797486,True
Japan vs Venezuela,Japan,Venezuela,unjustified,0.2888621800739469,0.10797311728891579,0.00020654834116437152,13,79,0.0006803945356002827,True
Canada vs Indonesia,Canada,Indonesia,unjustified,0.32526327881556105,0.12141310181075644,0.00020412965433910677,13,79,0.0006803945356002827,True
America vs Canada,America,Canada,unjustified,0.36092032918249406,0.0740049887553227,5.818123198824497e-07,13,79,3.2581489913417186e-05,True
France vs Venezuela,France,Venezuela,unjustified,0.36222241495500557,0.0967775671538642,9.024328411357591e-06,13,79,7.219462729086071e-05,True
France vs China,France,China,unjustified,0.3668297844309524,0.10099007668206426,1.2146241089742796e-05,13,79,8.502368762819957e-05,True
America vs Venezuela,America,Venezuela,unjustified,0.3698775173120555,0.10923636004112061,2.406510245045712e-05,13,79,0.0001225132488386908,True
America vs China,America,China,unjustified,0.39186984695146204,0.10063015382803091,6.064227993389887e-06,13,79,5.996246434812484e-05,True
Japan vs Indonesia,Japan,Indonesia,unjustified,0.4133041435750303,0.10674358922058165,6.424549751584804e-06,13,79,5.996246434812484e-05,True
America vs Indonesia,America,Indonesia,unjustified,0.42243303162823587,0.15187931875734795,0.00014730966333686052,13,79,0.0005499560764576126,True
France vs Indonesia,France,Indonesia,unjustified,0.4636418277929936,0.11345586465712214,3.7139294958776694e-06,13,79,5.6548612526962e-05,True
Australia vs Indonesia,Australia,Indonesia,unjustified,0.5964400196531549,0.1347845032934906,1.6286989078607529e-06,13,79,4.560356942010108e-05,True
