pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Canada,China,Canada,justified,-5.818416586950857,1.0305866596415056,1.1867876700321472e-07,13,79,7.38445661353336e-07,True
China vs Indonesia,China,Indonesia,justified,-5.114318632285346,0.9980242299932784,3.4156668546238327e-07,13,79,1.3740044934131092e-06,True
Venezuela vs Canada,Venezuela,Canada,justified,-4.740370280644942,0.7242588802035149,2.290619700127733e-08,13,79,2.5654940641430607e-07,True
America vs Canada,America,Canada,justified,-4.725467898115352,0.9298282077094677,3.736151616845684e-07,13,79,1.394829936955722e-06,True
China vs Australia,China,Australia,justified,-4.585368732720505,0.7898515930011979,8.726143314623648e-08,13,79,6.307761954435724e-07,True
Japan vs Canada,Japan,Canada,justified,-4.404625957128984,0.9668935085649695,1.2007899688123751e-06,13,79,3.539170434394369e-06,True
Venezuela vs Australia,Venezuela,Australia,justified,-3.765989864633961,0.7124586395536604,2.439729347837693e-07,13,79,1.3043004055574932e-06,True
France vs Canada,France,Canada,justified,-3.6831644736639744,0.7720038095237689,7.357973823308894e-07,13,79,2.4238031417958707e-06,True
America vs Indonesia,America,Indonesia,justified,-2.9410199263702825,0.9031424005845836,3.491247530299422e-05,13,79,6.516995389892255e-05,True
America vs Australia,America,Australia,justified,-2.879864921690998,0.5472754794818782,2.5620186537736474e-07,13,79,1.3043004055574932e-06,True
Japan vs Australia,Japan,Australia,justified,-2.821822027638282,0.70671762655679,4.705804490876245e-06,13,79,1.1457610934307381e-05,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-2.673026837981664,0.5218953573345523,3.435011233532773e-07,13,79,1.3740044934131092e-06,True
France vs Indonesia,France,Indonesia,justified,-2.277755130232472,0.941508953876461,0.00047882218310824976,13,79,0.0007448345070572774,True
Japan vs Indonesia,Japan,Indonesia,justified,-2.2329476917292173,0.8691645965482098,0.00029154237674067104,13,79,0.0004664678027850737,True
France vs Australia,France,Australia,justified,-1.6986285539227963,0.5041939722920893,2.5258608391140538e-05,13,79,4.877524378978862e-05,True
China vs Japan,China,Japan,justified,-1.4197787535086874,0.6988987952467552,0.001820886626497497,13,79,0.0025492412770964958,True
America vs France,America,France,justified,-1.1848207114489524,0.5522099100253369,0.0012201935270673137,13,79,0.0017520727568146044,True
China vs Venezuela,China,Venezuela,justified,-1.0040064346277235,1.035632628934192,0.0817037196724719,13,79,0.0994653978621397,False
