pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Canada,China,Canada,justified,-0.6566077152014652,0.16128853494590906,3.86149129068615e-06,13,79,1.888262583710737e-05,True
Venezuela vs Canada,Venezuela,Canada,justified,-0.4408768315018315,0.10026372969841447,1.7403301898195643e-06,13,79,9.74584906298956e-06,True
China vs Indonesia,China,Indonesia,justified,-0.4183836996336997,0.15521835301714723,0.00019361916829446432,13,79,0.0004015804972033334,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.3629521520146521,0.08020747449539449,1.2881473836850979e-06,13,79,8.015139276262832e-06,True
Japan vs Canada,Japan,Canada,justified,-0.3603622939560439,0.1149906570525227,5.004104904755729e-05,13,79,0.00012737721575741857,True
China vs Australia,China,Australia,justified,-0.33175938644688646,0.1194989738409978,0.00014971212838654348,13,79,0.00032245689190947823,True
France vs Canada,France,Canada,justified,-0.2593721382783883,0.10393408235309869,0.00037138068183265835,13,79,0.0006708812316977054,True
China vs Japan,China,Japan,justified,-0.25093005952380953,0.07876714748564739,4.2928181353401575e-05,13,79,0.00012019890778952442,True
USA vs Canada,USA,Canada,justified,-0.22584706959706963,0.11791815276026393,0.00275102725640829,13,79,0.004401643610253264,True
Venezuela vs Australia,Venezuela,Australia,justified,-0.18063186813186813,0.07460954563125256,0.0004759932370682843,13,79,0.0008329881648694975,True
Japan vs Australia,Japan,Australia,justified,-0.14822287087912087,0.09483167471557966,0.009834873016004848,13,79,0.01449349707621767,True
Japan vs Indonesia,Japan,Indonesia,justified,-0.089185554029304,0.10703973024901788,0.12839859205486392,13,79,0.1529855564909017,False
Australia vs Indonesia,Australia,Indonesia,justified,-0.05254120879120879,0.0637658900465325,0.13228475180792956,13,79,0.1543322104425845,False
USA vs Indonesia,USA,Indonesia,justified,-0.039949633699633696,0.1537152261785846,0.6197148415063546,13,79,0.642667243043627,False
USA vs France,USA,France,justified,-0.02398122710622711,0.07498837485566383,0.5425273558036953,13,79,0.5732364514152252,False
USA vs Australia,USA,Australia,justified,-0.005558894230769232,0.09359511126378225,0.9092529027027852,13,79,0.9092529027027852,False
France vs Indonesia,France,Indonesia,justified,0.019388163919413916,0.11651520750567883,0.7499324791477076,13,79,0.7635676151322113,False
France vs Australia,France,Australia,justified,0.030148237179487173,0.08280087274399071,0.4890937836784459,13,79,0.5267163824229417,False
China vs Venezuela,China,Venezuela,justified,0.08849874084249085,0.07647895586383774,0.04258823523381116,13,79,0.05678431364508155,False
France vs Japan,France,Japan,justified,0.14670615842490842,0.05562270534689211,0.0002333273474773619,13,79,0.0004666546949547238,True
USA vs Japan,USA,Japan,justified,0.16185897435897434,0.11022661571221477,0.013879394234255743,13,79,0.019929386592777477,True
Canada vs Australia,Canada,Australia,justified,0.19199290293040294,0.03133627605839341,4.797295287491134e-08,13,79,1.3432426804975176e-06,True
USA vs Venezuela,USA,Venezuela,justified,0.1947401556776557,0.12262917661034288,0.008978039666291545,13,79,0.013588384359792609,True
Japan vs Venezuela,Japan,Venezuela,justified,0.2235004578754579,0.07566275558009394,8.611503371498302e-05,13,79,0.00019408999397903137,True
USA vs China,USA,China,justified,0.23865327380952384,0.1145356369564685,0.0015152051221589485,13,79,0.0024956319659088563,True
Canada vs Indonesia,Canada,Indonesia,justified,0.2517313415750916,0.09722151862597764,0.00027293973397907417,13,79,0.000527056038028557,True
France vs China,France,China,justified,0.32828239468864473,0.11080639103854303,8.3834475561772e-05,13,79,0.00019408999397903137,True
France vs Venezuela,France,Venezuela,justified,0.3425480769230769,0.06633805708486491,3.1450762907389293e-07,13,79,4.403106807034501e-06,True
France vs Venezuela,France,Venezuela,unjustified,-0.5237665953653636,0.05323662858033278,2.1347032962717265e-10,13,79,1.1954338459121668e-08,True
France vs China,France,China,unjustified,-0.3459964427319201,0.08971689979949064,6.687559717276686e-06,13,79,2.4966889611166292e-05,True
Japan vs Venezuela,Japan,Venezuela,unjustified,-0.3304286832774515,0.07182189054236461,1.0819076977958362e-06,13,79,7.802444147500448e-06,True
Canada vs Indonesia,Canada,Indonesia,unjustified,-0.3021691963349506,0.08482628658013926,1.471134708296022e-05,13,79,4.5768635369209576e-05,True
France vs Japan,France,Japan,unjustified,-0.2597727793040293,0.07093664171962125,1.1207447162314363e-05,13,79,3.6918649475859074e-05,True
France vs Indonesia,France,Indonesia,unjustified,-0.23838141287639464,0.07589410368961687,4.899293490702528e-05,13,79,0.00012737721575741857,True
France vs Australia,France,Australia,unjustified,-0.09493761708884887,0.07713888460140308,0.032778325265461296,13,79,0.0447703954845325,True
Australia vs Indonesia,Australia,Indonesia,unjustified,-0.09213313514933044,0.052358587569068075,0.004814504380598585,13,79,0.007489229036486687,True
China vs Venezuela,China,Venezuela,unjustified,-0.07361778846153846,0.07706750244811574,0.08573306951368867,13,79,0.10669004206147924,False
