pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
USA vs France,USA,France,justified,-3.2509157455939075,0.5741387571765609,1.1492373643560576e-07,13,79,2.1452430801313077e-06,True
USA vs Venezuela,USA,Venezuela,justified,-2.991987184235901,0.5987599256181387,4.4821191543863127e-07,13,79,5.0199734529126704e-06,True
USA vs Canada,USA,Canada,justified,-2.719894697541719,0.6883306973015697,5.231484329287974e-06,13,79,2.4413593536677213e-05,True
USA vs Indonesia,USA,Indonesia,justified,-2.498540542392067,0.6224904609102647,4.461969424070275e-06,13,79,2.4413593536677213e-05,True
Japan vs Venezuela,Japan,Venezuela,justified,-2.3948174016379613,0.6688335952114542,1.3987684503620511e-05,13,79,6.0254640938672974e-05,True
Japan vs Indonesia,Japan,Indonesia,justified,-2.0073403121132554,0.4834745536062623,3.155672066444628e-06,13,79,2.1505849009415053e-05,True
USA vs China,USA,China,justified,-1.4812414881401448,0.4559173358074445,3.568232022748038e-05,13,79,0.00012488812079618133,True
USA vs Australia,USA,Australia,justified,-1.3592032781450738,0.4688049306747122,0.00010188748675359051,13,79,0.000300299960957951,True
Japan vs Canada,Japan,Canada,justified,-1.3482572369741432,0.6162338824709858,0.0010534767081092997,13,79,0.0022690267559277227,True
China vs Indonesia,China,Indonesia,justified,-1.177097635664346,0.6153652598027001,0.002775146393209534,13,79,0.005013167678055932,True
Australia vs Indonesia,Australia,Indonesia,justified,-1.0167696851513761,0.42446506372260867,0.0005187252804078059,13,79,0.0012103589876182137,True
China vs Canada,China,Canada,justified,-0.7815790742963226,0.7766330319916039,0.07204450848472467,13,79,0.08965538833654627,False
USA vs Japan,USA,Japan,justified,-0.6863982397448887,0.316426314250078,0.001123973377485431,13,79,0.0023312040421920054,True
Japan vs Australia,Japan,Australia,justified,-0.5485777407884597,0.44916524917294626,0.03389959828616963,13,79,0.04630189034208535,True
Canada vs Indonesia,Canada,Indonesia,justified,-0.44071942180285956,0.4115145148634826,0.05763698431848492,13,79,0.07506211911244548,False
China vs Venezuela,China,Venezuela,justified,-0.3352792947501927,0.6367498712469025,0.3224084729440023,13,79,0.37614321843466936,False
Venezuela vs Indonesia,Venezuela,Indonesia,justified,0.165922612006411,0.5914734974002863,0.5925240317408239,13,79,0.6148725455574764,False
France vs Venezuela,France,Venezuela,justified,0.20993589055843836,0.7055665493285821,0.5705680256036407,13,79,0.6144578737269977,False
China vs Australia,China,Australia,justified,0.34093124389430096,0.6646786743792503,0.3345774186105476,13,79,0.3823741926977687,False
Canada vs Australia,Canada,Australia,justified,0.5257268768527132,0.27678185452335946,0.002911537570451353,13,79,0.005095190748289868,True
China vs Japan,China,Japan,justified,0.7006353129506547,0.4336197478086173,0.008115685950796956,13,79,0.012624400367906376,True
France vs Indonesia,France,Indonesia,justified,0.7750114513622536,0.4961659142636101,0.009871102153667604,13,79,0.014940046502848267,True
