pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
USA vs Venezuela,USA,Venezuela,justified,-3.179215305419459,0.8351126496788782,7.615991320804554e-06,13,79,4.26495513965055e-05,True
USA vs France,USA,France,justified,-2.9868789915250193,0.5840388859632567,3.490527112566992e-07,13,79,2.7924216900535937e-06,True
USA vs Indonesia,USA,Indonesia,justified,-2.4747596156244054,0.7076999789768363,1.7623517668842404e-05,13,79,8.22430824545979e-05,True
USA vs Canada,USA,Canada,justified,-2.461080597006074,0.7547468801197599,3.44720429067243e-05,13,79,0.0001378881716268972,True
Japan vs Venezuela,Japan,Venezuela,justified,-2.45343977643889,0.8001699006399553,6.125392454730302e-05,13,79,0.00020177763380288053,True
Japan vs Indonesia,Japan,Indonesia,justified,-2.0677226408913087,0.5531181145209046,9.133923486783208e-06,13,79,4.64999741145327e-05,True
Japan vs Canada,Japan,Canada,justified,-1.7631925408735212,0.7509825746369184,0.000609053591973231,13,79,0.001550318234113679,True
China vs Canada,China,Canada,justified,-1.606541916169878,1.0476933800644077,0.01095455144317581,13,79,0.017527282309081297,True
China vs Indonesia,China,Indonesia,justified,-1.5277587046437107,0.744947726740103,0.0017006197150777592,13,79,0.0038093881617741803,True
USA vs Australia,USA,Australia,justified,-1.453625777350113,0.5002104129794017,9.97872727941421e-05,13,79,0.00029410985665641884,True
USA vs China,USA,China,justified,-1.1883728135071427,0.651907018573878,0.0038317902583985593,13,79,0.007947416832234048,True
Australia vs Indonesia,Australia,Indonesia,justified,-0.9452409573586171,0.5843580266424926,0.008063028069945284,13,79,0.013682714300513208,True
Japan vs Australia,Japan,Australia,justified,-0.9353823346763968,0.5256218350345585,0.00448013371506595,13,79,0.0089602674301319,True
China vs Venezuela,China,Venezuela,justified,-0.38309865957200057,0.7763850281560852,0.35256215117688083,13,79,0.4029281727735781,False
USA vs Japan,USA,Japan,justified,-0.308221711621722,0.30900884635628095,0.07427654379795404,13,79,0.10398716131713566,False
China vs Australia,China,Australia,justified,-0.28847584116969927,0.7973102422379265,0.4917800262001304,13,79,0.550793629344146,False
Canada vs Indonesia,Canada,Indonesia,justified,-0.25987293459230126,0.4626654946467663,0.29253099010608224,13,79,0.34128615512376265,False
Venezuela vs Indonesia,Venezuela,Indonesia,justified,0.05475903466670787,0.6767165282587194,0.876621330291824,13,79,0.876621330291824,False
China vs Japan,China,Japan,justified,0.11896178613050254,0.5583289151044389,0.683605489306072,13,79,0.7223001396441515,False
France vs Venezuela,France,Venezuela,justified,0.46654649874521764,0.795102188904909,0.2725151448211887,13,79,0.33175756760840364,False
