pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,-0.44475446236049054,0.16896827153106384,0.00023740017038049926,13,79,0.0008862939694205305,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,justified,-0.33831271998247764,0.22684350313954088,0.01276588814899859,13,79,0.024651370218755898,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,-0.32526328031159657,0.10036068894355084,3.6521033689597056e-05,13,79,0.00015732137589364887,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,-0.2463942343247487,0.23306300135716618,0.060461565747002635,13,79,0.10580774005725462,False
Voskara vs Drethia,Voskara,Drethia,justified,-0.2265052656956412,0.061397026340680914,1.04168702191269e-05,13,79,6.37085051395287e-05,True
Voskara vs Zhaodong,Voskara,Zhaodong,justified,-0.19807405906066622,0.11536771678837138,0.005620803657740462,13,79,0.012106346339748688,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,-0.19472585386901947,0.10466034276576353,0.0033468552798017193,13,79,0.007496955826755851,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,-0.05657624119700877,0.1371131238387931,0.4344041605223451,13,79,0.506804853942736,False
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,-0.04462854946929269,0.19750871005187207,0.665733123557329,13,79,0.7266264478867226,False
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,-0.04150927219718022,0.163439043981774,0.6276293690319457,13,79,0.7172907074650808,False
Drethia vs Zhaodong,Drethia,Zhaodong,justified,-0.027601314906453903,0.1257727001081205,0.6747245587519567,13,79,0.7266264478867226,False
Terluna vs Zhaodong,Terluna,Zhaodong,justified,0.014966801998538951,0.07716188953606716,0.710459898106872,13,79,0.7506746093204686,False
Voskara vs Bretherland,Voskara,Bretherland,justified,0.01848671774224475,0.1464605979372727,0.808782891178007,13,79,0.808782891178007,False
Terluna vs Drethia,Terluna,Drethia,justified,0.04767627989637262,0.07974783756334863,0.2640323307210528,13,79,0.3396450740990367,False
Bretherland vs Korvachev,Bretherland,Korvachev,justified,0.06048248638820043,0.08364695271060109,0.1818574564622275,13,79,0.24839067224109124,False
Voskara vs Melvoni,Voskara,Melvoni,justified,0.0642027224270477,0.09283958868181083,0.20024437804231776,13,79,0.26699250405642366,False
Melvoni vs Korvachev,Melvoni,Korvachev,justified,0.07413289652306428,0.06831232069980972,0.05484693917740633,13,79,0.09907834173983078,False
Voskara vs Korvachev,Voskara,Korvachev,justified,0.09516654895069956,0.09217779170437691,0.06587206584819397,13,79,0.11178289962117764,False
Melvoni vs Bretherland,Melvoni,Bretherland,justified,0.11403961080450978,0.13369109046187608,0.12039539320347804,13,79,0.18222005457823703,False
Drethia vs Melvoni,Drethia,Melvoni,justified,0.24327494859476198,0.09920793468572675,0.00042894559935914074,13,79,0.0013344974202284378,True
Terluna vs Melvoni,Terluna,Melvoni,justified,0.2546502933060305,0.07626569646489995,2.7517381888917212e-05,13,79,0.000128414448814947,True
Terluna vs Voskara,Terluna,Voskara,justified,0.26081730981783346,0.0747604425625732,1.803033529192536e-05,13,79,9.179079784980182e-05,True
Terluna vs Korvachev,Terluna,Korvachev,justified,0.2897922354568036,0.06883292396784828,2.73400313520402e-06,13,79,3.0620835114285025e-05,True
Drethia vs Bretherland,Drethia,Bretherland,justified,0.3105540288084913,0.12334157299043326,0.00034499956847295173,13,79,0.001185887808233803,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,0.31828067311548003,0.050148783903258796,3.235560164487446e-08,13,79,1.81191369211297e-06,True
Drethia vs Korvachev,Drethia,Korvachev,justified,0.377747245559726,0.07150258951781822,2.454436715516778e-07,13,79,6.872422803446978e-06,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,0.39354395855027036,0.16957286289201814,0.0006676125481996419,13,79,0.0018693151349589974,True
Terluna vs Bretherland,Terluna,Bretherland,justified,0.4096411342606332,0.11203098881052333,1.137651877491584e-05,13,79,6.37085051395287e-05,True
Terluna vs Voskara,Terluna,Voskara,unjustified,-0.3531364458583248,0.07149586619411821,5.078145985312114e-07,13,79,9.479205839249278e-06,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,unjustified,-0.2690018272925434,0.11983040127058825,0.0008655211405551614,13,79,0.0022511519909046607,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,unjustified,-0.255122482352131,0.1065817650806944,0.0005217624140994673,13,79,0.0015378260626089564,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,unjustified,-0.19176396007178184,0.07655401126062855,0.0003600016560709759,13,79,0.001185887808233803,True
Bretherland vs Korvachev,Bretherland,Korvachev,unjustified,-0.17970180173582337,0.08820290757527462,0.0017832546907674406,13,79,0.0041609276117906945,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,unjustified,-0.11828926577972207,0.07333191949770658,0.008196304888989774,13,79,0.016392609777979548,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,unjustified,-0.062085047971470894,0.07500902916597092,0.13070184558606127,13,79,0.18962603063709663,False
Zhaodong vs Korvachev,Zhaodong,Korvachev,unjustified,-0.05563186864059881,0.11674329656098321,0.36871680069117996,13,79,0.4588475741934684,False
Terluna vs Korvachev,Terluna,Korvachev,unjustified,-0.021691850608090216,0.09324828151484542,0.6565711427929751,13,79,0.7266264478867226,False
Melvoni vs Korvachev,Melvoni,Korvachev,unjustified,-0.02120535247728924,0.04540300208332603,0.37800329316727005,13,79,0.4601779221166766,False
Terluna vs Drethia,Terluna,Drethia,unjustified,-0.02018944542273374,0.048802804367769355,0.43324465520546046,13,79,0.506804853942736,False
Bretherland vs Zhaodong,Bretherland,Zhaodong,unjustified,-0.01883012835992221,0.11219106101347857,0.7478515606802889,13,79,0.7755497666314107,False
Terluna vs Melvoni,Terluna,Melvoni,unjustified,-0.008799789211853072,0.05623925953095121,0.7643415089374568,13,79,0.7782386272817742,False
Drethia vs Melvoni,Drethia,Melvoni,unjustified,0.041251718330912575,0.06943390675451797,0.26686398679210027,13,79,0.3396450740990367,False
Drethia vs Korvachev,Drethia,Korvachev,unjustified,0.06168440964918125,0.07150703522693867,0.11666749509614088,13,79,0.1814827701495525,False
Terluna vs Zhaodong,Terluna,Zhaodong,unjustified,0.08563702046826838,0.10386597286843052,0.1320609856222637,13,79,0.18962603063709663,False
Melvoni vs Zhaodong,Melvoni,Zhaodong,unjustified,0.09143200366757384,0.10043316960608475,0.09965235387815137,13,79,0.16043868407778494,False
Drethia vs Bretherland,Drethia,Bretherland,unjustified,0.0981999788816674,0.1290555242783442,0.1616726766532506,13,79,0.22634174731455087,False
Terluna vs Bretherland,Terluna,Bretherland,unjustified,0.12601591561300057,0.138706506372517,0.10027417754861559,13,79,0.16043868407778494,False
Drethia vs Zhaodong,Drethia,Zhaodong,unjustified,0.13608917139339238,0.10155871940749715,0.022121764034650823,13,79,0.0412939595313482,True
Melvoni vs Bretherland,Melvoni,Bretherland,unjustified,0.17433607413387867,0.10442814191818128,0.006677249432484686,13,79,0.013849109934042312,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,unjustified,0.18682749292732434,0.08345783210984976,0.0008843811392839737,13,79,0.0022511519909046607,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,unjustified,0.20173706092991978,0.09765240031613855,0.0016129237384793905,13,79,0.003927118667601994,True
Voskara vs Drethia,Voskara,Drethia,unjustified,0.2720781825470052,0.07206893525800495,8.280262419126765e-06,13,79,6.37085051395287e-05,True
Voskara vs Korvachev,Voskara,Korvachev,unjustified,0.27980482947054036,0.09317904533471975,7.416065129809947e-05,13,79,0.00029664260519239794,True
Voskara vs Melvoni,Voskara,Melvoni,unjustified,0.3448660702328624,0.07837213930532873,1.7271760389071004e-06,13,79,2.4180464544699405e-05,True
Voskara vs Bretherland,Voskara,Bretherland,unjustified,0.4786372476363139,0.12832727461463342,9.34293730921574e-06,13,79,6.37085051395287e-05,True
Voskara vs Zhaodong,Voskara,Zhaodong,unjustified,0.4960222069313493,0.12254430265978529,4.094985113823969e-06,13,79,3.821986106235705e-05,True
