pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,justified,-1.6992902451164118,0.6030766988966408,0.00013138831805687188,13,79,0.0014835886312863321,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,-1.1784569443145514,0.34467377909085184,2.191858227826241e-05,13,79,0.0007516978636038103,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,-0.894688646653633,0.360010061069005,0.00038436209569036065,13,79,0.0017936897798883497,True
Bretherland vs Korvachev,Bretherland,Korvachev,justified,-0.7768286469873491,0.4499992206097945,0.005432627238767794,13,79,0.017895713257117443,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,-0.6903330592008737,0.36750149861118453,0.003138701706023886,13,79,0.011717819702489174,True
Melvoni vs Korvachev,Melvoni,Korvachev,justified,-0.6413976530452351,0.20324039188865325,4.6880626340851666e-05,13,79,0.0008751050250292311,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,-0.5380322615523914,0.4088719935919723,0.02413539340606506,13,79,0.05406328122958573,False
Voskara vs Korvachev,Voskara,Korvachev,justified,-0.42779876188044147,0.26538865191783995,0.008229054358250037,13,79,0.02244606586731772,True
Voskara vs Drethia,Voskara,Drethia,justified,-0.3310439477473388,0.35075288057092596,0.08910064019936033,13,79,0.14256102431897652,False
Terluna vs Drethia,Terluna,Drethia,justified,-0.2925824177461666,0.29954171556682146,0.07970240726762776,13,79,0.13525256990870163,False
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,-0.23569138331727668,0.3741129349363483,0.24053702781540967,13,79,0.3285383794551937,False
Voskara vs Zhaodong,Voskara,Zhaodong,justified,-0.22062443846311328,0.2615591776612219,0.12418174430033393,13,79,0.18795074813023516,False
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,-0.189059649959152,0.18715485565459494,0.07110993596189973,13,79,0.12444238793332452,False
Terluna vs Korvachev,Terluna,Korvachev,justified,-0.17981626808425008,0.30260268807371044,0.26677439163446737,13,79,0.3472662114973304,False
Terluna vs Zhaodong,Terluna,Zhaodong,justified,-0.1267742641242869,0.3578470927097326,0.5006741572080591,13,79,0.5721990368092104,False
Drethia vs Korvachev,Drethia,Korvachev,justified,-0.09747024781101353,0.3161272446825993,0.5568849406781882,13,79,0.6237111335595708,False
Terluna vs Voskara,Terluna,Voskara,justified,-0.05779246385499236,0.24307430954028106,0.6495587338852661,13,79,0.6863262093882057,False
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,-0.035785846657805376,0.3027100008580693,0.8206690823255663,13,79,0.8206690823255663,False
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,0.0788976653264119,0.27687293546176006,0.58675928737817,13,79,0.6442847077093631,False
Melvoni vs Bretherland,Melvoni,Bretherland,justified,0.08765451855711884,0.36416476910123724,0.645551775092126,13,79,0.6863262093882057,False
Drethia vs Zhaodong,Drethia,Zhaodong,justified,0.17339171736668316,0.3211309914540092,0.31076457152056824,13,79,0.3867292445589293,False
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.34935900732711117,0.3381496918286717,0.06570751246155779,13,79,0.11869744186603987,False
Voskara vs Melvoni,Voskara,Melvoni,justified,0.4301310628106743,0.2678680542743143,0.008417274700244145,13,79,0.02244606586731772,True
Terluna vs Bretherland,Terluna,Bretherland,justified,0.6496680404567893,0.29139908824023386,0.0009125429986027167,13,79,0.003650171994410867,True
Terluna vs Melvoni,Terluna,Melvoni,justified,0.7084478148064771,0.31497968407572646,0.0008527360129743717,13,79,0.003650171994410867,True
Voskara vs Bretherland,Voskara,Bretherland,justified,0.7704326991851513,0.4517572534961003,0.005859732728466419,13,79,0.018230279599673303,True
Drethia vs Melvoni,Drethia,Melvoni,justified,0.7769717128722221,0.28957731766775613,0.00020143055956386443,13,79,0.0016114444765109154,True
Drethia vs Bretherland,Drethia,Bretherland,justified,1.0167267781037552,0.3037161263222523,2.684635227156465e-05,13,79,0.0007516978636038103,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,unjustified,-1.1493961751024366,0.44419032147347703,0.0002743988554798473,13,79,0.0017294527178008988,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,unjustified,-0.9778932141679111,0.35312510795023255,0.00015306321127098906,13,79,0.0014835886312863321,True
Drethia vs Korvachev,Drethia,Korvachev,unjustified,-0.7924822661138715,0.31458827829415986,0.00034355493476893894,13,79,0.001749006940641871,True
Bretherland vs Korvachev,Bretherland,Korvachev,unjustified,-0.6542038634801522,0.36710102131047156,0.004439729533601919,13,79,0.015539053367606715,True
Voskara vs Korvachev,Voskara,Korvachev,unjustified,-0.5734031553015166,0.22193244095382328,0.0002779477582180016,13,79,0.0017294527178008988,True
Terluna vs Melvoni,Terluna,Melvoni,unjustified,-0.49723844238362463,0.3573224043597939,0.01835214281606108,13,79,0.04468347816084438,True
Drethia vs Melvoni,Drethia,Melvoni,unjustified,-0.4161944861486281,0.29160374987639726,0.016120887360954562,13,79,0.04103498600970252,True
Voskara vs Melvoni,Voskara,Melvoni,unjustified,-0.3390424746351365,0.20408752179843812,0.006878575643690743,13,79,0.020273696634035873,True
Terluna vs Korvachev,Terluna,Korvachev,unjustified,-0.30763505017146087,0.2927381286898021,0.0617991551206761,13,79,0.11796954301597468,False
Melvoni vs Korvachev,Melvoni,Korvachev,unjustified,-0.26814332020370074,0.22886681257634942,0.04046316744584962,13,79,0.08392360655435478,False
Terluna vs Drethia,Terluna,Drethia,unjustified,-0.24393314849107695,0.22798134854370605,0.05783780118257914,13,79,0.11567560236515828,False
Voskara vs Drethia,Voskara,Drethia,unjustified,-0.14915293951829275,0.21557883654444912,0.20004590189617594,13,79,0.2800642626546463,False
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,unjustified,-0.05258413636204088,0.4175056619985324,0.8091901690356154,13,79,0.8206690823255663,False
Voskara vs Bretherland,Voskara,Bretherland,unjustified,-0.04784799708333206,0.26992024137860426,0.7342758673140397,13,79,0.7614712698071523,False
