pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Terluna vs Voskara,Terluna,Voskara,justified,0.6722756237516182,0.38610955796188406,0.005147899088765423,13,79,0.014414117448543184,True
Terluna vs Korvachev,Terluna,Korvachev,justified,0.8841145522294899,0.5432751388268328,0.007780385276853433,13,79,0.018154232312658013,True
Melvoni vs Bretherland,Melvoni,Bretherland,justified,0.9658453374121407,0.3924574637110286,0.0004164878905240769,13,79,0.003182022983301397,True
Drethia vs Korvachev,Drethia,Korvachev,justified,1.0121909315040907,0.6369612759399169,0.00894370375939675,13,79,0.01859218177128436,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,1.0189445907461183,0.6455224463291221,0.00929609088564218,13,79,0.01859218177128436,True
Terluna vs Bretherland,Terluna,Bretherland,justified,1.065719458322086,0.4149308242253759,0.0002921599694261433,13,79,0.003182022983301397,True
Melvoni vs Korvachev,Melvoni,Korvachev,justified,1.1599129941437956,0.7271400154581649,0.008747961896036247,13,79,0.01859218177128436,True
Drethia vs Bretherland,Drethia,Bretherland,justified,1.2811212373508771,0.508053180144824,0.00034071263919128086,13,79,0.003182022983301397,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,1.4955500311478862,0.5461461035715812,0.00016882337973307454,13,79,0.003182022983301397,True
Melvoni vs Korvachev,Melvoni,Korvachev,unjustified,-1.6854109580821044,0.4661908303535671,1.2722794611542162e-05,13,79,0.000712476498246361,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,unjustified,-1.495564318296588,0.5929999385184653,0.00034026026874213195,13,79,0.003182022983301397,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,unjustified,-1.4761475544848988,0.6167043817095675,0.0005218890177686481,13,79,0.0032473094438938105,True
Melvoni vs Bretherland,Melvoni,Bretherland,unjustified,-1.2019946072111682,0.5709345965427987,0.0014044849701402272,13,79,0.004915697395490795,True
Drethia vs Korvachev,Drethia,Korvachev,unjustified,-1.193337904537034,0.5419869873190061,0.0010040577139406744,13,79,0.004525812270469298,True
Terluna vs Bretherland,Terluna,Bretherland,unjustified,-0.7681290006708201,0.33625597102350474,0.0007559164450934312,13,79,0.0038483019022938314,True
Drethia vs Bretherland,Drethia,Bretherland,unjustified,-0.740127030411885,0.5877436136211562,0.029592699039370438,13,79,0.04874091606484542,True
Terluna vs Korvachev,Terluna,Korvachev,unjustified,-0.65418956491618,0.38370711185933987,0.005870241118721816,13,79,0.014942431938564623,True
Voskara vs Korvachev,Voskara,Korvachev,unjustified,-0.5919614196842743,0.24312646492446377,0.00045457471190019956,13,79,0.003182022983301397,True
Voskara vs Bretherland,Voskara,Bretherland,unjustified,-0.45933492878439786,0.3847086507865935,0.037371832173390386,13,79,0.059794931477424616,False
Melvoni vs Zhaodong,Melvoni,Zhaodong,unjustified,-0.2856141154927752,0.35886103198488273,0.1447447915542994,13,79,0.2010935268999403,False
Terluna vs Voskara,Terluna,Voskara,unjustified,-0.04418497632710512,0.3725347675004556,0.8200917566405608,13,79,0.8665120447522907,False
Drethia vs Zhaodong,Drethia,Zhaodong,unjustified,-0.010259270628811618,0.4175868269400575,0.9623862500942122,13,79,0.9623862500942122,False
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,unjustified,0.024997140926556978,0.40984320390223766,0.9068222394273598,13,79,0.9233099165078573,False
Bretherland vs Korvachev,Bretherland,Korvachev,unjustified,0.05661916992698017,0.3370803363604137,0.7476644110496289,13,79,0.8051770580534465,False
Terluna vs Drethia,Terluna,Drethia,unjustified,0.22176910681204615,0.46753800453885386,0.3708543403845372,13,79,0.4326633971152934,False
Drethia vs Melvoni,Drethia,Melvoni,unjustified,0.3228307984917268,0.24631861000027844,0.024598917486713955,13,79,0.041743617553211564,True
Terluna vs Zhaodong,Terluna,Zhaodong,unjustified,0.3502317835313222,0.41363614197612497,0.1228893093426883,13,79,0.17645644418437295,False
