pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Voskara vs Zhaodong,Voskara,Zhaodong,justified,-0.3431488255133418,0.08479025658380712,4.101869067327885e-06,13,79,7.656822259012052e-05,True
Voskara vs Drethia,Voskara,Drethia,justified,-0.3390567396465632,0.07372547608779607,1.0862883683302626e-06,13,79,6.083214862649471e-05,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,-0.2977047228307042,0.07671946544407268,6.2841385404705625e-06,13,79,8.797793956658788e-05,True
Terluna vs Zhaodong,Terluna,Zhaodong,justified,-0.27715745648124424,0.06699769157230959,3.2760100595575842e-06,13,79,7.656822259012052e-05,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,-0.217204562169069,0.10382612638074108,0.0014715058511846554,13,79,0.0045412554548472225,True
Voskara vs Bretherland,Voskara,Bretherland,justified,-0.2149150100223858,0.1022795924248051,0.0014245925640361938,13,79,0.0045412554548472225,True
Terluna vs Drethia,Terluna,Drethia,justified,-0.20229477971926976,0.0793513328211988,0.00031100588355180816,13,79,0.001451360789908438,True
Terluna vs Bretherland,Terluna,Bretherland,justified,-0.1896456161101567,0.06869160142641526,0.00015720359031933749,13,79,0.0008803401057882899,True
Melvoni vs Bretherland,Melvoni,Bretherland,justified,-0.18054577937738156,0.10447882598178536,0.005397858571806072,13,79,0.010795717143612145,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,-0.16949997388889107,0.09225707180814441,0.003639062472241985,13,79,0.007837980709444275,True
Drethia vs Zhaodong,Drethia,Zhaodong,justified,-0.14858035673429992,0.10336740589612838,0.015537432447288918,13,79,0.028067619904779982,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,-0.12139411900519145,0.11406479853873722,0.05899840078234667,13,79,0.08259776109528534,False
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,-0.07709514972840815,0.0915984085776316,0.12492318248121453,13,79,0.1589931413397276,False
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.006295771344228828,0.06135198323417341,0.8439659500711952,13,79,0.8593107855270352,False
