pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Voskara vs Drethia,Voskara,Drethia,justified,-0.10498092185719546,0.024801833096717966,2.5861532200978006e-06,13,79,9.654972021698455e-06,True
Voskara vs Zhaodong,Voskara,Zhaodong,justified,-0.0952932252633921,0.019346499303043677,5.231222790475385e-07,13,79,3.0242647763296603e-06,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,-0.092359740150608,0.022125463987589394,2.985173686023287e-06,13,79,9.833513318664946e-06,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,justified,-0.07002427257024327,0.02875509536454613,0.00045395641232519367,13,79,0.0007263302597203099,True
Terluna vs Drethia,Terluna,Drethia,justified,-0.06915189020144633,0.018967138355143395,1.1708194997591811e-05,13,79,2.3666241149730057e-05,True
Voskara vs Melvoni,Voskara,Melvoni,justified,-0.06664954697638205,0.016337505887558793,3.7796669294882003e-06,13,79,1.1140070950070485e-05,True
Terluna vs Zhaodong,Terluna,Zhaodong,justified,-0.049449273163364046,0.013306103135992335,9.68689066959814e-06,13,79,2.086407221144215e-05,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,-0.047775277642758344,0.021943990590511126,0.0010934779149936829,13,79,0.0015308690809911559,True
Terluna vs Melvoni,Terluna,Melvoni,justified,-0.03167942345087781,0.013493448356487945,0.0006092271549648641,13,79,0.0008978084388955892,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,-0.027270367826188444,0.015196514033389162,0.004244874340532718,13,79,0.005659832454043624,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,-0.011188907207641409,0.027806250691303203,0.44560070122023765,13,79,0.47987767823717903,False
Voskara vs Bretherland,Voskara,Bretherland,justified,-0.00396390192401715,0.017209709365642967,0.6597187577937085,13,79,0.6597187577937085,False
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,0.008458119247367968,0.023513164866164216,0.494238458457086,13,79,0.5222142202565437,False
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.023023079193773728,0.02528018979315049,0.09953971497725932,13,79,0.11375967425972493,False
Drethia vs Zhaodong,Drethia,Zhaodong,justified,0.02917547739578254,0.019196918339685745,0.011511221109883148,13,79,0.014013660481596876,True
Terluna vs Bretherland,Terluna,Bretherland,justified,0.0301339899227296,0.017629503533749313,0.0057778479562446425,13,79,0.007353624671584091,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,0.038832336302587395,0.026181115723643483,0.013151486181611414,13,79,0.015669855875962535,True
Terluna vs Voskara,Terluna,Voskara,justified,0.04384121047708141,0.018217588737882595,0.0004997054029598493,13,79,0.0007720100670589847,True
Drethia vs Melvoni,Drethia,Melvoni,justified,0.04461221718962812,0.016089919369854908,0.00015141257930768556,13,79,0.0002649720137884497,True
Voskara vs Korvachev,Voskara,Korvachev,justified,0.04989216386616884,0.011497159005989245,1.997165156193968e-06,13,79,7.988660624775872e-06,True
Melvoni vs Bretherland,Melvoni,Bretherland,justified,0.05600434970178884,0.025325714894805465,0.0009713697628145567,13,79,0.0013947873517337224,True
Drethia vs Bretherland,Drethia,Bretherland,justified,0.07172872962587046,0.027586265233195906,0.00026341028975931246,13,79,0.0004469992795915606,True
Bretherland vs Korvachev,Bretherland,Korvachev,justified,0.07742139047537094,0.019510456894865535,5.011538902449333e-06,13,79,1.2202007762485332e-05,True
Terluna vs Korvachev,Terluna,Korvachev,justified,0.10778471987162318,0.018270164740414537,7.303020869571787e-08,13,79,1.0224229217400501e-06,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,0.11320673490809653,0.031083996643395156,1.1833120574865029e-05,13,79,2.3666241149730057e-05,True
Melvoni vs Korvachev,Melvoni,Korvachev,justified,0.13804809038182755,0.020588015183845267,1.744861807815646e-08,13,79,4.885613061883809e-07,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,0.1686080185621431,0.02396087897933596,1.0110230344176694e-08,13,79,4.885613061883809e-07,True
Drethia vs Korvachev,Drethia,Korvachev,justified,0.18579314226769045,0.0328589531767298,1.1672310798360903e-07,13,79,1.307298809416421e-06,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,unjustified,-0.11171956892524447,0.018366032897771552,5.1974383678058125e-08,13,79,9.701884953237518e-07,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,unjustified,-0.08630712998983187,0.018147741244604026,7.610783493801958e-07,13,79,3.551698963774247e-06,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,unjustified,-0.08081377663346,0.016366347409753172,5.094232605807445e-07,13,79,3.0242647763296603e-06,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,unjustified,-0.07448929245327854,0.018726538526178456,4.890803628313885e-06,13,79,1.2202007762485332e-05,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,unjustified,-0.07016862980721199,0.014148136378848356,4.859233048655432e-07,13,79,3.0242647763296603e-06,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,unjustified,-0.0629562578085578,0.013137237722566832,7.017016163721123e-07,13,79,3.551698963774247e-06,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,unjustified,-0.047360793847740786,0.011839051428942421,4.61644362196766e-06,13,79,1.2202007762485332e-05,True
Voskara vs Drethia,Voskara,Drethia,unjustified,-0.03625755421407929,0.015104701667770237,0.0005100780800211149,13,79,0.0007720100670589847,True
Voskara vs Zhaodong,Voskara,Zhaodong,unjustified,-0.02209197683430417,0.010512910186602685,0.0014237753734495757,13,79,0.001944668802760396,True
Terluna vs Drethia,Terluna,Drethia,unjustified,-0.016740016775690154,0.013147373155848406,0.028142212555165393,13,79,0.03283258131435963,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,unjustified,-0.005894595013433323,0.012801511572452984,0.384547450105647,13,79,0.42224818050816143,False
Voskara vs Melvoni,Voskara,Melvoni,unjustified,-0.004149683174632845,0.007280140930866471,0.2857778245080808,13,79,0.3200711634490505,False
Bretherland vs Korvachev,Bretherland,Korvachev,unjustified,-0.00406402371305249,0.011869072864052312,0.514859484099434,13,79,0.5339283538808947,False
Terluna vs Zhaodong,Terluna,Zhaodong,unjustified,0.002861959921134698,0.01144211955987867,0.6328015721077284,13,79,0.6443070552369599,False
Terluna vs Melvoni,Terluna,Melvoni,unjustified,0.01113193411202658,0.006719630147602677,0.006995329920104011,13,79,0.008705299456129436,True
Voskara vs Korvachev,Voskara,Korvachev,unjustified,0.019116230554633087,0.0066921304886152335,0.0001163631771396872,13,79,0.00021020444902653172,True
Terluna vs Voskara,Terluna,Voskara,unjustified,0.019774544124419872,0.0113245325394265,0.005055267923636372,13,79,0.006583604737758996,True
Drethia vs Zhaodong,Drethia,Zhaodong,unjustified,0.035141393378540706,0.010840089851151997,3.6430100189524566e-05,13,79,6.800285368711251e-05,True
Drethia vs Melvoni,Drethia,Melvoni,unjustified,0.03562704566525015,0.014327543636451842,0.0003825367643890008,13,79,0.0006300605531112955,True
Voskara vs Bretherland,Voskara,Bretherland,unjustified,0.03600001340602344,0.008812021018446322,3.725202023458645e-06,13,79,1.1140070950070485e-05,True
Melvoni vs Korvachev,Melvoni,Korvachev,unjustified,0.03711714502765146,0.009521008661901476,5.997235611963634e-06,13,79,1.3993549761248481e-05,True
Melvoni vs Bretherland,Melvoni,Bretherland,unjustified,0.04195319397218062,0.010922350959823414,6.963864615371455e-06,13,79,1.559905673843206e-05,True
Terluna vs Bretherland,Terluna,Bretherland,unjustified,0.05185465039787711,0.010558872530880458,5.400472814874393e-07,13,79,3.0242647763296603e-06,True
Terluna vs Korvachev,Terluna,Korvachev,unjustified,0.05580352042075042,0.013349696583785807,2.9429808587720716e-06,13,79,9.833513318664946e-06,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,unjustified,0.05786297306582167,0.016539605345564323,1.7547974005554755e-05,13,79,3.388574290727815e-05,True
Drethia vs Bretherland,Drethia,Bretherland,unjustified,0.06212798153961098,0.015485237906381236,4.481303847423136e-06,13,79,1.2202007762485332e-05,True
Drethia vs Korvachev,Drethia,Korvachev,unjustified,0.08854022092653283,0.01785712975686817,4.873052800584281e-07,13,79,3.0242647763296603e-06,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,unjustified,0.11838770324821436,0.026179912501581113,1.2974228434174225e-06,13,79,5.588898402413512e-06,True
