pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Drethia vs Melvoni,Drethia,Melvoni,justified,-0.25071900755494503,0.08444184767531594,8.219287804721414e-05,13,79,0.0003835667642203326,True
Drethia vs Bretherland,Drethia,Bretherland,justified,-0.2190934065934066,0.08259040567346897,0.0002221083849775574,13,79,0.0007112437249088637,True
Voskara vs Melvoni,Voskara,Melvoni,justified,-0.15317722641941392,0.06420238460880835,0.0005356937642570837,13,79,0.0014285167046855566,True
Voskara vs Bretherland,Voskara,Bretherland,justified,-0.13847155710716388,0.05399113318707596,0.0002957373643789426,13,79,0.0008716469686958308,True
Drethia vs Zhaodong,Drethia,Zhaodong,justified,-0.08028917827885668,0.044315936153904334,0.003989154461177507,13,79,0.0077031948215841506,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,-0.07742745535714286,0.08054606295464255,0.08399932917534729,13,79,0.11759906084548621,False
Terluna vs Bretherland,Terluna,Bretherland,justified,-0.06280048076923077,0.04679978763765772,0.021970903725986354,13,79,0.03515344596157816,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,-0.058769030448717945,0.07590897810293448,0.1550505494669473,13,79,0.19733706295793293,False
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,-0.029422075320512824,0.05543397039615299,0.3187131411238275,13,79,0.3879986065855291,False
Melvoni vs Bretherland,Melvoni,Bretherland,justified,-0.02701822916666667,0.041260863543943246,0.22357012345632177,13,79,0.2782205980789782,False
Voskara vs Zhaodong,Voskara,Zhaodong,justified,-0.005015167124542124,0.03353019819908817,0.7744074634022138,13,79,0.8182418481230939,False
Terluna vs Melvoni,Terluna,Melvoni,justified,0.0018601190476190501,0.05006303622928467,0.9431452676041021,13,79,0.9431452676041021,False
Drethia vs Korvachev,Drethia,Korvachev,justified,0.0034054487179487167,0.029696455251027085,0.8259450266952613,13,79,0.8415458289000205,False
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,0.0814481742216117,0.03283766032645649,0.0003905952718150795,13,79,0.0010936667610822225,True
Terluna vs Voskara,Terluna,Voskara,justified,0.09788161057692307,0.0321779777101902,6.589767447951168e-05,13,79,0.000335479070077514,True
Voskara vs Drethia,Voskara,Drethia,justified,0.11159998724312135,0.051986086372164175,0.001215403234846174,13,79,0.0027225032460554298,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,0.12282509157509157,0.08497161581236476,0.015087340705207463,13,79,0.02560275998459448,True
