country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
France,justified,0.32409610170656583,0.10054774223043982,3.844928726928105e-05,13,0.00012303771926169938,True
Canada,justified,0.29503737043829126,0.11915726353307633,0.0003962048276928675,13,0.0008238387142206561,True
Indonesia,justified,0.19320505065088073,0.14150786497702103,0.02018384213387949,13,0.032294147414207185,True
America,justified,0.07265911328210094,0.17866063593886972,0.4408752399329492,13,0.542615679917476,False
Japan,justified,0.028140943885348588,0.11883980976718608,0.6508666754402306,13,0.694257787136246,False
Australia,justified,-0.1774226536234516,0.07304252532960913,0.00046340927674911903,13,0.0008238387142206561,True
China,justified,-0.34873553516059597,0.142905336766871,0.0004462415219734291,13,0.0008238387142206561,True
Venezuela,justified,-0.3869803911791398,0.1472685022944684,0.00024085342723402595,13,0.0006422758059574026,True
France,wrong,0.6223978675401869,0.07672062255675437,1.9917266658211393e-09,13,2.5706742223252567e-08,True
China,wrong,0.3942880091472558,0.11811909373962486,2.7591024326267326e-05,13,0.0001103640973050693,True
America,wrong,0.04143977009270716,0.1518334665166588,0.602462490423203,13,0.6885285604836605,False
Indonesia,wrong,0.0009668559915581662,0.07140926354329723,0.9792646802447963,13,0.9792646802447963,False
Canada,wrong,-0.08528339277713133,0.07129736611244998,0.03708250140688242,13,0.05393818386455625,False
Venezuela,wrong,-0.09842073304274311,0.12961853689504213,0.16248689381693654,13,0.21664919175591538,False
Japan,wrong,-0.25599939736412386,0.06626441665072214,6.570616198337042e-06,13,3.504328639113089e-05,True
Australia,wrong,-0.6193889795877097,0.07959967219794521,3.213342777906571e-09,13,2.5706742223252567e-08,True
