pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Japan vs Venezuela,Japan,Venezuela,justified,-0.18825835607700295,0.021234997968770528,7.154556434868912e-10,13,79,2.3567950608979946e-09,True
America vs Venezuela,America,Venezuela,justified,-0.16961423898518305,0.03538693176441632,7.002462010369172e-07,13,79,1.1694495402213237e-06,True
France vs Venezuela,France,Venezuela,justified,-0.15883985987349308,0.022979968077065982,1.2380011044855524e-08,13,79,3.014263558747432e-08,True
America vs Indonesia,America,Indonesia,justified,-0.15869677592164433,0.034054565793588495,9.445687694967429e-07,13,79,1.5113100311947887e-06,True
France vs China,France,China,justified,-0.14785084651012126,0.011417805973935874,8.506846154779652e-12,13,79,9.52766769335321e-11,True
Canada vs Indonesia,Canada,Indonesia,justified,-0.13588884824907385,0.009977579106646315,4.688259076571399e-12,13,79,8.751416942933277e-11,True
America vs China,America,China,justified,-0.13407165729082549,0.022108903562963286,5.379583499761485e-08,13,79,1.038816124091873e-07,True
France vs Indonesia,France,Indonesia,justified,-0.1326264903740787,0.029992323343541506,1.6407769383773216e-06,13,79,2.5523196819202783e-06,True
Australia vs Indonesia,Australia,Indonesia,justified,-0.11621451263244335,0.010906540245154844,8.409466120900189e-11,13,79,4.111799306040428e-10,True
Japan vs Indonesia,Japan,Indonesia,justified,-0.11074862510457142,0.020543375484325766,1.9687700321798436e-07,13,79,3.6750373934023745e-07,True
America vs Canada,America,Canada,justified,-0.06553342541331772,0.03136754599689562,0.00148598139254202,13,79,0.0018492212884967361,True
America vs Australia,America,Australia,justified,-0.04829155297561006,0.032825755664500855,0.013742260570131263,13,79,0.016032637331819807,True
America vs France,America,France,justified,-0.046717608408941014,0.019583651228130054,0.0005362500906140584,13,79,0.0006825001153269835,True
America vs Japan,America,Japan,justified,-0.034226191253998346,0.030735726233401154,0.049663366168668205,13,79,0.0545323236361847,False
Canada vs Australia,Canada,Australia,justified,0.002003206438197321,0.010827584278726652,0.7231960616320802,13,79,0.7231960616320802,False
France vs Australia,France,Australia,justified,0.006796593098959209,0.02212587342305155,0.5583323191064111,13,79,0.5684838158174368,False
France vs Japan,France,Japan,justified,0.015925482065577208,0.015964492319662717,0.07425021441606953,13,79,0.07996176937115182,False
Japan vs Australia,Japan,Australia,justified,0.021806318899650717,0.01571107740378723,0.01859409696174448,13,79,0.02125039652770798,True
France vs Canada,France,Canada,justified,0.03924851174101288,0.021726206524801124,0.004065208868825105,13,79,0.004948949927265345,True
Japan vs Canada,Japan,Canada,justified,0.04866357768575351,0.012842122019100418,7.976804143998356e-06,13,79,1.145387261702328e-05,True
