pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
America vs Venezuela,America,Venezuela,justified,-1.1908052906823845,0.1505622328151818,2.6662172673845707e-09,13,79,9.953877798235731e-09,True
America vs China,America,China,justified,-1.1736778836806503,0.11281293979269634,1.1122355952355567e-10,13,79,1.3051203584947698e-09,True
America vs Australia,America,Australia,justified,-1.1059981676521318,0.12082881914362191,4.940114587589319e-10,13,79,2.7664641690500188e-09,True
America vs Indonesia,America,Indonesia,justified,-0.9904990921567975,0.12690181227542757,3.102242756392002e-09,13,79,1.0857849647372007e-08,True
America vs Japan,America,Japan,justified,-0.8455242705991962,0.08399825818298323,1.6352306813951787e-10,13,79,1.3051203584947698e-09,True
America vs France,America,France,justified,-0.8004092257742808,0.08996945103621462,6.871417302036434e-10,13,79,3.2066614076170027e-09,True
America vs Canada,America,Canada,justified,-0.7340745165084417,0.08690126148022838,1.2504532284274352e-09,13,79,5.3865677532258746e-09,True
France vs Australia,France,Australia,justified,-0.4929458541802435,0.12269066717669078,4.416769261123109e-06,13,79,9.327264087338881e-06,True
Canada vs Australia,Canada,Australia,justified,-0.43189102701924664,0.05362864903197554,2.1664900213595103e-09,13,79,8.665960085438041e-09,True
France vs Venezuela,France,Venezuela,justified,-0.4047905199106906,0.15290752363212154,0.00022607438176130325,13,79,0.0003723578052539112,True
Canada vs Indonesia,Canada,Indonesia,justified,-0.33198832386538335,0.10475672917907754,4.507745459726533e-05,13,79,7.888554554521432e-05,True
France vs Indonesia,France,Indonesia,justified,-0.3166494931780047,0.14303212919995306,0.0009631166471950791,13,79,0.0013483633060731109,True
France vs China,France,China,justified,-0.2975761173702367,0.15097880971723732,0.00225584171848127,13,79,0.0030077889579750265,True
Japan vs Australia,Japan,Australia,justified,-0.2556089741133508,0.11072779946344562,0.0006962735558871745,13,79,0.0010260873455179413,True
Japan vs Venezuela,Japan,Venezuela,justified,-0.21724759837128088,0.1024291647682421,0.0013297188115527307,13,79,0.0018162013035842178,True
Venezuela vs Australia,Venezuela,Australia,justified,-0.15117044016486886,0.10597620104382066,0.016168060964312506,13,79,0.019682856826119574,True
Japan vs Indonesia,Japan,Indonesia,justified,-0.107815360275162,0.09400474954380643,0.04415994231103559,13,79,0.05261610147697857,False
France vs Japan,France,Japan,justified,-0.10443853069738154,0.09285534406282377,0.04774971462035167,13,79,0.05570800039041029,False
China vs Australia,China,Australia,justified,-0.051811468262129866,0.14132939080572537,0.48618177830987974,13,79,0.5041885108398753,False
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.019531246834185535,0.049747516095883196,0.45647075496643974,13,79,0.48230872222869103,False
China vs Indonesia,China,Indonesia,justified,-0.004550140617149221,0.1003005106888617,0.9306157454996076,13,79,0.9475360317814187,False
China vs Venezuela,China,Venezuela,justified,0.0014165496392236974,0.09424344340732986,0.9769818021248107,13,79,0.9769818021248107,False
France vs Canada,France,Canada,justified,0.0962253858918672,0.08877858376993693,0.05510111851156675,13,79,0.06297270687036201,False
China vs Japan,China,Japan,justified,0.1614869490279492,0.05020798130215915,3.9238016271698384e-05,13,79,7.088157778113256e-05,True
Japan vs Canada,Japan,Canada,justified,0.2507869706799587,0.09166703543894414,0.00017018427706179151,13,79,0.0002887975610745553,True
Australia vs Indonesia,Australia,Indonesia,justified,0.2911515564968189,0.0845221234053841,2.0393232988867704e-05,13,79,3.938003611643418e-05,True
Venezuela vs Canada,Venezuela,Canada,justified,0.31134100376386126,0.11860258667293912,0.00024292540933469866,13,79,0.00038868065493551785,True
China vs Canada,China,Canada,justified,0.5256124097621921,0.11811744310736863,1.5362006869269854e-06,13,79,3.584468269496299e-06,True
America vs Venezuela,America,Venezuela,wrong,-1.6159140330469817,0.17886133776434507,5.749324542083041e-10,13,79,2.92692885778773e-09,True
America vs China,America,China,wrong,-1.4306891067994028,0.12418503853761904,3.367611733551369e-11,13,79,9.429312853943834e-10,True
America vs Indonesia,America,Indonesia,wrong,-1.300867108140318,0.12681748337522158,1.3118561681673367e-10,13,79,1.3051203584947698e-09,True
America vs Japan,America,Japan,wrong,-1.0918326500066362,0.08601699942001258,1.0764626277042441e-11,13,79,6.028190715143767e-10,True
America vs Australia,America,Australia,wrong,-1.052655678078696,0.10193200067837255,1.2127051636272552e-10,13,79,1.3051203584947698e-09,True
America vs France,America,France,wrong,-0.8336767420759459,0.08319547051128649,1.7235230223372955e-10,13,79,1.3051203584947698e-09,True
France vs Venezuela,France,Venezuela,wrong,-0.799493478457597,0.15405245164470577,2.978023506052067e-07,13,79,7.704049524661327e-07,True
America vs Canada,America,Canada,wrong,-0.7051138956604641,0.07189109999445231,2.213020319110559e-10,13,79,1.3769904207799033e-09,True
Canada vs Indonesia,Canada,Indonesia,wrong,-0.6857114267576445,0.11135530551998157,4.5347551201271297e-08,13,79,1.4199093664588268e-07,True
