country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Australia,justified,0.24057675971957102,0.07179137186766783,2.6584451508346507e-05,13,5.482260140420203e-05,True
Canada,justified,0.20265077273222484,0.06895852571514333,9.021902324587068e-05,13,0.00016038937465932566,True
America,justified,0.13128147770961127,0.039301848939598025,2.7411300702101015e-05,13,5.482260140420203e-05,True
Indonesia,justified,-0.010837749405050069,0.03560790254179374,0.5618916754982466,13,0.5618916754982466,False
France,justified,-0.04633331540552876,0.06327063137166175,0.17674586134640308,13,0.20199527011017496,False
Japan,justified,-0.0912889199519519,0.04481759147188783,0.001786207639144145,13,0.002598120202391484,True
China,justified,-0.144727480965742,0.09036478886277495,0.008545879285866132,13,0.011394505714488176,True
Venezuela,justified,-0.28132154443313445,0.034394943348999764,1.8129306536593729e-09,13,9.668963486183321e-09,True
China,wrong,0.2884738026942214,0.03280468672335308,7.860402951734704e-10,13,6.288322361387763e-09,True
Venezuela,wrong,0.18784749461703437,0.028324132395190365,1.9745949911509165e-08,13,6.318703971682932e-08,True
France,wrong,0.07719085248375301,0.03527770732590288,0.0010527729362225264,13,0.0016844366979560422,True
Indonesia,wrong,0.027086195532546375,0.021284526846356205,0.028211351697966333,13,0.03472166362826626,True
America,wrong,-0.024069123424312826,0.03904780540000971,0.2502614103616595,13,0.26694550438577014,False
Japan,wrong,-0.08906290923259386,0.023868166504711713,9.302277489532305e-06,13,2.480607330541948e-05,True
Canada,wrong,-0.2273147233738941,0.02241189310661947,1.4967526575974507e-10,13,2.394804252155921e-09,True
Australia,wrong,-0.24015158929675431,0.033766746230544153,8.96062723918275e-09,13,3.5842508956731e-08,True
