pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Canada,China,Canada,justified,-3.285773611221558,0.5671264166945005,8.921728135865819e-08,13,79,6.245209695106074e-07,True
China vs Indonesia,China,Indonesia,justified,-3.192646875049605,0.5053629620861969,3.40693910892607e-08,13,79,3.179809834997665e-07,True
China vs Australia,China,Australia,justified,-2.8724563157820437,0.4077675910681417,9.988161735736246e-09,13,79,1.3983426430030744e-07,True
Japan vs Canada,Japan,Canada,justified,-2.760644742748239,0.4949402401211198,1.355897824705411e-07,13,79,8.436697575944781e-07,True
USA vs Canada,USA,Canada,justified,-2.639221462902132,0.49404448940200435,2.1744918607624362e-07,13,79,1.2177154420269641e-06,True
France vs Canada,France,Canada,justified,-2.4546097780103646,0.4680715276966752,2.6597227792189737e-07,13,79,1.3540406876023867e-06,True
Japan vs Australia,Japan,Australia,justified,-2.4417186499515298,0.4980998205785741,5.506930349629239e-07,13,79,2.3722161506095184e-06,True
Japan vs Indonesia,Japan,Indonesia,justified,-2.3899713579988306,0.6602625355724364,1.2569670538230417e-05,13,79,3.0604415223517537e-05,True
France vs Indonesia,France,Indonesia,justified,-2.3679453620325512,0.7151819567814246,2.982081257465087e-05,13,79,6.679862016721795e-05,True
USA vs Australia,USA,Australia,justified,-2.125322317793256,0.32613875244325174,2.4058184121196576e-08,13,79,2.6945166215740166e-07,True
France vs Australia,France,Australia,justified,-2.0473798457737806,0.41263842666088574,4.837046068679955e-07,13,79,2.2572881653839792e-06,True
USA vs Indonesia,USA,Indonesia,justified,-2.0065275776735594,0.46465416441972973,2.101559598167127e-06,13,79,7.355458593584944e-06,True
Venezuela vs Canada,Venezuela,Canada,justified,-1.8107543395006613,0.3836275873597957,8.246311384304207e-07,13,79,3.2447594531611718e-06,True
China vs Venezuela,China,Venezuela,justified,-1.7809067471123443,0.588543524180611,6.914690992321793e-05,13,79,0.00014341581317408163,True
Venezuela vs Australia,Venezuela,Australia,justified,-1.4024127634453687,0.3339440542969837,2.805665818999394e-06,13,79,9.242193286115651e-06,True
France vs Venezuela,France,Venezuela,justified,-1.057943535156739,0.6456926332709103,0.007472943518552317,13,79,0.011624578806636938,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.6677388012845875,0.31945659496461043,0.0014806645352977976,13,79,0.002591162936771146,True
Japan vs Venezuela,Japan,Venezuela,justified,-0.662973566751777,0.551248730258138,0.036232386311080965,13,79,0.050725340835513354,False
