pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
France vs China,France,China,justified,-3.267693982657218,0.8125911628543194,4.377393732943797e-06,13,79,2.4513404904485263e-05,True
USA vs China,USA,China,justified,-2.799793571450621,1.020068524156806,0.0001654532285994039,13,79,0.000545022400092154,True
Australia vs Indonesia,Australia,Indonesia,justified,-2.6141317700685156,1.115991052092323,0.0006203346009684043,13,79,0.00144744740225961,True
Japan vs Indonesia,Japan,Indonesia,justified,-2.611587090816556,1.1405317032196356,0.0007419960383439224,13,79,0.0016620711258903862,True
USA vs Indonesia,USA,Indonesia,justified,-1.8946301813294393,1.513712005786472,0.030413263271813765,13,79,0.04055101769575169,True
Japan vs Venezuela,Japan,Venezuela,justified,-1.8648248924305575,0.8515839945892831,0.0010464507696843048,13,79,0.0021704164111970765,True
USA vs Venezuela,USA,Venezuela,justified,-1.785666071346016,1.1461936619277844,0.010019286010551534,13,79,0.014765263594496997,True
France vs Indonesia,France,Indonesia,justified,-1.7096267243989796,1.2473381753688382,0.01980066947215457,13,79,0.027044816840015997,True
Canada vs Indonesia,Canada,Indonesia,justified,-1.692474043211553,0.8924706740911483,0.0029433324456162487,13,79,0.005316987643693869,True
France vs Venezuela,France,Venezuela,justified,-1.3976176349881504,0.8448388746988807,0.0070547781307955726,13,79,0.010974099314570891,True
USA vs Canada,USA,Canada,justified,-1.03477287249835,0.8746321617436523,0.038846989453135805,13,79,0.05059142812501407,False
Japan vs Canada,Japan,Canada,justified,-0.9425531968066428,0.5007503211051378,0.0030958871911506017,13,79,0.005417802584513553,True
USA vs France,USA,France,justified,-0.7861031088119353,0.8539822384411574,0.09633939206071872,13,79,0.11728273816087496,False
Japan vs Australia,Japan,Australia,justified,-0.5225180886442948,0.5635746253126225,0.09422522656166349,13,79,0.11725805972118124,False
USA vs Australia,USA,Australia,justified,-0.2152760961336417,0.9617448387181258,0.6686559193169632,13,79,0.6934209533657396,False
France vs Canada,France,Canada,justified,-0.06144112277073651,0.44561305479036273,0.7915635899414193,13,79,0.7915635899414193,False
USA vs Japan,USA,Japan,justified,0.42777884948704437,0.8896304223069591,0.36454183860916395,13,79,0.4002812345512389,False
Venezuela vs Indonesia,Venezuela,Indonesia,justified,0.4439928270973916,0.5029696184443413,0.10920830647884472,13,79,0.129185400294687,False
Canada vs Australia,Canada,Australia,justified,0.5955331262335396,0.3522112715005598,0.006177902597872308,13,79,0.01017536898473086,True
China vs Indonesia,China,Indonesia,justified,0.6856113158713575,0.9372498903484611,0.17717823127821902,13,79,0.20248940717510744,False
China vs Venezuela,China,Venezuela,justified,0.7910669803327743,0.9004310268878712,0.11073034310973172,13,79,0.129185400294687,False
France vs Australia,France,Australia,justified,0.9373089486708912,0.8218991556111003,0.045184276382943776,13,79,0.05750726085101936,False
France vs Japan,France,Japan,justified,0.9573415560006471,0.38836889260608576,0.00041096330032042654,13,79,0.0010959021341878043,True
Venezuela vs Canada,Venezuela,Canada,justified,1.7207989649656084,0.757093507083224,0.0007861295473840377,13,79,0.0016932021020579274,True
Venezuela vs Australia,Venezuela,Australia,justified,2.0709118899730377,0.7407498039211102,0.00014080183309920732,13,79,0.0004928064158472256,True
China vs Canada,China,Canada,justified,3.0269385043446912,0.8506614806933858,1.486905231931779e-05,13,79,7.569699362561785e-05,True
