country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Canada,justified,2.0253341676738486,0.36362264083201706,1.377042135138326e-07,13,7.344224720737739e-07,True
Australia,justified,1.5069834328583558,0.22228057276145644,1.5406468682744187e-08,13,2.46503498923907e-07,True
Indonesia,justified,1.3912715139203766,0.37050395050840246,8.735206570650124e-06,13,1.7470413141300248e-05,True
Venezuela,justified,0.01867741550655655,0.3778365840584371,0.9244149212713305,13,0.9244149212713305,False
France,justified,-0.9773113207159587,0.3410855637570865,0.00011322609420508552,13,0.0001509681256067807,True
USA,justified,-0.9816857071867293,0.30556685572642517,3.9663944975764634e-05,13,6.346231196122341e-05,True
Japan,justified,-1.175358917679168,0.38238227503418865,5.986622220814527e-05,13,8.707814139366584e-05,True
China,justified,-1.8079105843772818,0.37186180692492715,6.01565727281245e-07,13,2.40626290912498e-06,True
Venezuela,unjustified,0.75697399531591,0.18635188155830865,3.949341916138597e-06,13,9.027067236888222e-06,True
China,unjustified,0.5688982419338231,0.13567267082361933,2.8500038954869665e-06,13,7.600010387965244e-06,True
France,unjustified,0.38275255811800835,0.15821621554983353,0.0004789604532791125,13,0.0005894897886512154,True
USA,unjustified,0.25426387029720937,0.1787045243472792,0.016383328922494677,13,0.018723804482851058,True
Australia,unjustified,0.1660851930399206,0.13548778461429553,0.03335828550038495,13,0.035582171200410614,True
Canada,unjustified,-0.4925918621208455,0.1503294477190576,3.291520349358412e-05,13,5.851591732192732e-05,True
Indonesia,unjustified,-0.7070643970833468,0.15132318838845032,9.181835343157443e-07,13,2.9381873098103815e-06,True
Japan,unjustified,-0.929317599500679,0.16064164489609856,9.070897227430003e-08,13,7.256717781944002e-07,True
