pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Bretherland vs Korvachev,Bretherland,Korvachev,unjustified,-0.02240727941468085,0.01809120632433019,0.03187178751504232,13,79,0.04957833613451027,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,unjustified,-0.018372252392463196,0.01479765401913326,0.03153208012916594,13,79,0.04957833613451027,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,unjustified,-0.015338828616635705,0.02539370131278423,0.2593666173650745,13,79,0.31575066461835155,False
Voskara vs Zhaodong,Voskara,Zhaodong,unjustified,-0.012634501243248962,0.019705256211807246,0.23277396381005788,13,79,0.29625777212189186,False
Terluna vs Voskara,Terluna,Voskara,unjustified,-0.010359432125266218,0.021999190155564344,0.37421091028852577,13,79,0.44366895030772246,False
Drethia vs Zhaodong,Drethia,Zhaodong,unjustified,-0.010259271595940922,0.026767903051479004,0.4670065093625425,13,79,0.5244433277256677,False
Voskara vs Melvoni,Voskara,Melvoni,unjustified,-0.005208333087709797,0.0160299771567172,0.5361968549347981,13,79,0.5887651740460528,False
Terluna vs Melvoni,Terluna,Melvoni,unjustified,-0.0043927426057639146,0.011494166326684725,0.4682529711836319,13,79,0.5244433277256677,False
Voskara vs Drethia,Voskara,Drethia,unjustified,-0.00035771507865343385,0.018304752648915585,0.9700761771379013,13,79,0.9877139258131359,False
Drethia vs Korvachev,Drethia,Korvachev,unjustified,0.005036629654548979,0.017900388855488374,0.5914227002365667,13,79,0.6255215904703404,False
Voskara vs Bretherland,Voskara,Bretherland,unjustified,0.00513679074335011,0.01828575484388615,0.5920115052665721,13,79,0.6255215904703404,False
Terluna vs Zhaodong,Terluna,Zhaodong,unjustified,0.010588371123258887,0.022783464628071987,0.3802876716923336,13,79,0.44366895030772246,False
Zhaodong vs Korvachev,Zhaodong,Korvachev,unjustified,0.011761676315422898,0.016197974155562404,0.18015487055208362,13,79,0.2346202965329461,False
Voskara vs Korvachev,Voskara,Korvachev,unjustified,0.013922275968523691,0.01694042186840018,0.1331972343994752,13,79,0.1775963125326336,False
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,unjustified,0.02113381584922036,0.020625044887940723,0.06765623947396082,13,79,0.09970393185636332,False
Melvoni vs Zhaodong,Melvoni,Zhaodong,unjustified,0.021391367587523583,0.020745753104083567,0.06616882890034781,13,79,0.09970393185636332,False
Drethia vs Bretherland,Drethia,Bretherland,unjustified,0.02566964394880302,0.010489744944073983,0.00043623723892095145,13,79,0.00152683033622333,True
Terluna vs Bretherland,Terluna,Bretherland,unjustified,0.032222987251567754,0.015108209642044752,0.0012757975940791096,13,79,0.003572233263421507,True
Terluna vs Korvachev,Terluna,Korvachev,unjustified,0.03529933643537563,0.015530310333585139,0.0007860479547979087,13,79,0.002445482526037938,True
Terluna vs Drethia,Terluna,Drethia,unjustified,0.03631524647493939,0.015909296162967754,0.0007603605667963116,13,79,0.002445482526037938,True
Melvoni vs Bretherland,Melvoni,Bretherland,unjustified,0.0432835409329051,0.015465117890829048,0.0001394388965187405,13,79,0.000557755586074962,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,unjustified,0.04716117041451591,0.024971948968726516,0.0030269682151897906,13,79,0.006651168120198642,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,unjustified,0.04823431863889589,0.03156159915140795,0.0111619354463461,13,79,0.019533387031105676,True
Melvoni vs Korvachev,Melvoni,Korvachev,unjustified,0.0495220911808503,0.020145355197646028,0.00042036190473995386,13,79,0.00152683033622333,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,unjustified,0.05083848406379913,0.030357386862126568,0.006551586406151373,13,79,0.012229627958149228,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,unjustified,0.053714513969727054,0.025476227715163356,0.0013892990705305752,13,79,0.0037047975214148676,True
