pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Melvoni vs Bretherland,Melvoni,Bretherland,justified,-0.0761933379120879,0.04485911957477078,0.006008486713951752,13,79,0.010378016221104836,True
Drethia vs Bretherland,Drethia,Bretherland,justified,-0.07057005494505494,0.02867151149427091,0.00041605695736380183,13,79,0.0012262731374933107,True
Terluna vs Bretherland,Terluna,Bretherland,justified,-0.05467319139194139,0.03158061461600005,0.005336314013901587,13,79,0.009639793057370609,True
Terluna vs Voskara,Terluna,Voskara,justified,-0.03132154173030085,0.027659257999509898,0.04647873127143935,13,79,0.06197164169525247,False
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,-0.026664089807223925,0.04404902533117832,0.2584067318809841,13,79,0.2837407252026492,False
Voskara vs Bretherland,Voskara,Bretherland,justified,-0.025118761446886444,0.03385527645177523,0.17153867354280555,13,79,0.19604419833463493,False
Terluna vs Zhaodong,Terluna,Zhaodong,justified,-0.014730711996336994,0.03802626942671908,0.4623460814960204,13,79,0.4794700104403175,False
Drethia vs Melvoni,Drethia,Melvoni,justified,0.010058952775193657,0.04402152885954965,0.6622313284802176,13,79,0.6742718980889488,False
Drethia vs Zhaodong,Drethia,Zhaodong,justified,0.02240728021978022,0.040333217390877925,0.29758921303618446,13,79,0.3204806909620448,False
Voskara vs Zhaodong,Voskara,Zhaodong,justified,0.027558379120879127,0.03310789023128598,0.1287395236124299,13,79,0.15019611088116822,False
Voskara vs Drethia,Voskara,Drethia,justified,0.03542095924908425,0.022403207187256954,0.009208963558121744,13,79,0.013515751195028205,True
Terluna vs Drethia,Terluna,Drethia,justified,0.04074376144688645,0.02490340071118459,0.0075382071475984715,13,79,0.012061131436157554,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,0.053585737179487176,0.034021487003771514,0.0094127552965375,13,79,0.013515751195028205,True
Terluna vs Melvoni,Terluna,Melvoni,justified,0.05405792124542124,0.03373456289447617,0.008519242529391229,13,79,0.01289398869313267,True
Voskara vs Melvoni,Voskara,Melvoni,justified,0.05677655808654896,0.03532375576525971,0.008369549825330698,13,79,0.01289398869313267,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,0.06146262591575091,0.036290412675095134,0.0061156167017224925,13,79,0.010378016221104836,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,0.07270919184981686,0.03937243105055119,0.0035175445912519134,13,79,0.006566083237003572,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,0.08495020604395605,0.036674883366823015,0.0006778886913191863,13,79,0.0016505115962554102,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,0.09885817307692307,0.0449633107795877,0.0010150275352772754,13,79,0.0021862131529049008,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,0.10027472527472527,0.045512228503957045,0.0009989869153210268,13,79,0.0021862131529049008,True
Drethia vs Korvachev,Drethia,Korvachev,justified,0.12072172619047619,0.05806324358421551,0.0015394242550876185,13,79,0.003078848510175237,True
Melvoni vs Korvachev,Melvoni,Korvachev,justified,0.13435782836033747,0.05259040984508525,0.0003055021249016293,13,79,0.0009504510552495135,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,0.1349373296066955,0.037932571906456776,1.491168404317042e-05,13,79,8.959702873799994e-05,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,justified,0.14088970924908423,0.040284162681773705,1.7599416359249987e-05,13,79,8.959702873799994e-05,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,0.1572945283882784,0.058510761917063864,0.00019811069876447379,13,79,0.0006525999488712078,True
Terluna vs Korvachev,Terluna,Korvachev,justified,0.1733130151098901,0.058066107327845874,7.83653644911577e-05,13,79,0.0002952246519260833,True
Bretherland vs Korvachev,Bretherland,Korvachev,justified,0.18619791666666669,0.050063855295530715,9.61145646158387e-06,13,79,6.72801952310871e-05,True
Voskara vs Korvachev,Voskara,Korvachev,justified,0.18885932038555217,0.053994329646706876,1.758155158590547e-05,13,79,8.959702873799994e-05,True
Voskara vs Drethia,Voskara,Drethia,unjustified,-0.16029933608058608,0.03237962733229061,4.954357996448925e-07,13,79,1.2332172167641705e-05,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,unjustified,-0.14262820512820512,0.030663625088441625,9.63438870108912e-07,13,79,1.3488144181524769e-05,True
Terluna vs Drethia,Terluna,Drethia,unjustified,-0.13910828754578758,0.033716335991348274,3.366679757483626e-06,13,79,3.142234440318051e-05,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,unjustified,-0.12779017857142858,0.042856945889757435,7.907803176591517e-05,13,79,0.0002952246519260833,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,unjustified,-0.12169471153846155,0.03191537215107518,7.4944736377367806e-06,13,79,5.9955789101894245e-05,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,unjustified,-0.12040693681318679,0.05196606149926722,0.0006762174366803258,13,79,0.0016505115962554102,True
Melvoni vs Korvachev,Melvoni,Korvachev,unjustified,-0.10707131410256411,0.05073733286986294,0.0013801471651142315,13,79,0.002862527453570258,True
Voskara vs Zhaodong,Voskara,Zhaodong,unjustified,-0.10522550366300366,0.024982311872551035,2.7211681467646795e-06,13,79,3.047708324376441e-05,True
Bretherland vs Korvachev,Bretherland,Korvachev,unjustified,-0.08356227106227106,0.053515936621276704,0.009891043567107367,13,79,0.013847460993950313,True
Voskara vs Korvachev,Voskara,Korvachev,unjustified,-0.05587511446886447,0.05912746285829808,0.08874605129457262,13,79,0.10573997601055463,False
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,unjustified,-0.052312271062271064,0.0548482281881544,0.08616071402284171,13,79,0.1048913040278073,False
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,unjustified,-0.05141082875457876,0.0502501655024448,0.06802278445030864,13,79,0.08465057620482853,False
Terluna vs Zhaodong,Terluna,Zhaodong,unjustified,-0.04487179487179487,0.020213463346976712,0.0009431832199778922,13,79,0.0021862131529049008,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,unjustified,-0.03376831501831502,0.032063186099009634,0.06131027264340457,13,79,0.07803125609160583,False
Terluna vs Korvachev,Terluna,Korvachev,unjustified,-0.0074547847985348015,0.05343283008118872,0.789154449659106,13,79,0.789154449659106,False
Terluna vs Voskara,Terluna,Voskara,unjustified,0.011561355311355308,0.022215849234059882,0.32785078721468924,13,79,0.3464083789438226,False
Melvoni vs Bretherland,Melvoni,Bretherland,unjustified,0.03295272435897436,0.023723569095244715,0.018522003227635055,13,79,0.02529834587189178,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,unjustified,0.03984947344322344,0.05664976288114136,0.19313558798635846,13,79,0.21631185854472146,False
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,unjustified,0.05043784340659341,0.045542783635909745,0.050734401068687124,13,79,0.06607270836852278,False
Voskara vs Melvoni,Voskara,Melvoni,unjustified,0.05158253205128205,0.031050188555586965,0.006878503187133424,13,79,0.011329299367043286,True
Terluna vs Melvoni,Terluna,Melvoni,unjustified,0.06294356684981686,0.021816633143924628,0.00010646222488642461,13,79,0.00037261778710248616,True
Drethia vs Zhaodong,Drethia,Zhaodong,unjustified,0.07444768772893771,0.02456181389015592,6.809288570915577e-05,13,79,0.00029332319997790176,True
Terluna vs Bretherland,Terluna,Bretherland,unjustified,0.07596440018315019,0.03208053240110286,0.0005690663912005,13,79,0.0015175103765346666,True
Voskara vs Bretherland,Voskara,Bretherland,unjustified,0.07690876831501832,0.0237148315890992,3.629593784549245e-05,13,79,0.00016938104327896477,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,unjustified,0.10073260073260074,0.04177968244711832,0.0004921977311935752,13,79,0.0013781536473420105,True
Drethia vs Korvachev,Drethia,Korvachev,unjustified,0.10426682692307694,0.05387730580354493,0.0025616812488232724,13,79,0.0049466948253139055,True
Drethia vs Melvoni,Drethia,Melvoni,unjustified,0.1703439789377289,0.035345861409631335,6.606520804093771e-07,13,79,1.2332172167641705e-05,True
Drethia vs Bretherland,Drethia,Bretherland,unjustified,0.21166723901098902,0.035025806898869576,5.590909379362354e-08,13,79,3.1309092524429182e-06,True
