pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,-0.07221554359591707,0.05740607873415672,0.029730158719456088,13,79,0.05549629627631803,False
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,-0.06251430996069376,0.05967394715204017,0.06250729068751051,13,79,0.10636771147178849,False
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,justified,-0.0576064563816884,0.08730277746003316,0.22024996494557628,13,79,0.27408884526560606,False
Bretherland vs Korvachev,Bretherland,Korvachev,justified,-0.054258244275883,0.06701396513721544,0.13851489572615522,13,79,0.18919107708938274,False
Voskara vs Drethia,Voskara,Drethia,justified,-0.05162545885454059,0.039740711745680876,0.025646548349217146,13,79,0.04952436922607449,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,-0.020375457302336284,0.06428597988634097,0.5460730877668327,13,79,0.5996096649988751,False
Voskara vs Melvoni,Voskara,Melvoni,justified,-0.009529533321822518,0.06094564976145208,0.7645007859676037,13,79,0.7928156298923298,False
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,0.008671013754366083,0.1021463459093308,0.8706278256197737,13,79,0.8706278256197737,False
Terluna vs Drethia,Terluna,Drethia,justified,0.010330812640542728,0.031063033496836145,0.5267870414377553,13,79,0.590001486410286,False
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,0.015424682306732995,0.07405904773690877,0.6903021397649886,13,79,0.7434023043622953,False
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,0.01606856999175125,0.09590621288432973,0.7482781277674412,13,79,0.7906334934901266,False
Drethia vs Melvoni,Drethia,Melvoni,justified,0.0353422623618946,0.036033501798711495,0.07861230738440805,13,79,0.12914375142121243,False
Terluna vs Melvoni,Terluna,Melvoni,justified,0.04009272223986657,0.030053245213743498,0.022602730523530543,13,79,0.04802467104482929,True
Drethia vs Korvachev,Drethia,Korvachev,justified,0.042968750378669616,0.053042286996931795,0.13832452777846632,13,79,0.18919107708938274,False
