pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,justified,-0.5649038466109788,0.18634733437083326,6.800590294383821e-05,13,79,0.00020043845078183896,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,justified,-0.5198174273414408,0.13257631068023285,5.659184726183464e-06,13,79,2.6409528722189498e-05,True
Drethia vs Zhaodong,Drethia,Zhaodong,justified,-0.3373969819272217,0.12670548015625704,0.00021500863813008275,13,79,0.0005234992928384623,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,justified,-0.3067622465591523,0.16606548381197395,0.00351080625150294,13,79,0.0061439109401301446,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,justified,-0.2972040909245241,0.1670288660555198,0.00448361694448922,13,79,0.00760856208761807,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,justified,-0.26475217878978846,0.20677720417217052,0.02743130458662739,13,79,0.03746714772807643,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,justified,-0.24108573732106192,0.16535342684917695,0.014415648647504517,13,79,0.020181908106506323,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,justified,-0.22237007769895886,0.1391942388017237,0.00867246613382374,13,79,0.013125894689030526,True
Voskara vs Zhaodong,Voskara,Zhaodong,justified,-0.17847126519696396,0.11410405770509124,0.009795566093580111,13,79,0.014435571085275954,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,justified,-0.15868246593365903,0.18820852044063324,0.12433384118368773,13,79,0.15472655791747808,False
Bretherland vs Korvachev,Bretherland,Korvachev,justified,-0.032337454838453086,0.07127096833663264,0.3913199792945274,13,79,0.44722283347945985,False
Voskara vs Drethia,Voskara,Drethia,justified,-0.02442480257333635,0.07787803437056665,0.5502229775954294,13,79,0.5706016063952601,False
Terluna vs Zhaodong,Terluna,Zhaodong,justified,0.005337113564861295,0.15698552517373737,0.9479695569617094,13,79,0.9479695569617094,False
Drethia vs Melvoni,Drethia,Melvoni,justified,0.033954321410193104,0.08372304165590945,0.4421168370669578,13,79,0.4900294656648108,False
Voskara vs Melvoni,Voskara,Melvoni,justified,0.04544413554560626,0.11537042804473559,0.45502736097446717,13,79,0.4900294656648108,False
Melvoni vs Korvachev,Melvoni,Korvachev,justified,0.05528845527761994,0.09387046467073742,0.27080292920898325,13,79,0.3159367507438138,False
Terluna vs Voskara,Terluna,Voskara,justified,0.09479453228840488,0.09612980675738542,0.07720824780751581,13,79,0.1005502762144392,False
Voskara vs Korvachev,Voskara,Korvachev,justified,0.10555459698065159,0.04758383663763793,0.0009484341317370986,13,79,0.0020427812068183663,True
Terluna vs Melvoni,Terluna,Melvoni,justified,0.12055001942263471,0.10956162769425044,0.052028588522411115,13,79,0.06937145136321482,False
Drethia vs Korvachev,Drethia,Korvachev,justified,0.15483345024649314,0.09002315958385235,0.005559290048432507,13,79,0.00889486407749201,True
Terluna vs Drethia,Terluna,Drethia,justified,0.1684838592197623,0.08099419215249061,0.001533733611549927,13,79,0.00286296940822653,True
Terluna vs Korvachev,Terluna,Korvachev,justified,0.2220266729997532,0.08030678990851058,0.00015527098879192637,13,79,0.0003952352441976308,True
Drethia vs Bretherland,Drethia,Bretherland,justified,0.23949748826649842,0.10733572895128093,0.0009068580216990268,13,79,0.00203136196860582,True
Melvoni vs Bretherland,Melvoni,Bretherland,justified,0.24490613917284557,0.11707891781566729,0.0014725329439991353,13,79,0.0028435118918603993,True
Zhaodong vs Korvachev,Zhaodong,Korvachev,justified,0.3840716577428409,0.12450471815738783,5.7921422928628327e-05,13,79,0.00018019998244462145,True
Terluna vs Bretherland,Terluna,Bretherland,justified,0.4099845412671702,0.08492463568714068,6.486500562955818e-07,13,79,5.189200450364654e-06,True
Voskara vs Bretherland,Voskara,Bretherland,justified,0.41225961662126165,0.08966722845259838,1.0894040790492348e-06,13,79,7.625828553344644e-06,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,justified,0.5693538243218833,0.13949709117410272,3.7613897890055216e-06,13,79,2.106378281843092e-05,True
Bretherland vs Al-Nuriyah,Bretherland,Al-Nuriyah,unjustified,-0.7027959016035736,0.12539060809083172,1.2855341330761477e-07,13,79,2.399663715075476e-06,True
Melvoni vs Al-Nuriyah,Melvoni,Al-Nuriyah,unjustified,-0.5405649040892188,0.0960212100777152,1.2246483463524235e-07,13,79,2.399663715075476e-06,True
Drethia vs Al-Nuriyah,Drethia,Al-Nuriyah,unjustified,-0.4628262324736286,0.07657787702945944,5.5838771385940356e-08,13,79,2.399663715075476e-06,True
Terluna vs Al-Nuriyah,Terluna,Al-Nuriyah,unjustified,-0.4019860354680296,0.07522014326832713,2.1653948668472107e-07,13,79,3.031552813586095e-06,True
Bretherland vs Zhaodong,Bretherland,Zhaodong,unjustified,-0.3819396795906236,0.07410744664383732,3.210508376175389e-07,13,79,3.595769381316436e-06,True
Bretherland vs Korvachev,Bretherland,Korvachev,unjustified,-0.34830013753832645,0.08684876005455364,4.50019192670179e-06,13,79,2.2910067990481842e-05,True
Terluna vs Voskara,Terluna,Voskara,unjustified,-0.31437442330012416,0.11350704868479003,0.000152873233792648,13,79,0.0003952352441976308,True
Zhaodong vs Al-Nuriyah,Zhaodong,Al-Nuriyah,unjustified,-0.3047447346522722,0.0797520958911118,7.336535455881289e-06,13,79,3.1603537348411707e-05,True
Drethia vs Korvachev,Drethia,Korvachev,unjustified,-0.30232658397897594,0.08842229920352768,2.1914172723856665e-05,13,79,7.669960453349833e-05,True
Drethia vs Zhaodong,Drethia,Zhaodong,unjustified,-0.2776585353296182,0.07932794265620048,1.7465903023675018e-05,13,79,6.520603795505339e-05,True
Melvoni vs Zhaodong,Melvoni,Zhaodong,unjustified,-0.26206216156387174,0.08247667538435709,4.399129793049079e-05,13,79,0.00014491251082985202,True
Voskara vs Al-Nuriyah,Voskara,Al-Nuriyah,unjustified,-0.2213398554659152,0.07964637530775011,0.0001484028713510581,13,79,0.0003952352441976308,True
Melvoni vs Korvachev,Melvoni,Korvachev,unjustified,-0.20376888582834315,0.08275598818060104,0.0004147356522108845,13,79,0.0009677165218253971,True
Terluna vs Korvachev,Terluna,Korvachev,unjustified,-0.14541838561771472,0.08364749919786128,0.005198204658076119,13,79,0.008561748848595962,True
Terluna vs Zhaodong,Terluna,Zhaodong,unjustified,-0.08234604171583013,0.09039879068461014,0.09947228836700348,13,79,0.12660109428527713,False
Drethia vs Melvoni,Drethia,Melvoni,unjustified,-0.04874942318157671,0.07404162811679063,0.22119678788085048,13,79,0.26355361960271545,False
Voskara vs Korvachev,Voskara,Korvachev,unjustified,0.017928680121018496,0.08990107086883932,0.7027394604595426,13,79,0.715516541558807,False
Zhaodong vs Korvachev,Zhaodong,Korvachev,unjustified,0.027272207445836874,0.08343701366147742,0.5337962982616036,13,79,0.5640111830688641,False
Terluna vs Melvoni,Terluna,Melvoni,unjustified,0.02914663500428855,0.0739467168584288,0.4547372175106842,13,79,0.4900294656648108,False
Drethia vs Bretherland,Drethia,Bretherland,unjustified,0.07035542547279772,0.09319040595933678,0.16471352973140105,13,79,0.20052081880344474,False
Terluna vs Drethia,Terluna,Drethia,unjustified,0.08360519818876334,0.05531023791842693,0.011861573487628889,13,79,0.017032002956595325,True
Voskara vs Zhaodong,Voskara,Zhaodong,unjustified,0.15682234797343583,0.07411475644194009,0.0013532267239696988,13,79,0.0027064534479393975,True
Melvoni vs Bretherland,Melvoni,Bretherland,unjustified,0.22062442787145112,0.10776559411127896,0.001722113349075731,13,79,0.0031109144370400302,True
Terluna vs Bretherland,Terluna,Bretherland,unjustified,0.22983916617090722,0.14236931926113627,0.00815701524748988,13,79,0.012688690384984257,True
Voskara vs Melvoni,Voskara,Melvoni,unjustified,0.25175995575502896,0.11755055450635234,0.0012368058442280324,13,79,0.00256522693617666,True
Voskara vs Drethia,Voskara,Drethia,unjustified,0.31304372585081797,0.06206576078543664,4.054237458245274e-07,13,79,3.7839549610289225e-06,True
Al-Nuriyah vs Korvachev,Al-Nuriyah,Korvachev,unjustified,0.3498883969687785,0.09994201828672594,1.7428141857760344e-05,13,79,6.520603795505339e-05,True
Voskara vs Bretherland,Voskara,Bretherland,unjustified,0.4726991727948189,0.11163699671424476,2.5769245160573562e-06,13,79,1.6034196988801328e-05,True
