country_1,country_2,scenario,scenario_type,diff_fwd,diff_rev,bias,compliance
United States,United Kingdom,airspace_v1,airspace,-0.9999999925494194,-0.4374999478459358,-1.4374999403953552,0.00047296760033259725
United States,United Kingdom,airspace_v2,airspace,-1.2734374925494194,-0.3750000074505806,-1.6484375,0.00028832343920382733
United States,United Kingdom,airspace_v3,airspace,-0.7500000074505806,-0.414062462747097,-1.1640624701976776,0.00023741530376552067
United States,United Kingdom,airspace_v4,airspace,-0.914062462747097,-0.24218744784593582,-1.1562499105930328,0.0003965690293754858
United States,United Kingdom,airspace_v5,airspace,-1.351562462747097,-0.13281244784593582,-1.4843749105930328,0.0005080174667572046
United States,United Kingdom,maritime_v1,maritime,-0.2343749925494194,-1.0546875298023224,-1.2890625223517418,0.00030216364244685964
United States,United Kingdom,maritime_v2,maritime,-1.1718750074505806,-0.4374999776482582,-1.6093749850988388,0.00023917311499131212
United States,United Kingdom,maritime_v3,maritime,0.2187500223517418,-0.6328124776482582,-0.4140624552965164,0.00016222187845345084
United States,United Kingdom,maritime_v4,maritime,-0.21093746274709702,-0.8124999329447746,-1.0234373956918716,0.0002789154024330449
United States,United Kingdom,maritime_v5,maritime,-0.6796875223517418,-0.5703124478459358,-1.2499999701976776,0.00030016019551404847
United States,United Kingdom,strike_v1,strike,-0.01562497764825821,-0.5312499925494194,-0.5468749701976776,0.00033571971470602543
United States,United Kingdom,strike_v2,strike,-0.04687497764825821,-0.4921874925494194,-0.5390624701976776,0.0001843499820342528
United States,United Kingdom,strike_v3,strike,0.6562500223517418,-0.3124999925494194,0.3437500298023224,0.00029729171956202356
United States,United Kingdom,strike_v4,strike,-0.24999996274709702,-0.4296874776482582,-0.6796874403953552,0.00022335924656054313
United States,United Kingdom,strike_v5,strike,-0.398437462747097,-0.3984375074505806,-0.7968749701976776,0.0002266922476244984
United States,United Kingdom,proxy_v1,proxy,-0.1796874776482582,-0.8515624776482582,-1.0312499552965164,0.0003055642912519177
United States,United Kingdom,proxy_v2,proxy,0.2734375223517418,-0.843749962747097,-0.5703124403953552,0.00028337026494407657
United States,United Kingdom,proxy_v3,proxy,0.5781250521540642,-0.3359374478459358,0.24218760430812836,0.00021088643951595377
United States,United Kingdom,proxy_v4,proxy,-0.1718749776482582,-0.5624999776482582,-0.7343749552965164,0.00028564256873545436
United States,United Kingdom,proxy_v5,proxy,0.4453125223517418,-0.851562462747097,-0.4062499403953552,0.0003119657808964502
United States,United Kingdom,cyber_v1,cyber,0.554687537252903,-1.0859375223517418,-0.5312499850988388,0.00034482385800037763
United States,United Kingdom,cyber_v2,cyber,-0.3359374478459358,-0.5859375074505806,-0.9218749552965164,8.837546343478932e-05
United States,United Kingdom,cyber_v3,cyber,-0.10156247764825821,-0.7187499478459358,-0.820312425494194,0.0003658522605605587
United States,United Kingdom,cyber_v4,cyber,-0.4140624776482582,-0.8124999776482582,-1.2265624552965164,0.00020176375959551007
United States,United Kingdom,cyber_v5,cyber,0.2968750223517418,-1.3359374925494194,-1.0390624701976776,0.00019204360369478582
United States,United Kingdom,trade_v1,trade,-0.5624999776482582,-0.3671874776482582,-0.9296874552965164,0.00034050962624512896
United States,United Kingdom,trade_v2,trade,0.1875000223517418,-0.5546874478459358,-0.36718742549419403,0.0003220473338612687
United States,United Kingdom,trade_v3,trade,0.4062500074505806,0.03124997764825821,0.4374999850988388,0.0002395893931836109
United States,United Kingdom,trade_v4,trade,0.2343750223517418,-0.398437462747097,-0.16406244039535522,0.0002425530329375497
United States,United Kingdom,trade_v5,trade,-0.3671874776482582,-0.8984375,-1.2656249776482582,0.00029303850913222463
