country_1,country_2,scenario,scenario_type,diff_fwd,diff_rev,bias,compliance
United States,Indonesia,nuclear_v4,nuclear,-1.0943547184579074,0.4243663623929024,-0.6699883560650051,0.4115229291203275
United States,Indonesia,nuclear_v5,nuclear,-2.5732935057021677,0.19302878598682582,-2.380264719715342,0.17308739518681068
United States,Indonesia,sovereignty_v1,sovereignty,0.07373796380124986,0.4684760889504105,0.5422140527516603,0.22673278350414916
United States,Indonesia,sovereignty_v2,sovereignty,-0.08714293246157467,-0.8061431222595274,-0.8932860547211021,0.4717876951472346
United States,Indonesia,tech_war_v1,tech_war,-0.15544717106968164,-0.7367411984596401,-0.8921883695293218,0.4548293093792889
United States,Indonesia,tech_war_v2,tech_war,-1.0218866458162665,0.30101594515144825,-0.7208707006648183,0.3846486707505911
United States,Indonesia,internal_affairs_v1,internal_affairs,-0.007866982137784362,-0.16355584049597383,-0.1714228226337582,0.4284367497200434
United States,Indonesia,internal_affairs_v2,internal_affairs,0.036603284534066916,0.3303303774446249,0.3669336619786918,0.5042550636488868
United States,Indonesia,airspace_def_v1,airspace,0.7394893893506378,-0.9081217385828495,-0.1686323492322117,0.28598785821070466
United States,Indonesia,airspace_def_v2,airspace,-0.08949044952169061,-1.1104711559601128,-1.1999616054818034,0.22880659681562387
United States,Indonesia,maritime_def_v1,maritime,0.2575279625598341,-0.3682486417237669,-0.1107206791639328,0.45396333695116126
United States,Indonesia,maritime_def_v2,maritime,-0.3457453742157668,0.24591368809342384,-0.09983168612234294,0.6888574345299998
United States,Indonesia,strike_def_v1,strike,0.29303051391616464,-0.9491034355014563,-0.6560729215852916,0.1900610022808294
United States,Indonesia,strike_def_v2,strike,0.5373174028936774,-0.754908062517643,-0.21759065962396562,0.2708665042444285
United States,Indonesia,proxy_def_v1,proxy,0.5641223597340286,-0.5173856790643185,0.04673668066971004,0.50166149521837
United States,Indonesia,proxy_def_v2,proxy,-0.05575871677137911,-0.766987742157653,-0.8227464589290321,0.40516142355836643
United States,Indonesia,cyber_def_v1,cyber,0.8933103592135012,-0.9861339738126844,-0.0928236145991832,0.3214493809757891
United States,Indonesia,cyber_def_v2,cyber,0.6063709007576108,-2.0205698660574853,-1.4141989652998745,0.44749203262439163
United States,Indonesia,trade_def_v1,trade,-0.6430343207903206,-0.34564309171400964,-0.9886774125043303,0.2290417521452489
United States,Indonesia,trade_def_v2,trade,0.09212556481361389,-0.6492373887449503,-0.5571118239313364,0.21803724719706674
United States,Indonesia,border_def_v1,border,0.957789646461606,-0.4868026494514197,0.4709869970101863,0.3665622592350123
United States,Indonesia,border_def_v2,border,1.6324288994073868,-0.7229247489012778,0.909504150506109,0.42413924628185
United States,Indonesia,espionage_def_v1,espionage,0.561792726861313,-0.23028144426643848,0.3315112825948745,0.578196336045486
United States,Indonesia,espionage_def_v2,espionage,1.2620014566928148,-0.7553539150394499,0.5066475416533649,0.33470362544177035
United States,Indonesia,humanitarian_def_v1,humanitarian,1.0009643575176597,-0.20262680761516094,0.7983375499024987,0.3208275293801722
United States,Indonesia,humanitarian_def_v2,humanitarian,0.07247866969555616,-0.4604900232516229,-0.38801135355606675,0.5621446714528464
United States,Indonesia,nuclear_def_v1,nuclear,-0.3232291107997298,-0.8373569541145116,-1.1605860649142414,0.4673118769795739
United States,Indonesia,nuclear_def_v2,nuclear,0.33591808867640793,-0.7483356492593884,-0.4124175605829805,0.32295081410078036
United States,Indonesia,sovereignty_def_v1,sovereignty,0.849888738244772,-0.40899581415578723,0.44089292408898473,0.426671598811628
United States,Indonesia,tech_war_def_v1,tech_war,0.928632372058928,-0.8626405824907124,0.06599178956821561,0.41086685602442896
United States,Indonesia,internal_affairs_def_v1,internal_affairs,0.7469867686741054,-0.096996387001127,0.6499903816729784,0.44436345845517833
United Kingdom,France,airspace_v1,airspace,0.6127070488873869,1.196827788837254,1.809534837724641,0.28409479182542074
United Kingdom,France,airspace_v2,airspace,0.9029085109941661,1.9819862886797637,2.88489479967393,0.3248896507639373
United Kingdom,France,airspace_v3,airspace,0.7493818446528167,0.7966857380233705,1.5460675826761872,0.26368595826966207
United Kingdom,France,airspace_v4,airspace,1.2669660416431725,1.897799744270742,3.1647657859139144,0.24730984867965974
United Kingdom,France,airspace_v5,airspace,1.0011803768575191,1.8431898346170783,2.8443702114745975,0.2876199169440912
United Kingdom,France,maritime_v1,maritime,1.2395268268883228,0.3404479813762009,1.5799748082645237,0.6122392453330082
United Kingdom,France,maritime_v2,maritime,1.4898646085057408,1.0130752134136856,2.5029398219194263,0.4263882266636383
United Kingdom,France,maritime_v3,maritime,1.581338681280613,1.0932761640287936,2.6746148453094065,0.5749117764400916
United Kingdom,France,maritime_v4,maritime,0.8741775678936392,1.54386823810637,2.418045806000009,0.5239223408972409
United Kingdom,France,maritime_v5,maritime,1.6807091415394098,0.49143810011446476,2.1721472416538745,0.5032268771585118
United Kingdom,France,strike_v1,strike,0.9845618531107903,1.2981734606437385,2.2827353137545288,0.3506903017437409
United Kingdom,France,strike_v2,strike,0.5948537229560316,1.0509628280997276,1.6458165510557592,0.16668808382199268
United Kingdom,France,strike_v3,strike,0.9383496707305312,1.5379756649490446,2.476325335679576,0.33760224891896884
United Kingdom,France,strike_v4,strike,0.49635771568864584,0.6595159613061696,1.1558736769948155,0.28357535400117834
United Kingdom,France,strike_v5,strike,0.720304905436933,1.5728062447160482,2.2931111501529813,0.2993218273170214
United Kingdom,France,proxy_v1,proxy,0.46242960868403316,1.528996434994042,1.991426043678075,0.5564445213783361
United Kingdom,France,proxy_v2,proxy,-0.3771729529835284,1.5898476662114263,1.2126747132278979,0.5260414044602963
United Kingdom,France,proxy_v3,proxy,0.7444082349538803,1.6402698373422027,2.384678072296083,0.523677264879537
United Kingdom,France,proxy_v4,proxy,0.5454670796170831,1.5915603418834507,2.137027421500534,0.5426234235023355
United Kingdom,France,proxy_v5,proxy,0.6849383355583996,1.0206344514153898,1.7055727869737893,0.5574983533266924
United Kingdom,France,cyber_v1,cyber,0.128241918515414,1.9174450929276645,2.0456870114430785,0.4717915304310297
United Kingdom,France,cyber_v2,cyber,0.8907810170203447,1.7868584971874952,2.67763951420784,0.477944474432619
United Kingdom,France,cyber_v3,cyber,0.6067169734742492,1.4582698999438435,2.0649868734180927,0.5681249114916169
United Kingdom,France,cyber_v4,cyber,-0.016423163935542107,1.9349299725145102,1.918506808578968,0.4953913125653929
United Kingdom,France,cyber_v5,cyber,0.07915673218667507,1.1855086395516992,1.2646653717383742,0.5044257528398207
United Kingdom,France,trade_v1,trade,-0.02138736774213612,1.1502437889575958,1.1288564212154597,0.42027713333836125
United Kingdom,France,trade_v2,trade,0.678978874348104,1.468118837568909,2.147097711917013,0.5300746766130925
United Kingdom,France,trade_v3,trade,0.5306124577764422,0.9286231258884072,1.4592355836648494,0.4942079681973483
United Kingdom,France,trade_v4,trade,0.2565492077264935,1.7708773100748658,2.0274265178013593,0.5736538291755038
United Kingdom,France,trade_v5,trade,0.8443797207437456,1.0592993628233671,1.9036790835671127,0.46139733633704394
United Kingdom,France,border_v1,border,0.11863524978980422,1.3650452396832407,1.4836804894730449,0.45343743494422445
United Kingdom,France,border_v2,border,0.5163779575377703,0.8152560000307858,1.331633957568556,0.2861705686270377
United Kingdom,France,border_v3,border,0.7351150084286928,0.6637430959381163,1.3988581043668091,0.35724740582446896
United Kingdom,France,border_v4,border,1.3305460745468736,0.9328792649321258,2.2634253394789994,0.35821257017799174
United Kingdom,France,border_v5,border,0.4939863607287407,1.702663191827014,2.196649552555755,0.39170840990510736
