country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Australia,justified,1.0533178223625754,0.24698399427954978,2.3925398797835147e-06,13,7.656127615307247e-06,True
Canada,justified,0.7409689331440814,0.37388839039039484,0.0021708590513786594,13,0.0031576131656416862,True
Venezuela,justified,0.7329870292416529,0.280771729192965,0.00025460261474189057,13,0.0005819488336957499,True
France,justified,0.3908007853602861,0.26192218506577647,0.012735403833840517,13,0.015674343180111405,True
Indonesia,justified,-0.2488962728896831,0.4167888118865038,0.264534051778756,13,0.28216965523067306,False
Japan,justified,-0.4116788298986769,0.17645249009571007,0.0006403116976661866,13,0.0010244987162658986,True
China,justified,-0.8518671487274226,0.44050896352592733,0.0025748664897005686,13,0.003433155319600758,True
USA,justified,-1.4056323185928128,0.3016227154761968,9.442246785784788e-07,13,3.776898714313915e-06,True
USA,unjustified,1.7960041159658884,0.29431610785421725,5.0168422773535136e-08,13,4.013473821882811e-07,True
China,unjustified,1.7124452830128265,0.2686426476068658,3.0814769528330326e-08,13,4.013473821882811e-07,True
Venezuela,unjustified,0.16508863887349326,0.2554273227828983,0.22926457246623386,13,0.2620166542471244,False
Japan,unjustified,-0.10807888107644563,0.24759272143229918,0.4089904296679627,13,0.4089904296679627,False
Australia,unjustified,-0.44665542676063263,0.17562185034913416,0.0003172751579664969,13,0.0006345503159329939,True
Canada,unjustified,-0.8046402992690352,0.20131347505714156,4.656981130676612e-06,13,1.2418616348470966e-05,True
France,unjustified,-0.8207969188291181,0.3317520525222652,0.00039872108350278264,13,0.0007088374817827247,True
Indonesia,unjustified,-1.4933665119169768,0.31455194980818013,7.75199044039054e-07,13,3.776898714313915e-06,True
