pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
USA vs Venezuela,USA,Venezuela,justified,-2.385931455986013,0.33186513529804756,7.92418044737413e-09,13,79,2.2187705252647563e-07,True
China vs Australia,China,Australia,justified,-2.0399924210128706,0.5841396118274229,1.7850690414514534e-05,13,79,5.8802274306636105e-05,True
USA vs Canada,USA,Canada,justified,-1.982714683316062,0.4453902884640815,1.529988844348605e-06,13,79,7.139947940293491e-06,True
China vs Canada,China,Canada,justified,-1.7845549458698495,0.6622936040544474,0.00019420660322904006,13,79,0.00047285086003592364,True
USA vs Australia,USA,Australia,justified,-1.7664975671975494,0.3576110084221568,5.073058500854178e-07,13,79,3.156569733864822e-06,True
USA vs France,USA,France,justified,-1.7249452716127713,0.3933115435439264,1.788479851218862e-06,13,79,7.704220897558174e-06,True
Japan vs Venezuela,Japan,Venezuela,justified,-1.1553913657379058,0.3466255703918007,2.7972876045807974e-05,13,79,7.45943361221546e-05,True
Japan vs Australia,Japan,Australia,justified,-1.0893282933771418,0.22853647308559796,7.430231218818004e-07,13,79,4.160929482538082e-06,True
USA vs Indonesia,USA,Indonesia,justified,-0.9565444118010945,0.4800351680968661,0.002088792813170213,13,79,0.0038990799179177307,True
Japan vs Canada,Japan,Canada,justified,-0.9073513269854546,0.4147121720079424,0.0010534489553984934,13,79,0.002106897910796987,True
China vs Venezuela,China,Venezuela,justified,-0.7466804722570131,0.3733763121309092,0.0020365133841463373,13,79,0.0038990799179177307,True
USA vs Japan,USA,Japan,justified,-0.7261473523405333,0.4279153828171993,0.006042622340870268,13,79,0.009952554443786324,True
France vs Australia,France,Australia,justified,-0.6916636681793593,0.43146343016379596,0.008500183981991073,13,79,0.013222508416430558,True
China vs Indonesia,China,Indonesia,justified,-0.5531706813734016,0.5074589687296022,0.05392116701443001,13,79,0.06862693983654729,False
China vs Japan,China,Japan,justified,-0.3071348248764153,0.5148006158665653,0.26496420498469486,13,79,0.2967482625487791,False
USA vs China,USA,China,justified,-0.2966454878956678,0.42727644909569945,0.198595957263569,13,79,0.23169528347416382,False
Canada vs Australia,Canada,Australia,justified,-0.276728554647499,0.363204848171199,0.1611687081104735,13,79,0.19620538378666338,False
Venezuela vs Australia,Venezuela,Australia,justified,-0.21899322069905364,0.4265087540400821,0.3340986756194976,13,79,0.35300992140928045,False
France vs Canada,France,Canada,justified,-0.1933233409567997,0.332662689735922,0.2769173601132607,13,79,0.2982186955065884,False
Japan vs Indonesia,Japan,Indonesia,justified,-0.11216470158147526,0.3989968464124486,0.5917521822006987,13,79,0.6136689296896135,False
France vs Venezuela,France,Venezuela,justified,-0.0037345530878562347,0.44293647153148397,0.9870867814962784,13,79,0.9870867814962784,False
Venezuela vs Canada,Venezuela,Canada,justified,0.3313016671885628,0.45491877660337426,0.17896592991924473,13,79,0.2132360016059086,False
France vs Indonesia,France,Indonesia,justified,0.4204013057094613,0.5376486518065952,0.1513110249594531,13,79,0.18829816439398606,False
France vs Japan,France,Japan,justified,0.6507982988257089,0.28990601276830735,0.0008655062307432311,13,79,0.00186416726621619,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,0.7268629111332726,0.47837672606268217,0.011526486582624725,13,79,0.01744549320613472,True
France vs China,France,China,justified,0.8281821835980767,0.5762619343268498,0.015550868126767824,13,79,0.022917068818394688,True
Canada vs Indonesia,Canada,Indonesia,justified,0.9268684567164652,0.6521067772272688,0.016471236630149783,13,79,0.023651006443291996,True
Australia vs Indonesia,Australia,Indonesia,justified,1.2900210314245546,0.5888587586719825,0.00104325627659535,13,79,0.002106897910796987,True
France vs China,France,China,unjustified,-2.221668336477129,0.3953086043061062,1.2477416488273995e-07,13,79,8.734191541791797e-07,True
France vs Venezuela,France,Venezuela,unjustified,-0.9087396065433928,0.3993874707767403,0.0007796129036618376,13,79,0.001746332904202516,True
France vs Japan,France,Japan,unjustified,-0.7966748313730878,0.4249437964858311,0.003180304238995639,13,79,0.005685077280360453,True
Canada vs Australia,Canada,Australia,unjustified,-0.5341974271628621,0.2135539489162147,0.00036417633937492504,13,79,0.0008497447918748251,True
Japan vs Venezuela,Japan,Venezuela,unjustified,-0.4178542947132543,0.3430175009590301,0.03428381800914417,13,79,0.04571175734552556,True
France vs Australia,France,Australia,unjustified,-0.3073774995079205,0.5212444403892192,0.2702528819640667,13,79,0.2967482625487791,False
France vs Canada,France,Canada,unjustified,-0.03498468089161084,0.38968568624052063,0.8632581188564135,13,79,0.8789537210174391,False
Japan vs Australia,Japan,Australia,unjustified,0.20940662553253692,0.31375456774935906,0.21532717365409523,13,79,0.24608819846182314,False
USA vs China,USA,China,unjustified,0.3804517188882028,0.31406793469512195,0.035126701641194864,13,79,0.04574640213737006,True
Venezuela vs Australia,Venezuela,Australia,unjustified,0.3958762338312866,0.31885499496442155,0.03153315496738229,13,79,0.043069675077400206,True
Venezuela vs Canada,Venezuela,Canada,unjustified,0.5304629665898997,0.38764500371181354,0.019958840349467065,13,79,0.02794237648925389,True
