country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
China,justified,2.1103503548608717,0.6846589302675524,5.834945348121408e-05,13,0.00031119708523314176,True
Venezuela,justified,0.8760258509008204,0.4614910883477699,0.002923814905721905,13,0.007796839748591747,True
Indonesia,justified,0.6592661215246275,0.66108833294791,0.07432964564782253,13,0.08494816645465432,False
Canada,justified,-0.35660086603222013,0.2858251331077751,0.030855457729764564,13,0.04360230550804414,True
France,justified,-0.5457308027470904,0.332090661584257,0.0073421472827948295,13,0.013144947649985502,True
USA,justified,-0.5603797750252162,0.7404301814912593,0.16375455674921435,13,0.17467152719916199,False
Australia,justified,-0.9296071247334887,0.37692211481000554,0.00040921786346855644,13,0.0013094971630993805,True
Japan,justified,-1.2533237587483046,0.35394914165413754,1.5597815851132525e-05,13,0.0001247825268090602,True
Japan,unjustified,1.044708068987752,0.39722734598312276,0.0002390802151981055,13,0.000956320860792422,True
USA,unjustified,0.9454297589495675,0.5266426686957935,0.004234366888289188,13,0.009678552887518144,True
Australia,unjustified,0.7369597970575745,0.5984778768432419,0.03270172913103311,13,0.04360230550804414,True
France,unjustified,0.4857639191563833,0.318843939559678,0.011356460115451104,13,0.018170336184721768,True
Venezuela,unjustified,-0.22000448482758406,0.42136223776958753,0.3263220181363719,13,0.3263220181363719,False
Canada,unjustified,-0.32274376951684464,0.2960541816999777,0.05390771551647777,13,0.06634795755874187,False
Indonesia,unjustified,-1.0042616492667762,0.611839015214252,0.007394033053116845,13,0.013144947649985502,True
China,unjustified,-1.6658516405400727,0.4470232354458053,9.424924831196085e-06,13,0.0001247825268090602,True
