country_1,country_2,airspace_def_v1,airspace_def_v2,airspace_v1,airspace_v2,airspace_v3,airspace_v4,airspace_v5,baseline,border_def_v1,border_def_v2,border_v1,border_v2,border_v3,border_v4,border_v5,cyber_def_v1,cyber_def_v2,cyber_v1,cyber_v2,cyber_v3,cyber_v4,cyber_v5,espionage_def_v1,espionage_def_v2,espionage_v1,espionage_v2,espionage_v3,espionage_v4,espionage_v5,humanitarian_def_v1,humanitarian_def_v2,humanitarian_v1,humanitarian_v2,humanitarian_v3,humanitarian_v4,humanitarian_v5,internal_affairs_def_v1,internal_affairs_v1,internal_affairs_v2,maritime_def_v1,maritime_def_v2,maritime_v1,maritime_v2,maritime_v3,maritime_v4,maritime_v5,nuclear_def_v1,nuclear_def_v2,nuclear_v1,nuclear_v2,nuclear_v3,nuclear_v4,nuclear_v5,proxy_def_v1,proxy_def_v2,proxy_v1,proxy_v2,proxy_v3,proxy_v4,proxy_v5,sovereignty_def_v1,sovereignty_v1,sovereignty_v2,strike_def_v1,strike_def_v2,strike_v1,strike_v2,strike_v3,strike_v4,strike_v5,tech_war_def_v1,tech_war_v1,tech_war_v2,trade_def_v1,trade_def_v2,trade_v1,trade_v2,trade_v3,trade_v4,trade_v5
Aeloria,Brevnia,0.19303036853671074,0.07225705683231354,-0.14070702344179153,-0.020493481308221817,0.18387505784630775,-0.19979428499937057,-0.09456062689423561,0.11820220947265625,0.2050480730831623,0.005722515285015106,0.2568092346191406,0.17200756072998047,0.25397109240293503,0.003760814666748047,0.08168410509824753,0.018730688840150833,0.08056069910526276,0.14133360236883163,-0.12248708307743073,0.10325194895267487,-0.002739429473876953,-0.01076507568359375,0.17983245477080345,-0.13234045542776585,-0.19659563526511192,-0.19359971582889557,0.010792288929224014,0.015578724443912506,-0.09880497492849827,0.1966834608465433,0.05898857116699219,-0.003164764493703842,-0.05965709686279297,0.06027985364198685,-0.009875290095806122,-0.031865593045949936,0.11494588851928711,0.31304217129945755,0.13024092465639114,0.11025667563080788,-0.06088923662900925,0.1770944744348526,0.09963561594486237,0.09165045619010925,0.04233790934085846,0.22060537338256836,0.027616038918495178,-0.07176542282104492,-0.13114264607429504,0.2714529149234295,0.0526890829205513,0.09453583508729935,0.0857686996459961,0.05720377713441849,0.2373041845858097,0.33235931396484375,0.2825174331665039,0.039756789803504944,0.29254529997706413,0.12509632483124733,0.25438786298036575,0.03822660446166992,0.16508245468139648,-0.13876722753047943,0.18473243713378906,0.20162106677889824,0.014803417026996613,0.04087162762880325,0.031617164611816406,0.027375705540180206,0.14818043261766434,0.1429004818201065,-0.016200557351112366,-0.17075491696596146,0.012790679931640625,-0.005942806601524353,0.06505726277828217,0.09551618993282318,0.04629039019346237,-0.029222019016742706
Aeloria,Junwei,0.44540788047015667,0.140046589076519,0.24107885360717773,-0.0007257945835590363,0.2428417131304741,-0.04365731030702591,0.03811309114098549,0.028824329376220703,0.07381201535463333,0.13335753977298737,0.37489890307188034,0.044452667236328125,0.34542278572916985,0.03539083153009415,0.42024561762809753,0.5677718948572874,0.16128062084317207,0.20102360844612122,0.3002571873366833,0.18117285519838333,0.4116077497601509,0.2524118423461914,0.6686997041106224,0.45680909790098667,0.1555781587958336,0.47435856610536575,0.45095537789165974,0.15131763741374016,0.11406039819121361,0.033402398228645325,0.014752410352230072,0.05295706167817116,-0.1481652408838272,-0.021876797080039978,0.2337942011654377,0.13097907602787018,0.8854365386068821,0.4254651144146919,0.40362119674682617,0.4457712322473526,0.09654045104980469,0.2019190788269043,0.25314854085445404,0.29698274470865726,0.6613664925098419,0.33568718284368515,0.293120376765728,0.06670235842466354,0.16121623292565346,0.3946824073791504,0.2732996866106987,0.1082300916314125,0.18795205280184746,0.3514552116394043,0.30330514535307884,0.7599587123841047,0.56361910328269,0.34404848515987396,0.5758213642984629,0.20880605280399323,0.39443064481019974,0.2942042276263237,0.29799365997314453,0.1388545148074627,0.1291046291589737,0.4520120695233345,0.36415576934814453,0.2792048528790474,0.30719994008541107,0.35601806640625,0.18376539461314678,0.43732069432735443,0.33290382847189903,0.19339896738529205,-0.0015244372189044952,0.1210351288318634,0.1890554316341877,0.1593293994665146,0.11729336529970169,0.14637232571840286
Aeloria,Zembala,0.4876270480453968,0.3775782659649849,0.45327282324433327,0.24624205566942692,0.38640113547444344,0.30994749441742897,0.18875696882605553,0.19098949432373047,0.5525097995996475,0.24802731722593307,0.3672976531088352,0.26993991434574127,0.34549381770193577,0.34671640396118164,0.3584923967719078,0.5362415239214897,0.22116565331816673,0.28363562002778053,0.1959080770611763,0.2878909036517143,0.34546517580747604,0.2516474463045597,0.5189990811049938,0.37799216993153095,-0.002156708389520645,0.37255001068115234,0.3767632879316807,0.3942746538668871,0.22073791921138763,0.39203883334994316,0.20339727401733398,0.242995735257864,0.11595821380615234,0.14452123641967773,0.26545092836022377,0.374986182898283,0.7125782743096352,0.5734391249716282,0.29986000806093216,0.5235519669950008,0.1656489297747612,0.4724545516073704,0.3264317438006401,0.5288076363503933,0.7725358307361603,0.49051570892333984,0.2554449811577797,0.04759648069739342,0.20067979209125042,0.49457837268710136,0.23600248247385025,0.1069951057434082,0.20256661996245384,0.6950068660080433,0.49778369441628456,0.711467707529664,0.6260681115090847,0.2996516302227974,0.6940050460398197,0.2946968339383602,0.5919041521847248,0.2791600227355957,0.2989530526101589,0.4311118312180042,0.5249615050852299,0.5293269082903862,0.41621971130371094,0.3725414127111435,0.3720517009496689,0.37620019167661667,0.3241505529731512,0.26210927218198776,0.1210026815533638,0.14928435906767845,0.16888237372040749,0.10387608781456947,0.13799333572387695,0.1966109275817871,0.09462690353393555,0.09014413505792618
Country A,Country B,0.007535900920629501,-0.11691619455814362,-0.021616004407405853,-0.03488112986087799,-0.10949660465121269,0.004984866827726364,-0.03787611424922943,-0.1356492042541504,0.02165178209543228,-0.0888967514038086,-0.017514213919639587,0.05861473083496094,0.04457617923617363,0.03602791577577591,-0.14997579157352448,-0.02683066762983799,-0.10600423812866211,-0.06302071362733841,-0.12927915900945663,-0.003658294677734375,-0.11777590960264206,-0.11565732955932617,-0.27480221912264824,-0.2649827394634485,-0.13167334720492363,-0.16036558151245117,-0.06308844313025475,0.0762639194726944,-0.004631981253623962,-0.05790663883090019,-0.09357833862304688,-0.07692909985780716,-0.0781545639038086,0.1419820860028267,0.1106247678399086,0.0558166466653347,-0.1732177808880806,-0.033991336822509766,-0.05943538248538971,-0.1667928621172905,-0.17171908915042877,-0.04154585301876068,-0.09059953689575195,-0.0427851565182209,-0.3486900255084038,-0.17489051073789597,-0.19482561945915222,-0.23863790929317474,0.007047638297080994,-0.08431009203195572,-0.02571200579404831,-0.1278538703918457,-0.07742168754339218,0.04646063596010208,-0.1355557180941105,0.12674568593502045,0.16741133108735085,-0.05456256866455078,0.1324148252606392,0.1226491928100586,0.16788052394986153,-0.03267909586429596,-0.06898118555545807,-0.08077383786439896,0.060474880039691925,0.20746565610170364,0.0797867625951767,0.03751705586910248,0.05551911145448685,-0.012511245906352997,-0.1604580655694008,-0.17943716049194336,-0.14720726758241653,-0.28249455243349075,-0.1554384008049965,-0.05404660850763321,-0.04383467882871628,-0.07029294222593307,-0.10102462768554688,-0.271363265812397
Country X,Country Y,-0.14103414490818977,-0.01156710833311081,-0.20616675168275833,-0.03914546221494675,-0.05763053521513939,-0.09709212929010391,-0.06842279434204102,-0.08238029479980469,-0.1691894456744194,-0.0013756901025772095,-0.005439281463623047,0.0072002410888671875,-0.04425618797540665,-0.009576819837093353,-0.1686835214495659,-0.1746153775602579,-0.11695294082164764,-0.11454107612371445,-0.2546210363507271,-0.10255241394042969,-0.2712678760290146,-0.14705991744995117,-0.22501613572239876,-0.18938115611672401,-0.08456041291356087,-0.16386939585208893,-0.07468029111623764,-0.052517861127853394,-0.011459793895483017,-0.23131227865815163,-0.10724018514156342,-0.0655522271990776,0.009781837463378906,-0.07019377499818802,0.0014996714890003204,-0.11778829991817474,-0.1456918716430664,-0.1853661686182022,-0.10629560798406601,-0.061071351170539856,-0.11861228942871094,-0.014666557312011719,-0.025252342224121094,-0.031149379909038544,-0.048408038914203644,-0.09067345410585403,-0.1308908760547638,-0.08735369890928268,-0.1376524195075035,-0.09192655235528946,-0.07774306833744049,-0.05676700174808502,-0.17931510508060455,-0.08668707311153412,-0.20911789312958717,-0.027486324310302734,0.01964377984404564,-0.12195681780576706,0.023930072784423828,-0.07663106173276901,-0.09753942862153053,-0.09811639785766602,-0.08890628069639206,-0.1473250612616539,-0.09087802469730377,-0.008460033684968948,-0.02825118601322174,-0.07459209859371185,-0.00976705551147461,-0.08936548233032227,-0.2847023122012615,-0.18485116958618164,-0.2906298227608204,-0.23940610140562057,-0.21520425006747246,-0.19597908109426498,-0.10103703290224075,-0.13493632525205612,-0.14411258697509766,-0.19283293187618256
Germany,Japan,-0.05284265801310539,-0.056778889149427414,0.08868790045380592,0.06484176591038704,0.0933656394481659,0.06999783590435982,-0.0358152911067009,0.084503173828125,0.2965836673974991,0.0014090612530708313,0.1562332808971405,0.1065073013305664,-0.08497761934995651,-0.12226152420043945,-0.019876956939697266,0.09770681336522102,-0.005137428641319275,0.12324904650449753,-0.0993337482213974,-0.20914316177368164,-0.11950112134218216,-0.06334351003170013,-0.09227942302823067,-0.1758565790951252,0.09450675547122955,-0.033060550689697266,-0.0745244100689888,0.08912088721990585,0.003453727811574936,0.247679702937603,0.05278443545103073,0.12351228296756744,0.24681280553340912,-0.011407360434532166,0.24785376340150833,0.08151626586914062,0.20407438278198242,0.1593770980834961,0.06017589569091797,0.17395400255918503,0.07731056213378906,0.02408311888575554,0.11475467681884766,0.38431405648589134,0.1247253268957138,0.19803332537412643,-0.1455097422003746,0.01565074920654297,-0.14653348550200462,-0.13782166689634323,0.04171321541070938,0.020659923553466797,-0.16886279731988907,-0.006169795989990234,0.08626748248934746,-0.02342032641172409,0.153962641954422,-0.21319721639156342,0.0705876275897026,-0.19766903668642044,0.13192841410636902,-0.028202056884765625,-0.006981842219829559,-0.04548168182373047,-0.22719574719667435,0.006165981292724609,0.02746722847223282,0.04241801053285599,0.028869152069091797,0.01397707313299179,-0.15053080767393112,-0.1123199462890625,-0.05412670969963074,-0.1796412542462349,0.1350264549255371,-0.06495997309684753,-0.06172703951597214,-0.1649627834558487,-0.029876694083213806,-0.05070304125547409
Germany,Russia,0.5081081092357635,0.18747999146580696,0.16341494396328926,0.03202913701534271,-0.020202137529850006,0.3043918311595917,0.40715888142585754,0.2501087039709091,-0.008825782686471939,-0.11120367795228958,-0.0128621906042099,0.04838085174560547,0.1012578010559082,0.06296155601739883,-0.029518604278564453,0.8818659875541925,0.1988201141357422,0.3655266687273979,0.5208945535123348,0.2768521159887314,0.33946608006954193,0.36035966500639915,0.31466149538755417,0.3178405500948429,0.11334419995546341,0.3901824951171875,0.18738557398319244,0.22149373218417168,0.2504958640784025,0.3026699908077717,-0.09662771224975586,0.3053560368716717,0.3269167095422745,0.00036191195249557495,0.24004793167114258,0.9458713158965111,0.482494805008173,0.31775522977113724,0.408322811126709,0.0843038558959961,0.028126239776611328,0.02896498143672943,0.2344827651977539,0.38883211463689804,0.2215709611773491,0.43920039385557175,-0.0284104123711586,-0.5006217919290066,-0.0020279809832572937,0.028759941458702087,-0.21352910995483398,-0.12566613405942917,-0.05633973330259323,0.051113128662109375,0.1790909543633461,0.03158330172300339,0.10169216990470886,-0.10552071034908295,0.14042141288518906,0.012004375457763672,0.19385908916592598,-0.10459805279970169,-0.06815193593502045,0.2822136953473091,0.07745979726314545,-0.03920508176088333,-0.1971883624792099,-0.12388134002685547,-0.1453709602355957,0.08015680313110352,0.6475634519010782,0.10167311131954193,0.17921974509954453,-0.12992285937070847,-0.22577381134033203,0.11271809786558151,0.32877351343631744,-0.11834240704774857,0.15731574594974518,-0.06968116760253906
Germany,South Korea,0.08869978785514832,0.17131946980953217,0.1891927756369114,0.2832293603569269,-0.13170908764004707,0.20675897225737572,0.1584906429052353,0.07760953903198242,-0.06941703334450722,-0.010338790714740753,-0.08445262163877487,-0.0008211135864257812,-0.10804509371519089,-0.07403802126646042,-0.06752875447273254,0.006005272269248962,-0.005572311580181122,0.11698722839355469,-0.026408672332763672,-0.06126830726861954,0.07047367095947266,0.0515294075012207,-0.050852298736572266,-0.11672681197524071,0.14205406606197357,0.09572505950927734,-0.05635927990078926,0.13503361493349075,0.14538860321044922,0.32253600656986237,0.24035406112670898,0.22456596046686172,0.11519384384155273,0.017589569091796875,0.11762139201164246,0.07839250937104225,0.2614631652832031,-0.05869816988706589,0.07535836845636368,-0.03908870369195938,-0.2956347316503525,-0.1788334921002388,0.06522083282470703,0.3080921024084091,0.06922339648008347,-0.1356678232550621,0.13381048291921616,0.027741894125938416,0.22923041135072708,0.08117485046386719,0.13893842697143555,0.0685281902551651,0.02348516881465912,0.21938848495483398,-0.05628061294555664,0.16460848599672318,0.40053699538111687,-0.03299617022275925,0.08523842692375183,0.0027055665850639343,0.18636322394013405,-0.01865769922733307,0.0245065838098526,-0.208006389439106,-0.027735233306884766,-0.2173151597380638,0.04912279546260834,-0.10065555572509766,-0.05064249038696289,0.007509708404541016,-0.11387208849191666,-0.03461933135986328,-0.10122488997876644,-0.028940677642822266,-0.1838693618774414,0.10903499647974968,0.09253593534231186,-0.09572649747133255,0.019792556762695312,-0.11260891705751419
India,Russia,0.47609041817486286,0.3501000367105007,0.21441794373095036,0.12535905465483665,0.4603891596198082,0.3514767289161682,0.46642258390784264,0.14119958877563477,0.3221325911581516,0.027375221252441406,0.29223014041781425,0.33089160919189453,0.4415283501148224,0.4542059823870659,0.31792880594730377,0.7213091813027859,0.1916818581521511,0.3135466240346432,0.5866160169243813,0.4389209896326065,0.29990341141819954,0.3377046287059784,0.3882790058851242,0.3448348008096218,0.2630324624478817,0.30878401547670364,0.2915973737835884,0.5997152272611856,0.3101449068635702,0.3894815221428871,0.14051532000303268,0.1781144067645073,0.5623173788189888,0.2999267652630806,0.28396798484027386,0.9237599773332477,0.5845513194799423,0.755157969892025,0.4140625,0.5546126291155815,0.4657106474041939,0.4566211923956871,0.4869208261370659,0.5656957551836967,0.6322803422808647,0.6661276742815971,0.17317963391542435,-0.07004833966493607,0.07428932562470436,-0.08421993255615234,0.11235857754945755,0.017703533172607422,0.2939458005130291,0.33373306691646576,0.45432518795132637,0.34473512321710587,0.24828387051820755,0.050113677978515625,0.3483061734586954,0.4396061785519123,0.49941633827984333,0.2589859813451767,0.20326374471187592,0.549365047365427,0.3320303149521351,0.44020986184477806,0.242278590798378,0.225312702357769,0.13903141021728516,0.2249131202697754,0.7592325136065483,0.15941477566957474,0.7154222019016743,0.2312445491552353,0.2889375686645508,0.3639316689223051,0.4287896230816841,0.19742394238710403,0.30826376006007195,0.34602881222963333
Japan,China,0.4070563241839409,0.16679098084568977,0.08866693079471588,-0.1142444908618927,0.07216024026274681,0.24805643036961555,0.17050885409116745,-0.024547576904296875,-0.39548443257808685,-0.25670338422060013,-0.3377218246459961,-0.12443971633911133,-0.07087422907352448,-0.20766258612275124,-0.19796894490718842,0.08640003949403763,0.0240192711353302,-0.02199840545654297,0.30588342249393463,0.13930176943540573,0.29544925689697266,0.13985444232821465,0.25725127570331097,0.1047353744506836,-0.07441661134362221,0.23356295377016068,-0.09107828512787819,0.05625339783728123,0.08549834415316582,-0.4145698696374893,-0.07131099700927734,-0.021458622068166733,-0.26659345626831055,-0.4804992750287056,-0.09321646019816399,0.399207578971982,-0.10512399673461914,-0.40036533772945404,0.02713441103696823,-0.025186531245708466,-0.12467813491821289,0.2865943871438503,0.374419704079628,0.42066335678100586,0.7631855048239231,0.273315891623497,0.07371044903993607,-0.4346589967608452,-0.1675877794623375,0.07142114639282227,-0.17095135897397995,-0.1994476467370987,-0.07920647412538528,-0.1650700569152832,-0.10686685517430305,0.09247972443699837,0.032011471688747406,0.04746532440185547,0.18509627878665924,0.05800103396177292,-0.2999963350594044,-0.14664173126220703,-0.2818283885717392,-0.15332219749689102,0.034936897456645966,-0.15306760370731354,-0.43656396865844727,-0.2572760730981827,-0.29966021329164505,-0.10406063497066498,0.27278999239206314,0.16152238845825195,0.006026275455951691,-0.37997865676879883,-0.6097765006124973,-0.4593147970736027,0.02709006518125534,-0.2917652130126953,-0.11373568326234818,-0.23618127405643463
