country_1,country_2,airspace_def_v1,airspace_def_v2,airspace_v1,airspace_v2,airspace_v3,airspace_v4,airspace_v5,baseline,border_def_v1,border_def_v2,border_v1,border_v2,border_v3,border_v4,border_v5,cyber_def_v1,cyber_def_v2,cyber_v1,cyber_v2,cyber_v3,cyber_v4,cyber_v5,espionage_def_v1,espionage_def_v2,espionage_v1,espionage_v2,espionage_v3,espionage_v4,espionage_v5,humanitarian_def_v1,humanitarian_def_v2,humanitarian_v1,humanitarian_v2,humanitarian_v3,humanitarian_v4,humanitarian_v5,internal_affairs_def_v1,internal_affairs_v1,internal_affairs_v2,maritime_def_v1,maritime_def_v2,maritime_v1,maritime_v2,maritime_v3,maritime_v4,maritime_v5,nuclear_def_v1,nuclear_def_v2,nuclear_v1,nuclear_v2,nuclear_v3,nuclear_v4,nuclear_v5,proxy_def_v1,proxy_def_v2,proxy_v1,proxy_v2,proxy_v3,proxy_v4,proxy_v5,sovereignty_def_v1,sovereignty_v1,sovereignty_v2,strike_def_v1,strike_def_v2,strike_v1,strike_v2,strike_v3,strike_v4,strike_v5,tech_war_def_v1,tech_war_v1,tech_war_v2,trade_def_v1,trade_def_v2,trade_v1,trade_v2,trade_v3,trade_v4,trade_v5
Aeloria,Brevnia,0.37654876336455345,0.4596385955810547,0.4210662692785263,0.34037020429968834,0.35298918932676315,0.34893036261200905,0.46721265837550163,0.4527930822223425,0.4676475413143635,0.22830583155155182,0.43860457465052605,0.39764976873993874,0.42504119873046875,0.36484529078006744,0.4121284484863281,0.3595390245318413,0.3469896428287029,0.38907357677817345,0.3625526502728462,0.3681068643927574,0.53215766325593,0.5045906603336334,0.4555644951760769,0.38649748265743256,0.28342438116669655,0.37930677086114883,0.4302501305937767,0.46109198965132236,0.3232269510626793,0.43357565253973007,0.44495389983057976,0.47941211983561516,0.4045563042163849,0.4623871147632599,0.4067893009632826,0.265427615493536,0.35424040257930756,0.4546661749482155,0.41750526055693626,0.36780738085508347,0.42160607501864433,0.4525160752236843,0.4208488389849663,0.3873138427734375,0.383544921875,0.46722982078790665,0.4361877553164959,0.2363567166030407,0.435875054448843,0.5074710622429848,0.2963371090590954,0.3677959181368351,0.2973751872777939,0.5347022637724876,0.4600343480706215,0.5607357136905193,0.4919586032629013,0.40694618225097656,0.37636565044522285,0.3949241526424885,0.43648887798190117,0.347732525318861,0.3995313346385956,0.4746093563735485,0.4432016760110855,0.38050078228116035,0.32985688000917435,0.345806110650301,0.4750833548605442,0.4895839784294367,0.31502245739102364,0.396774273365736,0.32387541234493256,0.35737988725304604,0.44317152723670006,0.2656536102294922,0.43276213854551315,0.33543774485588074,0.40274808928370476,0.27953577414155006
Aeloria,Junwei,0.13782501965761185,0.19061659649014473,0.1514892578125,0.15566252171993256,0.16770171374082565,0.1311950758099556,0.15115737915039062,0.2192535400390625,0.20888140052556992,0.19284626096487045,0.23332024365663528,0.22606658935546875,0.18887712061405182,0.14673612266778946,0.18456649035215378,0.16419219970703125,0.1846923977136612,0.19631002843379974,0.16663742810487747,0.16651345789432526,0.17763139307498932,0.194061279296875,0.18106839060783386,0.18302152305841446,0.1327209547162056,0.16448974609375,0.15433117002248764,0.15829752758145332,0.10924530774354935,0.13849258422851562,0.19031359255313873,0.1683654859662056,0.15877531841397285,0.2011699676513672,0.2869456969201565,0.24922559037804604,0.16994477808475494,0.19409944862127304,0.17171191796660423,0.20304489135742188,0.19267508387565613,0.21177555620670319,0.21111872047185898,0.17640303820371628,0.2031860500574112,0.1946258470416069,0.19797750934958458,0.2481999471783638,0.15077972412109375,0.21248245984315872,0.17148590087890625,0.22601605206727982,0.1927327774465084,0.15321730077266693,0.1658591851592064,0.18187713623046875,0.20656583458185196,0.11479566246271133,0.17525481432676315,0.15908809751272202,0.2133006602525711,0.189571350812912,0.23961162567138672,0.1337890625,0.1679839938879013,0.17267991602420807,0.1254577562212944,0.15625762194395065,0.15184592455625534,0.13959122821688652,0.21670152992010117,0.16403194516897202,0.18411064893007278,0.21138004213571548,0.18899918347597122,0.2345915175974369,0.2661914713680744,0.17014551162719727,0.14743755385279655,0.22304346039891243
Aeloria,Zembala,0.30065538361668587,0.37940217182040215,0.37175558134913445,0.28965380042791367,0.3153267130255699,0.278701763600111,0.41428566351532936,0.33803174272179604,0.3312397226691246,0.2704276815056801,0.4103412702679634,0.34966758638620377,0.3970905765891075,0.2503700517117977,0.3352794833481312,0.2724304087460041,0.36230944842100143,0.37989187240600586,0.2846412733197212,0.37979700416326523,0.35546302050352097,0.3629770390689373,0.33280564472079277,0.3190002478659153,0.2679405026137829,0.31356048583984375,0.3013339079916477,0.340129841119051,0.268661480396986,0.3430309481918812,0.4421348311007023,0.4296893924474716,0.30074311047792435,0.38615226931869984,0.3751106522977352,0.2699451632797718,0.2953453026711941,0.32660866156220436,0.32168151065707207,0.37783433496952057,0.3978629522025585,0.3997650220990181,0.4116363488137722,0.27576063945889473,0.43036652356386185,0.381305567920208,0.4277076721191406,0.26222038641572,0.33849282562732697,0.40413758903741837,0.26194001361727715,0.3756866417825222,0.3115672841668129,0.35585593432188034,0.42591287568211555,0.3607644960284233,0.3764803223311901,0.2371406853199005,0.31218717992305756,0.27485276386141777,0.34771678596735,0.353652935475111,0.4142608866095543,0.34269334003329277,0.3324565961956978,0.31476210802793503,0.27005767077207565,0.3055877834558487,0.4305800832808018,0.319954851642251,0.3540382646024227,0.3304004818201065,0.3586578406393528,0.33313753455877304,0.4081554412841797,0.24939538538455963,0.42053772881627083,0.30804062634706497,0.36153794080018997,0.2705202177166939
Country A,Country B,0.32305527850985527,0.35668183490633965,0.35283660143613815,0.2855873294174671,0.3656463585793972,0.32127760350704193,0.32712938264012337,0.1695900298655033,0.36326214112341404,0.30999376252293587,0.29952622577548027,0.3020172417163849,0.2461395226418972,0.2427215315401554,0.2505493126809597,0.20837780833244324,0.28427504003047943,0.27797696739435196,0.24982835724949837,0.3283195700496435,0.2774391174316406,0.23973463848233223,0.288463581353426,0.2548217587172985,0.2510871961712837,0.24592972546815872,0.2229919694364071,0.32065584510564804,0.2896957602351904,0.34616852551698685,0.3664970397949219,0.31245035119354725,0.305549630895257,0.3637275565415621,0.3156432807445526,0.3300437852740288,0.26420209370553493,0.2933960519731045,0.34437556751072407,0.3937225416302681,0.34568026661872864,0.2935066223144531,0.3364715874195099,0.2527656629681587,0.31217192485928535,0.280857115983963,0.32251355797052383,0.28229907900094986,0.2838745042681694,0.3182410914450884,0.2436103280633688,0.29467014223337173,0.28316497430205345,0.275959026068449,0.3291015736758709,0.20552444085478783,0.20027925074100494,0.20822526142001152,0.18169403076171875,0.25615693628787994,0.24536897614598274,0.316116314381361,0.3306922912597656,0.29927446134388447,0.24989699572324753,0.2982483394443989,0.2970924563705921,0.2923660334199667,0.386032048612833,0.30492405965924263,0.32258983328938484,0.2558860816061497,0.3163757026195526,0.34270477667450905,0.2869567982852459,0.2851410284638405,0.25951386243104935,0.3522910885512829,0.32839585468173027,0.26996995136141777
Country X,Country Y,-0.045703865587711334,-0.06932828947901726,-0.04368208348751068,-0.05089950934052467,-0.023994438350200653,-0.046600330621004105,-0.07261278480291367,-0.029823336750268936,-0.06003189831972122,-0.01583864539861679,-0.029106155037879944,-0.04613875597715378,-0.045799292623996735,-0.05200576409697533,-0.018043510615825653,-0.04871746897697449,-0.04893113672733307,-0.04915238916873932,-0.05477522313594818,-0.05496210604906082,-0.044410720467567444,-0.015052787959575653,-0.05849834904074669,-0.052440620958805084,-0.050411224365234375,-0.03921125829219818,-0.04459763318300247,-0.056339263916015625,-0.08203125,-0.07846833392977715,-0.03203583508729935,-0.08191680163145065,-0.062076546251773834,-0.06874850392341614,-0.028553012758493423,-0.05954360216856003,-0.04811856895685196,-0.046028122305870056,-0.057468388229608536,-0.03420637547969818,-0.040287017822265625,-0.03610615432262421,-0.031051605939865112,-0.03794858604669571,-0.02426910400390625,-0.05135346204042435,-0.03577042371034622,-0.0451660193502903,-0.057708725333213806,-0.04540250822901726,-0.037757836282253265,-0.039646148681640625,-0.038059234619140625,-0.05027010291814804,-0.043354034423828125,-0.041419968008995056,-0.051544204354286194,-0.0603637769818306,-0.023193329572677612,-0.04590226709842682,-0.061462365090847015,-0.055446647107601166,-0.04590605944395065,-0.04425046592950821,-0.025798819959163666,-0.036788973957300186,-0.04276660829782486,-0.04846194013953209,-0.056476593017578125,-0.020664162933826447,0.0004501640796661377,-0.023990638554096222,-0.04676060378551483,-0.06201934814453125,-0.025928497314453125,-0.03234478086233139,-0.044963836669921875,-0.009040817618370056,-0.06251143664121628,-0.019924163818359375
Germany,Japan,-0.18432237207889557,-0.18791582435369492,-0.2084503397345543,-0.2001037448644638,-0.19150162488222122,-0.1860962137579918,-0.19927214086055756,-0.1794891059398651,-0.22938919067382812,-0.19257737696170807,-0.22782515734434128,-0.21048355847597122,-0.1764679178595543,-0.1874694749712944,-0.2003173902630806,-0.15804291516542435,-0.20701218396425247,-0.1968841776251793,-0.15482332557439804,-0.1738891750574112,-0.18989179283380508,-0.16966629773378372,-0.1915893405675888,-0.1807098612189293,-0.15416716039180756,-0.13726422935724258,-0.168792724609375,-0.20003127306699753,-0.1897735819220543,-0.20716097950935364,-0.23212432861328125,-0.19965744018554688,-0.1748962625861168,-0.20195388793945312,-0.1839599609375,-0.20280836522579193,-0.16351696848869324,-0.19304274022579193,-0.1856536790728569,-0.20609666407108307,-0.21155545860528946,-0.22635651379823685,-0.22572708874940872,-0.19763187319040298,-0.20203018933534622,-0.2251892387866974,-0.23101425915956497,-0.23472976684570312,-0.2177734598517418,-0.2144012227654457,-0.18777469545602798,-0.23888394981622696,-0.23017504066228867,-0.17975620180368423,-0.17655564844608307,-0.19176864624023438,-0.20236966013908386,-0.18083953857421875,-0.17905045300722122,-0.1696624904870987,-0.2000579982995987,-0.20496749877929688,-0.20317459851503372,-0.18621060997247696,-0.1930847316980362,-0.20476530492305756,-0.2002602145075798,-0.17343900352716446,-0.19942858070135117,-0.20921709388494492,-0.1913146898150444,-0.17644879966974258,-0.19124602526426315,-0.20967482030391693,-0.22076416015625,-0.20503616333007812,-0.18975447118282318,-0.207916259765625,-0.19320296496152878,-0.1858825907111168
Germany,Russia,-0.08156204223632812,-0.0780029296875,-0.10663984715938568,-0.08804702758789062,-0.10065843164920807,-0.07486343383789062,-0.11231998354196548,-0.09667966142296791,-0.12896347045898438,-0.10005570948123932,-0.12923047691583633,-0.1042328029870987,-0.08221055567264557,-0.059444427490234375,-0.08377453684806824,-0.07726290076971054,-0.12895964831113815,-0.1002349928021431,-0.06392289698123932,-0.07917024940252304,-0.07307436317205429,-0.1051788404583931,-0.0971374660730362,-0.11329270154237747,-0.06723403185606003,-0.05942535400390625,-0.0830993726849556,-0.07968522608280182,-0.10502243787050247,-0.10548022389411926,-0.13777542114257812,-0.04885482043027878,-0.04738617688417435,-0.09419630467891693,-0.07848741114139557,-0.0955047607421875,-0.0791931301355362,-0.07705305516719818,-0.09882354736328125,-0.1104736402630806,-0.12375643849372864,-0.12279128283262253,-0.12787241488695145,-0.0823669582605362,-0.10310746729373932,-0.11455532908439636,-0.12488173693418503,-0.1143798679113388,-0.10152814537286758,-0.1534881666302681,-0.1022377461194992,-0.1063537672162056,-0.11492157727479935,-0.0980377197265625,-0.1025085374712944,-0.09783933311700821,-0.1035919040441513,-0.07247548550367355,-0.07920075207948685,-0.07134246081113815,-0.11944959312677383,-0.09181217104196548,-0.09790801256895065,-0.09695054590702057,-0.09078215062618256,-0.08023074269294739,-0.09407805651426315,-0.05879972130060196,-0.11284256726503372,-0.09574892371892929,-0.09661485999822617,-0.0647583156824112,-0.07742691040039062,-0.12360765784978867,-0.10464854538440704,-0.08854294568300247,-0.09336855262517929,-0.10160442441701889,-0.11544416844844818,-0.07196809351444244
Germany,South Korea,-0.027500145137310028,-0.03965761512517929,-0.03464510291814804,-0.03238680958747864,-0.026592254638671875,-0.01296234130859375,-0.03868866711854935,-0.04813385754823685,-0.04675295948982239,-0.05622480809688568,-0.08005142211914062,-0.0395813062787056,-0.0461883619427681,-0.02712247520685196,-0.045154571533203125,-0.02338404953479767,-0.06541059911251068,-0.038276657462120056,-0.026271827518939972,-0.022651702165603638,-0.032665252685546875,-0.035228706896305084,-0.026885993778705597,-0.04472733289003372,-0.016311638057231903,-0.00406646728515625,-0.0484619215130806,-0.0635642483830452,-0.03745649755001068,-0.002876274287700653,-0.03847123682498932,-0.01725771278142929,-0.00989530235528946,-0.04426191747188568,-0.055091843008995056,-0.0456390455365181,-0.06391142308712006,-0.06111147254705429,-0.06925582140684128,-0.04260636121034622,-0.0591583326458931,-0.0691223293542862,-0.0713043138384819,-0.04299544543027878,-0.04802703857421875,-0.06589128077030182,-0.08101269602775574,-0.08927533775568008,-0.04838179796934128,-0.07439422607421875,-0.0658416673541069,-0.09786225855350494,-0.0606536939740181,-0.02874758094549179,-0.05528642237186432,-0.034927405416965485,-0.03711319714784622,-0.020046234130859375,-0.03960035741329193,-0.03861617296934128,-0.05466843396425247,-0.07882309705018997,-0.07032773643732071,-0.03693774342536926,-0.04058077931404114,-0.059307120740413666,-0.0445861741900444,-0.029071807861328125,-0.034053780138492584,-0.06208798289299011,-0.035652197897434235,-0.05144120007753372,-0.04306410253047943,-0.05116269737482071,-0.055530548095703125,-0.04898455739021301,-0.04674532264471054,-0.058773063123226166,-0.06983568519353867,-0.04681778699159622
India,Russia,0.27019883692264557,0.28150176256895065,0.24032213538885117,0.2580222897231579,0.24299239367246628,0.27511974424123764,0.2547340467572212,0.26601410657167435,0.27138902992010117,0.24163053184747696,0.2547416612505913,0.2547569274902344,0.2631225436925888,0.28076549619436264,0.2666511535644531,0.2633400112390518,0.24255752563476562,0.2658271864056587,0.2495117485523224,0.2610778510570526,0.28493499755859375,0.23999404162168503,0.283016175031662,0.2489624097943306,0.2720832824707031,0.2842063754796982,0.24827192723751068,0.282653845846653,0.2761497274041176,0.27296828478574753,0.2608070522546768,0.31303783506155014,0.3184966668486595,0.3093109205365181,0.2802238464355469,0.3099212571978569,0.2692222520709038,0.31356432288885117,0.27548598498106003,0.291961669921875,0.26412586867809296,0.2594642713665962,0.26072314381599426,0.2599296569824219,0.27747728675603867,0.28034210950136185,0.23815536499023438,0.2536163255572319,0.27132030576467514,0.26369860768318176,0.2500953860580921,0.2626342996954918,0.2518806606531143,0.2824249118566513,0.27684783190488815,0.25806427001953125,0.2728462293744087,0.25034333020448685,0.26068493723869324,0.2736930623650551,0.27315136045217514,0.26770783960819244,0.28815843164920807,0.2745704688131809,0.24903105199337006,0.2622222825884819,0.23940660804510117,0.26657482236623764,0.2508697621524334,0.2500266805291176,0.27066802233457565,0.2611350938677788,0.2809333950281143,0.2688598781824112,0.25788500905036926,0.24690628796815872,0.2677803114056587,0.26877596974372864,0.24738311767578125,0.27405545115470886
Japan,China,0.09138869494199753,0.06992723792791367,0.10149379074573517,0.08800886571407318,0.08843613415956497,0.0902099534869194,0.10110089927911758,0.05268864333629608,0.09947202354669571,0.06729123741388321,0.0855712965130806,0.08268356323242188,0.0781097486615181,0.05322265625,0.06703947484493256,0.0264892578125,0.07081984728574753,0.08239365369081497,0.04350666701793671,0.07851792126893997,0.08225250989198685,0.044979095458984375,0.07015231251716614,0.044601425528526306,0.051723457872867584,0.032539382576942444,0.04277421534061432,0.07850649207830429,0.06970978528261185,0.09938811510801315,0.08038710802793503,0.1150055080652237,0.09772872179746628,0.08507157117128372,0.08138656616210938,0.07925035059452057,0.03728865832090378,0.06624983251094818,0.06667328625917435,0.07860950380563736,0.08485031872987747,0.08174136281013489,0.1039733737707138,0.07988739013671875,0.06232067197561264,0.07478329539299011,0.08884811401367188,0.10158155113458633,0.08741378039121628,0.08333205431699753,0.04038620740175247,0.10981365293264389,0.09482191503047943,0.06958772242069244,0.0655670166015625,0.06053539365530014,0.047882094979286194,0.06876755505800247,0.06197354942560196,0.058223724365234375,0.06769941747188568,0.07181168347597122,0.06388470530509949,0.07875446230173111,0.07550814002752304,0.08053966611623764,0.09893033653497696,0.0794372409582138,0.08797072619199753,0.0933532789349556,0.057743072509765625,0.08198929578065872,0.060813941061496735,0.08570098131895065,0.06645582616329193,0.0787009671330452,0.06401065737009048,0.07984927296638489,0.08047102391719818,0.0792999342083931
