country_1,country_2,airspace_incursion_v1,airspace_incursion_v2,airspace_incursion_v3,airspace_incursion_v4,maritime_resource_v1,maritime_resource_v2,maritime_resource_v3,maritime_resource_v4,preemptive_strike_v1,preemptive_strike_v2,preemptive_strike_v3,preemptive_strike_v4,proxy_support_v1,proxy_support_v2,proxy_support_v3,proxy_support_v4
Aeloria,Brevnia,0.6359654649629753,-0.4856485696351276,-0.0715038897172885,0.1717382352422403,0.701458943978851,-0.5592751600120536,-0.4450796384826122,-0.32272048829503697,0.2807064328665341,-0.44703470797354716,-0.3030992773727301,0.034997283228176135,0.5547128369993682,-0.4416815809153775,0.32974886569460193,0.37668604785189364
Aeloria,Junwei,0.03296294488302359,-0.4093036597063903,-0.04841227425748751,-0.15665720779109837,0.17942481163834695,-0.2593382687148419,-0.06936869493395753,-0.25665733038790056,-0.1868861680816083,-0.2779274595311375,-0.021282721996294496,-0.25242253567982365,0.0610011275435316,-0.33491405056302176,0.40721958421488597,-0.03852571161982027
Aeloria,Zembala,-0.053416278050647026,-0.28906157648482733,-0.0409189216818347,0.004987854124364699,0.05104076665323448,-0.1427121539848848,-0.048839305462335614,-0.31136312353991247,0.13774180774527967,-0.0954527154005449,-0.04401617710316269,-0.0628539346840305,-0.011580493396576352,-0.052261296739440855,0.26281185242075017,0.2632795731359699
Country A,Country B,0.02590704897854257,0.05473626856283653,0.12130053873608243,0.14933962578289384,-0.05967354655484042,-0.006940931373932979,0.07130136650264451,0.0477866079176264,-0.00610524187693412,-0.049331854641158135,0.08331212934123422,0.14366602647768673,0.02749714204242193,-0.1070707798374646,0.1023229516441605,0.16800575391200634
Country X,Country Y,0.09522827103476739,0.03140130857404361,-0.02435445215871046,0.13473238089791412,0.06976411888807649,-0.0315864272374306,-0.15197080685319797,0.12915106859536646,0.12169730615999058,0.13341696196828323,-0.06131107599194752,0.09222669317588755,-0.01332742036255441,-0.1457023244313138,-0.06411342133850084,0.07864478900223343
Germany,Japan,0.1518519902849494,0.2703185603024858,0.5386724988731746,0.25303879147247504,0.33079748281202437,0.21704474662574907,0.2869539427374419,0.36237485128723557,0.3695068430629384,0.4518395965629279,0.5544872631404831,0.47763587818493985,0.19505555111867795,0.2281156049905389,0.4666945007548917,0.25779626981844256
Germany,Russia,0.30989031948946816,0.5688251326033851,0.26390318846636873,0.35198717669409935,0.42055442185786923,0.26509981429857266,0.29667885998867666,0.33331152532425673,0.48531936953788013,0.3040976411316107,0.1516296305098968,0.18324600083859233,0.5627573929222901,0.1285300752269367,0.308337859300406,0.3991587174047661
Germany,South Korea,-0.2366468140110488,0.05222479565862276,0.11939708127258691,-0.3247879204405233,0.0830633150606589,0.18602675591195345,-0.035515600878041065,-0.31096196904870377,-0.36431315430310857,-0.5017940221699495,-0.24416356189976618,-0.45618441911170104,-0.16166438076095752,-0.29250404387496837,-0.27887368726567424,-0.21468948633640816
India,Russia,0.40740144579394594,-0.06503245052548756,-0.22090045990701268,0.125843633329572,0.4686425086392851,0.05993117936681569,0.16889998920087607,0.23624118848045011,0.6308694843103899,0.03023888375417716,0.20394504595762603,0.19393105511576642,0.5611427855487616,-0.12731115039788232,0.33357057928785316,0.3596506463636294
Japan,China,-0.5022786520494849,0.29811652822445245,-0.24553569728700864,0.12330136694469768,-0.4001599680238246,-0.15904173370051478,-0.26488645066637234,-0.29121299799658606,-0.24743631004579947,-0.07567328109797916,-0.6065840849897525,-0.4201838922608365,-0.13798122788285822,0.16771969437189882,-0.3775604248299647,-0.14981709162994994
Junwei,Khemara,0.025334434492029434,-0.018489764182283708,-0.10732874492828554,0.2083635176083588,0.024551396594426345,0.32375668842754135,0.09663465335434801,0.13483185707628254,0.11494059072408325,0.126759226853841,0.24705115816145745,0.32517873940710373,0.14648063696627522,0.40577030118913443,-0.28886222628697006,0.14355305188202927
Nation 1,Nation 2,-0.13047338633154504,-0.13791129452240125,-0.1692342856083277,0.047178444607543724,-0.20211410988525996,-0.17828609794906347,-0.1290647381026475,-0.0032548398323681837,-0.07030269126933913,-0.18007525199537033,-0.18856609182817752,0.015107249631627129,-0.15379482713487685,-0.2836566774292124,-0.10481429861595204,0.08249868329431398
Saudi Arabia,Iran,-0.14209505496441377,0.42963586373637613,0.23288636585788186,0.6050728464716801,-0.14011276115959936,0.05664840183211112,0.35125562180935965,0.7367612288461525,0.20498000970680647,0.4879648881252992,0.43810848068786573,0.5990065649414607,0.08485329773374228,0.05861362236087636,-0.031436020988365954,0.6262060387162718
South Korea,Saudi Arabia,0.2020244909768929,0.5474903467786881,0.4049177173149205,0.25921168639864517,-0.17785799448462752,0.1425579808512905,-0.1144388765715853,-0.2544083900837295,0.40411184451800475,0.6676635762565263,0.29137343461594845,0.7051833748654976,0.26779711514998333,0.6844281316799743,0.36277393208034064,-0.0678571334673515
State Alpha,State Beta,-0.36581715183745267,-0.10345024651717855,-0.12200422922375459,-0.036190388240460725,-0.20830229134494482,-0.227081505425471,-0.34281617079313004,-0.051082002132096516,-0.26226393460833625,0.031924493214566196,-0.36228318277125066,-0.05919988621557931,-0.2510977540767872,-0.2366562632746525,-0.24997028198506088,0.1601018380753359
UK,France,0.13805913809430403,0.08474062652305187,-0.3068592513606309,-0.19748856820531696,-0.058767370106908856,-0.34678395640737825,-0.201125849742687,-0.3863155646176686,0.12413183427359215,-0.08993979989050582,0.1424588823211803,-0.3610058471986003,-0.03186914334267138,-0.06902374607934708,-0.031255968532608924,-0.29859408011171
UK,India,-0.41920240981252954,0.09814079808286813,-0.04412675204951477,0.045316468026464995,-0.3655964932389886,-0.2941992278261839,-0.2572488718603205,-0.1177946199465909,-0.591587996530917,-0.39020411316020764,-0.3963544265116203,-0.2418505401006918,-0.4926110381489596,-0.49360614491751287,-0.486129121778368,-0.4612264707934069
