country_1,country_2,airspace_incursion_v1,airspace_incursion_v2,airspace_incursion_v3,airspace_incursion_v4,maritime_resource_v1,maritime_resource_v2,maritime_resource_v3,maritime_resource_v4,preemptive_strike_v1,preemptive_strike_v2,preemptive_strike_v3,preemptive_strike_v4,proxy_support_v1,proxy_support_v2,proxy_support_v3,proxy_support_v4
Junwei,Khemara,-0.2844233701772496,-0.131548587374328,-0.12786289983834903,-0.1090964159923723,-0.29495377015865604,-0.1675384538030233,-0.1950232129025758,-0.16663527578368736,-0.32378726163996957,-0.23174004400514353,-0.14250550311029464,-0.020294740315695836,-0.2897974199250599,-0.2658589702901242,-0.2417034836385486,-0.15996495155576873
Nation 1,Nation 2,-0.07471606456449115,0.021917405173843107,-0.04457022328547516,0.010239958458886589,-0.07070952240573608,-0.04008147400855533,0.05087057650258231,0.001677030987928374,-0.0428844958987899,-0.07165409473566586,-0.08240069709598208,-0.015823243021274358,-0.05321858170475674,-0.08217715399303543,-0.060869218617063126,0.018259879656239653
Saudi Arabia,Iran,0.000450491874737724,-0.3498823883366431,-0.2802783552353658,-0.3126902918299681,0.08919657282127363,-0.22053769470163226,-0.35330921697233264,-0.3288414498708363,0.15861721141377338,-0.10292384160751683,0.016875601927920536,-0.21027314964239813,0.1880113392673889,-0.2095634159066928,-0.19605417140717357,-0.25677672164429566
South Korea,Saudi Arabia,0.09525005642236539,0.08535642302498525,0.3150041589947705,0.07353976952772873,0.017633621732807525,-0.25227190001457517,0.23527719363009647,-0.08899352261694093,0.07012331872384597,-0.026954319159920803,-0.051102757282007805,0.1253535437667565,0.031036076999854834,0.23278752233075617,0.36458385619994704,0.20754815981323121
State Alpha,State Beta,0.031372016630039745,0.11310843986269514,0.05218457929350934,0.1818143112518849,0.046569493583271504,0.09857510405516645,0.03452381469136884,0.19953441783296266,-0.008260062226291165,0.04470204401621358,0.053887333425484296,0.060179146099043956,-0.008751407357754148,-0.04658543297301837,0.0863910837465875,0.1266935124201536
UK,France,-0.11666033836783024,-0.04708430005006564,-0.20724995057292045,-0.24226452260280945,-0.06653121457603023,0.06338111532306023,-0.0022710746223940093,0.10001547195244642,-0.18748829389284322,-0.08724718391963798,0.002177577749141124,-0.06904078592215557,-0.14008339769456724,0.04399569050335056,0.1261536795352129,-0.07323160572581217
UK,India,-0.1792644981016301,-0.1120768201297771,-0.18791669626811408,-0.34396978802522815,-0.3340561291502715,-0.057879297016259934,-0.3512472812805474,-0.12252049850681102,-0.19504753827575083,-0.10970121480216866,-0.13820339172122248,-0.31294828305771283,-0.23329270332344237,0.006151717784391941,-0.09922209942139903,-0.28415862417341486
UK,Nigeria,0.09759861024769345,0.08880405859655632,0.3871160930000874,0.14839166256646963,-0.06523759249130828,-0.019155900540501314,0.015269657165728978,0.2224015955809,0.010036250723219675,0.1978484745172781,0.4685415963745607,-0.04491833133521189,0.11378565600292695,0.13235998658987358,0.2660468627812804,0.11318376076742775
USA,China,0.18256622468346428,0.27896935144928964,0.3029905963019894,0.22761278744990343,0.08782908093171254,0.2670510499601369,0.30547452202708375,0.32600679582815495,0.10134203852836499,0.26795360921460676,0.2568642609732718,0.21785511859294776,0.12848761214531734,0.26259935628331843,0.33484901158349345,0.15718214812565945
Zembala,Junwei,0.42109634605192586,0.3062043640723809,0.41330591361242514,0.318971047693535,0.33475144713165367,0.22708715145856068,0.3218582745738037,0.44502890629050956,0.40525562237437707,0.3204447817622576,0.30995270526013025,0.35073042556673895,0.298045051261063,0.2657572681165163,0.4010516252274956,0.4082904762318443
Zembala,Kotundi,0.32766097560748464,0.331068878455303,0.2673412875509228,0.49786936785672264,0.28181369087566327,0.5362767762795593,0.5263699584179966,0.5176235569434482,0.15422729430978338,0.40366375797852244,0.3623573956269262,0.6159763607534146,0.14118741083054115,0.32080586015964174,0.5399003841369472,0.4797695215172642
