country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
China,justified,1.8927066777446662,0.6019570217039186,4.8518693908514794e-05,13,0.0002587663675120789,True
Indonesia,justified,1.1942140707691045,0.7903919492505509,0.01188988045882011,13,0.02377976091764022,True
Venezuela,justified,0.6654751456986842,0.42460184847921745,0.009682685575451965,13,0.022131852743890207,True
Canada,justified,-0.043464243836598714,0.345524927110317,0.8094219686889268,13,0.8633834332681886,False
France,justified,-0.5495139241299639,0.4465606068737245,0.03280048639979155,13,0.04373398186638874,True
Australia,justified,-0.9262202411511005,0.3580185878122387,0.0002748897940149752,13,0.0008796473408479206,True
USA,justified,-1.0587779801263526,0.7323518872523591,0.01507421776161837,13,0.02411874841858939,True
Japan,justified,-1.1744195049684392,0.43537094288809874,0.00019234406115495136,13,0.0007693762446198054,True
Japan,unjustified,1.544174864061427,0.3433251646314105,1.3732989106521666e-06,13,1.0986391285217333e-05,True
Australia,unjustified,0.9314149769202905,0.6320307698781256,0.013615901839217768,13,0.02411874841858939,True
France,unjustified,0.7447658791450515,0.37934269509180785,0.0023182210140669716,13,0.006181922704178591,True
Venezuela,unjustified,0.3684241165241246,0.5640136322349351,0.2246319179227882,13,0.276470052828047,False
Canada,unjustified,-0.006759026439612252,0.4605943622955893,0.977527086451119,13,0.977527086451119,False
Indonesia,unjustified,-0.35341945603544617,0.5985921251192886,0.26969919540864346,13,0.30822765189559254,False
USA,unjustified,-0.7577915831248507,0.540467425623369,0.017663555863417172,13,0.02569244489224316,True
China,unjustified,-2.470809771050985,0.48800347444729747,3.890181157065708e-07,13,6.224289851305133e-06,True
