country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Canada,justified,0.2800766922677767,0.04246437469766059,2.1011433352237104e-08,13,3.3618293363579366e-07,True
Australia,justified,0.17425737550656623,0.034276684936779406,3.722221375552948e-07,13,2.9777771004423583e-06,True
France,justified,0.12690612098298606,0.044688869456487985,0.00012261187253131273,13,0.00028025570864300054,True
Indonesia,justified,0.09608434869755254,0.035340923379557396,0.0001796963865405733,13,0.0003593927730811466,True
Japan,justified,-0.055257803104985515,0.024941702653643046,0.0009576686929101363,13,0.0015322699086562181,True
USA,justified,-0.10128552098975391,0.02323041419482586,1.9013843336779128e-06,13,6.084429867769321e-06,True
Venezuela,justified,-0.20613389493033002,0.056616789355254805,1.1868471540057788e-05,13,3.16492574401541e-05,True
China,justified,-0.31464731842981214,0.06927410826106559,1.2385836741680765e-06,13,6.084429867769321e-06,True
USA,unjustified,0.03664127118546323,0.008379369173972605,1.8443250053238392e-06,13,6.084429867769321e-06,True
Canada,unjustified,0.024620006372640422,0.022185515404445126,0.05033548143394298,13,0.07321524572209888,False
China,unjustified,0.0043528832920180244,0.02877247438224439,0.7719014933765853,13,0.8821731352875261,False
Australia,unjustified,0.0007195158942964679,0.01399934318129763,0.9214228105034106,13,0.9214228105034106,False
Japan,unjustified,-0.0008901990189844266,0.014112258196623165,0.9036498367238018,13,0.9214228105034106,False
France,unjustified,-0.0036088348620228593,0.01497942805875727,0.6452538157309508,13,0.7941585424380933,False
Indonesia,unjustified,-0.009600043421575126,0.01196947971688811,0.1419307173985113,13,0.1892409565313484,False
Venezuela,unjustified,-0.05223459944183572,0.02172856535806991,0.0005040399476204651,13,0.000896071017991938,True
