country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Indonesia,justified,0.1524009848494046,0.07360520843257586,0.0015867696737773363,13,0.0036269021114910542,True
Japan,justified,0.14200373685493292,0.0554947536619025,0.0003014516645252555,13,0.0010839262351252771,True
Venezuela,justified,0.07739934797848567,0.08022065981010824,0.0829962645025249,13,0.11066168600336652,False
France,justified,0.010425865777862246,0.049182876673474214,0.6851206010087706,13,0.7829949725814521,False
Canada,justified,-0.007719494126569472,0.06177855379805793,0.8106637682120515,13,0.8647080194261884,False
China,justified,-0.04238107523767346,0.1026991448291132,0.4343525460106891,13,0.5345877489362327,False
Australia,justified,-0.06406168282531058,0.059909943724782276,0.05797279230135032,13,0.08432406152923683,False
USA,justified,-0.268067683271132,0.06875472240115058,5.99022284937867e-06,13,4.792178279502936e-05,True
USA,unjustified,0.23471840637604924,0.05015155231526879,9.024167929067016e-07,13,1.4438668686507226e-05,True
Australia,unjustified,0.07800439899067982,0.042444866822790986,0.0036322045900915503,13,0.0072644091801831005,True
France,unjustified,0.07159414370108078,0.025680939024041758,0.00014433669107313197,13,0.0007697956857233705,True
Canada,unjustified,-0.002261781984865124,0.05112884699696113,0.9323365092520747,13,0.9323365092520747,False
China,unjustified,-0.06184180419500244,0.05410316258043209,0.04476897456240816,13,0.07163035929985305,False
Japan,unjustified,-0.07748724571207449,0.032576241351153015,0.0005488610942746122,13,0.0014636295847322992,True
Venezuela,unjustified,-0.08872154724191092,0.049209264735182036,0.004117748967875165,13,0.007320442609555848,True
Indonesia,unjustified,-0.15400456993395684,0.06103055550398648,0.0003387269484766491,13,0.0010839262351252771,True
