pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Japan vs Venezuela,Japan,Venezuela,unjustified,-1.7392685495401414,0.35696545278742936,5.877198449906616e-07,13,79,1.7322269115514235e-06,True
France vs Venezuela,France,Venezuela,unjustified,-1.3121279747333656,0.1717597532255887,3.967113587165245e-09,13,79,5.4366903442397723e-08,True
France vs China,France,China,unjustified,-1.2688158190859937,0.20571882474340056,4.454644855592019e-08,13,79,2.1564049428774573e-07,True
Australia vs Indonesia,Australia,Indonesia,unjustified,-0.6814331553988124,0.1503058155996531,1.2630158851006008e-06,13,79,3.2149495257106203e-06,True
USA vs Venezuela,USA,Venezuela,unjustified,-0.6330414465914272,0.18017264795264148,1.6828322808011254e-05,13,79,3.365664561602251e-05,True
Canada vs Indonesia,Canada,Indonesia,unjustified,-0.5771090891312437,0.18568507667040088,5.404073755495249e-05,13,79,9.457129072116685e-05,True
USA vs China,USA,China,unjustified,-0.5616844081918576,0.1697196128595546,2.994844916332944e-05,13,79,5.783148803953271e-05,True
China vs Venezuela,China,Venezuela,unjustified,-0.5149095746076191,0.3098588949315733,0.006866217627130575,13,79,0.008942050863239818,True
France vs Indonesia,France,Indonesia,unjustified,-0.41626602341186414,0.20029770933651794,0.0015443261084063888,13,79,0.0021620565517689446,True
France vs Japan,France,Japan,unjustified,-0.3895518462802198,0.2494226141341933,0.00987779608248543,13,79,0.01229236845820409,True
Japan vs Indonesia,Japan,Indonesia,unjustified,-0.113867896635447,0.24241570279071706,0.3753684508544579,13,79,0.40424294707403163,False
Canada vs Australia,Canada,Australia,unjustified,-0.018486723587370642,0.13651386718394107,0.7951880733486912,13,79,0.8401987190099379,False
France vs Australia,France,Australia,unjustified,0.002618484008006559,0.09796461809127122,0.9590810728863506,13,79,0.9590810728863506,False
France vs Canada,France,Canada,unjustified,0.1933379095122764,0.12325361984920818,0.009636025842696601,13,79,0.012264032890704766,True
USA vs Indonesia,USA,Indonesia,unjustified,0.19710107513783576,0.28002890906585753,0.19288607754363954,13,79,0.21603240684887626,False
Japan vs Canada,Japan,Canada,unjustified,0.3706931134250063,0.27181121785027906,0.02029691259331824,13,79,0.024183555430336626,True
USA vs Japan,USA,Japan,unjustified,0.41059982494814423,0.27890661724123395,0.013690914773677064,13,79,0.016667200594041642,True
Japan vs Australia,Japan,Australia,unjustified,0.5240956971122483,0.22503808056323057,0.0006494327208405012,13,79,0.000932518778642771,True
USA vs France,USA,France,unjustified,0.5488352810562291,0.16827283117712255,3.439437295893364e-05,13,79,6.213177050646076e-05,True
