pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Canada,China,Canada,justified,-0.6262090625343743,0.1125061378349607,1.3876181228253828e-07,13,79,1.1100944982603063e-06,True
China vs Indonesia,China,Indonesia,justified,-0.5972770841130407,0.11088290074229824,1.9864303483950865e-07,13,79,1.1745911573321665e-06,True
China vs Australia,China,Australia,justified,-0.4550852491742089,0.09120482986472264,4.552850470594739e-07,13,79,1.9612278950254263e-06,True
Venezuela vs Canada,Venezuela,Canada,justified,-0.42388535637558594,0.10010504619797116,2.5759582680841343e-06,13,79,9.6169108675141e-06,True
Japan vs Canada,Japan,Canada,justified,-0.42328438304719473,0.06607512337298878,2.9149708978744515e-08,13,79,4.080959257024232e-07,True
USA vs Canada,USA,Canada,justified,-0.4158152931339138,0.05312295448188257,3.0030327297215996e-09,13,79,5.60566109548032e-08,True
Venezuela vs Australia,Venezuela,Australia,justified,-0.3454384004676735,0.09206020108914652,8.799712113220705e-06,13,79,2.7376882130019967e-05,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.31396664149595266,0.0652386862318148,6.706318825231303e-07,13,79,2.6825275300925213e-06,True
USA vs Australia,USA,Australia,justified,-0.2912946349971897,0.04671985170645384,3.947099833787692e-08,13,79,4.420751813842215e-07,True
USA vs France,USA,France,justified,-0.28471984968080627,0.036069747192090794,2.726746264178657e-09,13,79,5.60566109548032e-08,True
Japan vs Australia,Japan,Australia,justified,-0.276063132198739,0.05084187779615606,1.8201499708245222e-07,13,79,1.1745911573321665e-06,True
China vs Japan,China,Japan,justified,-0.23898238052815307,0.0682643919441767,1.743195722581421e-05,13,79,4.6485219268837895e-05,True
France vs Canada,France,Canada,justified,-0.1629392677174383,0.02789802573394998,8.162215902664278e-08,13,79,7.618068175819993e-07,True
USA vs Indonesia,USA,Indonesia,justified,-0.1373984014594948,0.06141302092344929,0.0008883482674481727,13,79,0.001507500090215081,True
Japan vs Indonesia,Japan,Indonesia,justified,-0.1222741975015773,0.06125152869967847,0.0020622427753012817,13,79,0.0032995884404820506,True
China vs Venezuela,China,Venezuela,justified,-0.11846812173123762,0.10579242500604397,0.04858437488023975,13,79,0.06801812483233564,False
USA vs Venezuela,USA,Venezuela,justified,-0.06500399331033449,0.07410336998855324,0.11121825590679345,13,79,0.13251536874000922,False
France vs Australia,France,Australia,justified,-0.007404698120368707,0.017964624501127024,0.4348842062306968,13,79,0.4595002933758306,False
USA vs Japan,USA,Japan,justified,0.0310067348864489,0.02982889305800525,0.06428551455449051,13,79,0.08372067011747601,False
Canada vs Australia,Canada,Australia,justified,0.13236892398023778,0.03373753825925385,5.621381455205509e-06,13,79,1.9674835093219282e-05,True
USA vs China,USA,China,justified,0.1476791411529094,0.044465244221620896,2.8954665287656658e-05,13,79,7.370278436858059e-05,True
France vs Indonesia,France,Indonesia,justified,0.16992186495672654,0.057919050467474004,9.160319349824524e-05,13,79,0.00019729918599622052,True
Australia vs Indonesia,Australia,Indonesia,justified,0.17000056317437698,0.05842550495652133,9.866233652848506e-05,13,79,0.00020463299428130234,True
Japan vs Venezuela,Japan,Venezuela,justified,0.22055287937541582,0.10825136784742324,0.0017829651824444533,13,79,0.0029366485357908644,True
France vs Japan,France,Japan,justified,0.2608173068189795,0.04866204970484664,2.0974842095217257e-07,13,79,1.1745911573321665e-06,True
Canada vs Indonesia,Canada,Indonesia,justified,0.3261432577838828,0.08456604851174811,6.685237230565396e-06,13,79,2.202195793598013e-05,True
France vs Venezuela,France,Venezuela,justified,0.3389923808338878,0.09456635323282736,1.3830843861971221e-05,13,79,3.8726362813519416e-05,True
France vs China,France,China,justified,0.45751774835062553,0.0885357831273736,3.119272969520543e-07,13,79,1.4556607191095866e-06,True
Japan vs Indonesia,Japan,Indonesia,unjustified,-0.08775468929346664,0.033513660720233526,0.00024818505429088315,13,79,0.0004792538979410157,True
Japan vs Canada,Japan,Canada,unjustified,-0.08454954362177587,0.026464076769258167,4.1787879142567784e-05,13,79,9.750505133265817e-05,True
Australia vs Indonesia,Australia,Indonesia,unjustified,-0.07971326946775556,0.0251234908593856,4.458533823830156e-05,13,79,9.987115765379549e-05,True
Venezuela vs Indonesia,Venezuela,Indonesia,unjustified,-0.06550480245233892,0.025433451553798652,0.00028544361369759234,13,79,0.0005328280789021723,True
Japan vs Venezuela,Japan,Venezuela,unjustified,-0.053220867673992665,0.04292747998687777,0.03173370564758956,13,79,0.04676546095434251,True
China vs Canada,China,Canada,unjustified,-0.05227651919200744,0.048403406745819215,0.055848695894939404,13,79,0.0744649278599192,False
Venezuela vs Canada,Venezuela,Canada,unjustified,-0.042532331340915545,0.035462344113037794,0.036662164246614885,13,79,0.05264310763616496,False
Canada vs Indonesia,Canada,Indonesia,unjustified,-0.037381229819832267,0.03429982953549419,0.05396686322764906,13,79,0.07371083757922799,False
