pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Indonesia,China,Indonesia,justified,-0.37697458453476423,0.1457739860186308,0.0002758351195470438,13,79,0.0006178706677853782,True
USA vs Venezuela,USA,Venezuela,justified,-0.3570999309980062,0.13677456982585123,0.00025439627798195825,13,79,0.0005935913152912359,True
USA vs Japan,USA,Japan,justified,-0.3308007105939336,0.0703724329139609,8.614518271707637e-07,13,79,4.824130232156277e-06,True
Australia vs Indonesia,Australia,Indonesia,justified,-0.33034283648016466,0.08968439991259354,1.0580539208222977e-05,13,79,4.557770735849898e-05,True
Canada vs Indonesia,Canada,Indonesia,justified,-0.3012248166860678,0.09002367773155162,2.6966294200228136e-05,13,79,8.883014560075151e-05,True
USA vs Indonesia,USA,Indonesia,justified,-0.29537974707372894,0.10159524833360256,9.93600385391342e-05,13,79,0.0002928506399048166,True
USA vs France,USA,France,justified,-0.28411172256010137,0.05182769519953697,1.6398643326975202e-07,13,79,1.3118914661580162e-06,True
USA vs Canada,USA,Canada,justified,-0.24235920403357386,0.07090862683291094,2.1989290377485196e-05,13,79,8.20933507426114e-05,True
France vs Indonesia,France,Indonesia,justified,-0.23861034830602312,0.10850297843677062,0.001013370282601831,13,79,0.002026740565203662,True
USA vs Australia,USA,Australia,justified,-0.23662144868146806,0.08519258722269386,0.0001491285423828308,13,79,0.00039767611302088217,True
China vs Venezuela,China,Venezuela,justified,-0.20090716490487914,0.15222880017581622,0.023799933704600287,13,79,0.030995262499014326,True
Japan vs Indonesia,Japan,Indonesia,justified,-0.17872882186820654,0.12153077920685339,0.013767377059901054,13,79,0.019768541419345104,True
France vs Venezuela,France,Venezuela,justified,-0.1732414693882068,0.13795841344524845,0.029968574024245995,13,79,0.03729422545239502,True
France vs Japan,France,Japan,justified,-0.1644702954251906,0.06687001937902114,0.0004185272677981853,13,79,0.0008680565554332732,True
USA vs China,USA,China,justified,-0.12326866184999218,0.08440284741643511,0.014286293857462603,13,79,0.0198452633990505,True
China vs Japan,China,Japan,justified,-0.12283939799982985,0.11853709505838486,0.06499801375786976,13,79,0.07744444192427036,False
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.11944110531209806,0.055147203372844254,0.001137165935206929,13,79,0.0021227097457196006,True
China vs Canada,China,Canada,justified,-0.07967748484768711,0.16966989736555008,0.37548509681402437,13,79,0.39673897021859184,False
Japan vs Venezuela,Japan,Venezuela,justified,-0.06451751265824933,0.12917508473393124,0.34693492456805775,13,79,0.3736222264579083,False
China vs Australia,China,Australia,justified,-0.002990501994205699,0.14565464243339563,0.9685622454258852,13,79,0.9685622454258852,False
Canada vs Australia,Canada,Australia,justified,0.03869763027617346,0.042505340147335646,0.09963857901190425,13,79,0.11387266172789057,False
France vs Canada,France,Canada,justified,0.06068280642517866,0.051971928486779916,0.041041949555291966,13,79,0.04996411250209457,True
France vs China,France,China,justified,0.0718292131228543,0.14034621545914822,0.33559836715151614,13,79,0.36850016785264517,False
France vs Australia,France,Australia,justified,0.14087540047386518,0.06739143965998295,0.0014797733186940562,13,79,0.002673138898286037,True
Japan vs Australia,Japan,Australia,justified,0.15494791398868782,0.07126244672782313,0.0011042221982112783,13,79,0.0021227097457196006,True
Japan vs Canada,Japan,Canada,justified,0.1878648672880598,0.06316515427283918,8.093360248962356e-05,13,79,0.00025179342996771773,True
Venezuela vs Australia,Venezuela,Australia,justified,0.21199633460150752,0.11638038707348396,0.0038502743253185723,13,79,0.006160438920509716,True
Venezuela vs Canada,Venezuela,Canada,justified,0.277136276622777,0.1424554742684691,0.0024705762579380606,13,79,0.004247555691539825,True
Venezuela vs Australia,Venezuela,Australia,unjustified,-0.4209449411448324,0.07395646015408561,1.0852083958675453e-07,13,79,1.0128611694763755e-06,True
Venezuela vs Canada,Venezuela,Canada,unjustified,-0.2839686361758973,0.07121267652279686,4.769104493666756e-06,13,79,2.225582097044486e-05,True
China vs Australia,China,Australia,unjustified,-0.2574333200272132,0.09427489779966777,0.00017301479580954454,13,79,0.00042125341588410847,True
Canada vs Australia,Canada,Australia,unjustified,-0.16895604472532322,0.02791595096668168,5.497789948784212e-08,13,79,6.580066220073769e-07,True
Japan vs Australia,Japan,Australia,unjustified,-0.16200206046002907,0.05729610119512429,0.0001274310792718688,13,79,0.00035680702196123264,True
France vs Australia,France,Australia,unjustified,-0.14273551764519335,0.051877118536696465,0.00016196711555529483,13,79,0.00041227993050438685,True
China vs Japan,China,Japan,unjustified,-0.1234761340741491,0.0635897373924949,0.0025030238896573964,13,79,0.004247555691539825,True
Venezuela vs Indonesia,Venezuela,Indonesia,unjustified,-0.11597126968300496,0.04571106981405683,0.0003238399824571715,13,79,0.0006975015006769849,True
China vs Canada,China,Canada,unjustified,-0.03373970079402892,0.09784277271731451,0.5119334389084578,13,79,0.530893936645808,False
Japan vs Canada,Japan,Canada,unjustified,0.015145661449230416,0.06300497070110755,0.6459756400354683,13,79,0.6577206516724768,False
France vs Canada,France,Canada,unjustified,0.04045758713309691,0.04076708489573629,0.07556747276771943,13,79,0.08816205156233932,False
France vs Japan,France,Japan,unjustified,0.06167725643190818,0.046701518468954456,0.02372287297210974,13,79,0.030995262499014326,True
China vs Indonesia,China,Indonesia,unjustified,0.0956745079817462,0.11083771095838435,0.11645363971020552,13,79,0.13042807647543017,False
USA vs Australia,USA,Australia,unjustified,0.09648294371276439,0.0654385477297208,0.013580303635708882,13,79,0.019768541419345104,True
France vs China,France,China,unjustified,0.09772779536007087,0.07658813210783262,0.027864526458825853,13,79,0.035463942765778356,True
Canada vs Indonesia,Canada,Indonesia,unjustified,0.12508585365427718,0.08592010046465567,0.0145295678457334,13,79,0.0198452633990505,True
Japan vs Indonesia,Japan,Indonesia,unjustified,0.14408768182654524,0.07747356917922939,0.003355521978402829,13,79,0.005526742082075248,True
France vs Indonesia,France,Indonesia,unjustified,0.14684209127947961,0.08685059379691741,0.006180077153790503,13,79,0.009353630286818059,True
China vs Venezuela,China,Venezuela,unjustified,0.14909569766276923,0.08779678370076582,0.006015289599560107,13,79,0.009353630286818059,True
USA vs Japan,USA,Japan,unjustified,0.1602206375490833,0.04757805557921689,2.536423426623224e-05,13,79,8.877481993181284e-05,True
USA vs France,USA,France,unjustified,0.18071056392739762,0.03003686293602838,5.875059125065865e-08,13,79,6.580066220073769e-07,True
USA vs Indonesia,USA,Indonesia,unjustified,0.24691649633135662,0.07172057682955293,2.050361195533895e-05,13,79,8.20144478213558e-05,True
