pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Australia,China,Australia,unjustified,-2.94498337370425,0.9655954621316786,6.432061993364667e-05,13,79,0.00029267756920797153,True
China vs Japan,China,Japan,unjustified,-2.5277443832309916,0.610283799206746,3.2348202002465594e-06,13,79,6.038331040460244e-05,True
China vs Canada,China,Canada,unjustified,-2.153173641480312,0.7845687230833941,0.000165614814658989,13,79,0.0005796518513064615,True
China vs Venezuela,China,Venezuela,unjustified,-1.3728250785409464,0.8472430994073142,0.007982103871288858,13,79,0.01441928441265084,True
Venezuela vs Australia,Venezuela,Australia,unjustified,-0.8107829744561962,0.8015325755630367,0.07077818627223267,13,79,0.09082113187337747,False
Venezuela vs Canada,Venezuela,Canada,unjustified,-0.7131696409816913,1.1038010077292297,0.2294135595475041,13,79,0.2569431866932046,False
Canada vs Australia,Canada,Australia,unjustified,-0.610777240882641,0.48598559830029325,0.029858113573927692,13,79,0.0445362751776936,True
France vs Japan,France,Japan,unjustified,-0.0028903274219889996,0.8541203282295203,0.9948169756032863,13,79,0.9948169756032863,False
France vs Australia,France,Australia,unjustified,0.3514909756366038,0.3807972802171299,0.09552984822032187,13,79,0.11888158889640056,False
Japan vs Canada,Japan,Canada,unjustified,0.38387132905138444,0.7556169878490387,0.33903820592788314,13,79,0.3722772457247344,False
Japan vs Australia,Japan,Australia,unjustified,0.5182434688900325,0.6044857099172071,0.11870902544530969,13,79,0.14451533532472483,False
China vs Indonesia,China,Indonesia,unjustified,0.6003462697777256,0.7921360668112026,0.16321554670035393,13,79,0.1944695875578685,False
Japan vs Venezuela,Japan,Venezuela,unjustified,0.7696600412203028,0.695246400024862,0.050814629042539174,13,79,0.07114048065955483,False
France vs Canada,France,Canada,unjustified,0.8723672130993859,0.546996629285225,0.008758809433252964,13,79,0.015327916508192686,True
France vs Venezuela,France,Venezuela,unjustified,0.9406764955266416,0.9321416779970633,0.07135946075765373,13,79,0.09082113187337747,False
Venezuela vs Indonesia,Venezuela,Indonesia,unjustified,1.088055173265638,0.8500763578308658,0.02747319597031065,13,79,0.04366171289683621,True
USA vs France,USA,France,unjustified,1.417396404216201,0.5841272678963761,0.0004673218008146617,13,79,0.0013085010422810527,True
Canada vs Indonesia,Canada,Indonesia,unjustified,1.8662001914112392,0.8143384288425026,0.0007372512269311378,13,79,0.0019660032718163676,True
USA vs Japan,USA,Japan,unjustified,1.8698203017678205,0.8621718822506726,0.0011258763470591974,13,79,0.0026270448098047942,True
USA vs Australia,USA,Australia,unjustified,2.1015338665050205,0.621026240810161,2.4206206083957664e-05,13,79,0.00015061639341129213,True
Australia vs Indonesia,Australia,Indonesia,unjustified,2.514780767791268,0.9934945670747124,0.0003300830400141753,13,79,0.0009728763284628325,True
Japan vs Indonesia,Japan,Indonesia,unjustified,2.6025497927082575,0.6678767832078684,6.0236304226095425e-06,13,79,7.701585567334568e-05,True
USA vs Canada,USA,Canada,unjustified,2.6085593974066894,0.8349502451951546,5.149371496590849e-05,13,79,0.00026214982164462505,True
France vs Indonesia,France,Indonesia,unjustified,2.7024667874694908,1.0162253098860667,0.00021746607498475374,13,79,0.0007163588352438946,True
France vs China,France,China,unjustified,3.138607489286537,0.7118706698527525,1.6923172914876202e-06,13,79,4.738488416165336e-05,True
USA vs Venezuela,USA,Venezuela,unjustified,3.196399943654747,0.9390531561957662,2.2879954677851806e-05,13,79,0.00015061639341129213,True
