pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Canada,China,Canada,justified,-0.8338770604395603,0.15955623629038254,2.760126787847035e-07,13,79,1.1889776932264151e-06,True
China vs Australia,China,Australia,justified,-0.6350589514652014,0.11215605324146502,1.1491652653965387e-07,13,79,7.283229239630209e-07,True
USA vs Canada,USA,Canada,justified,-0.5887992216117215,0.10489761826353582,1.2649606140710037e-07,13,79,7.283229239630209e-07,True
USA vs Australia,USA,Australia,justified,-0.5192450778388279,0.07230035395340952,8.021054048678307e-09,13,79,2.245895133629926e-07,True
China vs Indonesia,China,Indonesia,justified,-0.5089858058608059,0.10839928561581953,8.717181820182749e-07,13,79,2.712012121834633e-06,True
Venezuela vs Canada,Venezuela,Canada,justified,-0.47623340201465203,0.11737356482584248,3.995869380744965e-06,13,79,9.323695221738252e-06,True
China vs Japan,China,Japan,justified,-0.46494391025641024,0.0973726537691303,7.292936253424718e-07,13,79,2.5525276886986516e-06,True
Venezuela vs Australia,Venezuela,Australia,justified,-0.41029933608058605,0.07380217205167298,1.4056735783958325e-07,13,79,7.283229239630209e-07,True
Japan vs Canada,Japan,Canada,justified,-0.3850160256410256,0.12989389202263504,8.347240814300987e-05,13,79,0.00012301196989496192,True
USA vs France,USA,France,justified,-0.3657852564102564,0.07491521166276431,5.746021426589021e-07,13,79,2.1451813325932346e-06,True
USA vs Indonesia,USA,Indonesia,justified,-0.3441077152014652,0.09219887844895344,9.28290432871652e-06,13,79,1.7925608358900865e-05,True
Japan vs Australia,Japan,Australia,justified,-0.32735233516483514,0.07950411846362938,3.438003955198738e-06,13,79,8.751282795051333e-06,True
France vs Canada,France,Canada,justified,-0.3109403617216117,0.06863617263115065,1.272956716983327e-06,13,79,3.5642788075533156e-06,True
France vs Australia,France,Australia,justified,-0.2356055402930403,0.06347306374852923,9.80128123127974e-06,13,79,1.8295724965055514e-05,True
USA vs Japan,USA,Japan,justified,-0.235104739010989,0.06510509016849939,1.2866541541381838e-05,13,79,2.324278471991558e-05,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.22540350274725274,0.0674703255194124,2.7376708685364648e-05,13,79,4.509104959942413e-05,True
USA vs Venezuela,USA,Venezuela,justified,-0.20631581959706963,0.07772676736097055,0.00022096293812945666,13,79,0.0003093481133812393,True
China vs Venezuela,China,Venezuela,justified,-0.14898122710622708,0.08979120665169837,0.006930364995187576,13,79,0.008820464539329642,True
Japan vs Indonesia,Japan,Indonesia,justified,-0.13551682692307693,0.101484459756882,0.022497625277385157,13,79,0.026805681181565292,True
France vs Indonesia,France,Indonesia,justified,-0.03608630952380953,0.08838823393638422,0.43914405871771406,13,79,0.4554086534850368,False
Canada vs Australia,Canada,Australia,justified,0.0868246336996337,0.04488933117535684,0.0025714864477262745,13,79,0.003428648596968366,True
USA vs China,USA,China,justified,0.10306490384615384,0.0794307644637427,0.025786803780802187,13,79,0.030084604410935883,True
France vs Japan,France,Japan,justified,0.11662946428571429,0.09872750170412126,0.03909175227925363,13,79,0.044676288319146995,True
Japan vs Venezuela,Japan,Venezuela,justified,0.18704212454212454,0.06216658618536639,7.285431035262411e-05,13,79,0.00011026598323640405,True
France vs Venezuela,France,Venezuela,justified,0.20281021062271065,0.09104209600365422,0.0009182994238356294,13,79,0.001254262627677933,True
Australia vs Indonesia,Australia,Indonesia,justified,0.2397121108058608,0.06015530644718547,4.802380714570669e-06,13,79,1.0757332800638298e-05,True
Canada vs Indonesia,Canada,Indonesia,justified,0.32107085622710624,0.11121029450555249,0.00010582278743104409,13,79,0.00015195066913175563,True
France vs China,France,China,justified,0.44813129578754574,0.1463350219096227,6.195447671985926e-05,13,79,9.637363045311442e-05,True
France vs China,France,China,unjustified,-0.5513106684981685,0.08816737529241409,3.821455005917487e-08,13,79,4.280029606627586e-07,True
France vs Venezuela,France,Venezuela,unjustified,-0.4697086767399267,0.06100381835957741,3.6257191394635106e-09,13,79,2.030402718099566e-07,True
Canada vs Indonesia,Canada,Indonesia,unjustified,-0.32532051282051283,0.09213464599668245,1.6036763825424345e-05,13,79,2.8064336694492603e-05,True
France vs Indonesia,France,Indonesia,unjustified,-0.29749027014652013,0.0641731116788399,9.984053389460606e-07,13,79,2.9426683674199678e-06,True
France vs Japan,France,Japan,unjustified,-0.28255208333333337,0.07295416703964334,6.4066212825572025e-06,13,79,1.3287807104563088e-05,True
Australia vs Indonesia,Australia,Indonesia,unjustified,-0.26292067307692313,0.0676936023057801,6.226485817823557e-06,13,79,1.3287807104563088e-05,True
Japan vs Venezuela,Japan,Venezuela,unjustified,-0.21613152472527475,0.06160472897044839,1.7071368955818384e-05,13,79,2.8969595803813018e-05,True
USA vs China,USA,China,unjustified,-0.21367044413919414,0.04292286944704634,4.669215370201681e-07,13,79,1.8676861480806723e-06,True
France vs Australia,France,Australia,unjustified,-0.05704842032967032,0.041442631811075964,0.019378619699634034,13,79,0.023591363112597956,True
USA vs Indonesia,USA,Indonesia,unjustified,-0.043870192307692304,0.0634878861630389,0.20057448959875815,13,79,0.22023865524569522,False
Canada vs Australia,Canada,Australia,unjustified,-0.03788919413919414,0.04124170595011588,0.09692153615201116,13,79,0.1085521204902525,False
USA vs Venezuela,USA,Venezuela,unjustified,-0.0308922847985348,0.07763299057599934,0.4505376919709117,13,79,0.4587292863703828,False
Japan vs Indonesia,Japan,Indonesia,unjustified,-0.026914491758241763,0.04512898009493649,0.26513046606617113,13,79,0.28552511730203045,False
France vs Canada,France,Canada,unjustified,0.0021605998168498183,0.04736239310023057,0.9302293104412866,13,79,0.9302293104412866,False
USA vs Japan,USA,Japan,unjustified,0.026256295787545784,0.057615700683571865,0.38931178399005634,13,79,0.4113483000649652,False
Venezuela vs Indonesia,Venezuela,Indonesia,unjustified,0.08112980769230768,0.05488127156657864,0.013390176635603374,13,79,0.01666333092430642,True
China vs Venezuela,China,Venezuela,unjustified,0.13850732600732601,0.08102507745715397,0.005774819279547738,13,79,0.0075206948756900765,True
USA vs Australia,USA,Australia,unjustified,0.20017742673992672,0.0532054680550333,8.568272890547502e-06,13,79,1.7136545781095004e-05,True
Japan vs Australia,Japan,Australia,unjustified,0.25224645146520147,0.0606168511388012,3.0829190228284583e-06,13,79,8.221117394209222e-06,True
USA vs France,USA,France,unjustified,0.2688158195970696,0.039695945012833946,1.5607333123655695e-08,13,79,2.3474479792984459e-07,True
USA vs Canada,USA,Canada,unjustified,0.2728079212454212,0.06673719549027428,3.702267183363041e-06,13,79,9.01421575079697e-06,True
Japan vs Canada,Japan,Canada,unjustified,0.2849988553113553,0.0882399614099098,3.7725213960950535e-05,13,79,6.036034233752086e-05,True
China vs Indonesia,China,Indonesia,unjustified,0.332760989010989,0.07045052376076993,8.186292056767246e-07,13,79,2.696660912817446e-06,True
Venezuela vs Australia,Venezuela,Australia,unjustified,0.33725389194139194,0.06037826534325087,1.334850560087927e-07,13,79,7.283229239630209e-07,True
China vs Japan,China,Japan,unjustified,0.3672733516483516,0.06616895347088252,1.4306343149273623e-07,13,79,7.283229239630209e-07,True
Venezuela vs Canada,Venezuela,Canada,unjustified,0.49104281135531136,0.09223424251649473,2.2569011611180666e-07,13,79,1.0532205418550978e-06,True
China vs Australia,China,Australia,unjustified,0.5652043269230769,0.08399553809520252,1.676748556641747e-08,13,79,2.3474479792984459e-07,True
China vs Canada,China,Canada,unjustified,0.6808894230769232,0.12054025252137836,1.1800644960530772e-07,13,79,7.283229239630209e-07,True
