pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
USA vs Venezuela,USA,Venezuela,justified,-2.6824490558285685,0.5682518285454224,8.238054177769505e-07,13,79,5.125900377278803e-06,True
USA vs Canada,USA,Canada,justified,-2.563930870654469,0.7303610955661801,1.6970349463759754e-05,13,79,6.788139785503902e-05,True
USA vs France,USA,France,justified,-2.207131412922876,0.5220887587035011,2.619793742491409e-06,13,79,1.3337131779956264e-05,True
China vs Canada,China,Canada,justified,-1.8188816287092975,0.9929825098877335,0.003712071824023735,13,79,0.008315040885813167,True
China vs Australia,China,Australia,justified,-1.757740957019407,0.7134324703403772,0.0004126776276034011,13,79,0.0011004736736090696,True
USA vs Australia,USA,Australia,justified,-1.7068166363238737,0.5604785469323313,6.522468278848328e-05,13,79,0.00018262911180775318,True
Japan vs Venezuela,Japan,Venezuela,justified,-1.6599988500993175,0.5143562838449717,3.799969330362745e-05,13,79,0.0001279204798033544,True
USA vs Indonesia,USA,Indonesia,justified,-1.1914921194656527,0.6680737750681477,0.00441745958981725,13,79,0.009162138408509853,True
Japan vs Australia,Japan,Australia,justified,-0.9971811868959949,0.3096924521821444,3.883300279744687e-05,13,79,0.0001279204798033544,True
Japan vs Canada,Japan,Canada,justified,-0.951894456971413,0.6025192408315135,0.009249598365035777,13,79,0.017861293394551846,True
USA vs Japan,USA,Japan,justified,-0.8282394825006262,0.6187201413843044,0.02223174819472156,13,79,0.03772660299710325,True
USA vs China,USA,China,justified,-0.59190418753767,0.6168366416819354,0.08448416846512395,13,79,0.11827783585117353,False
France vs Australia,France,Australia,justified,-0.5509815828451688,0.622249116417162,0.10823085895721683,13,79,0.14430781194295578,False
China vs Indonesia,China,Indonesia,justified,-0.5254550193644968,0.542913805871553,0.08215359875567502,13,79,0.11796414180302055,False
China vs Venezuela,China,Venezuela,justified,-0.5208762571341,0.5815990140200731,0.10466694220576298,13,79,0.1429597259395787,False
Japan vs Indonesia,Japan,Indonesia,justified,-0.3571714719470877,0.47651767009679824,0.16752601206248216,13,79,0.2039447103369348,False
Canada vs Australia,Canada,Australia,justified,-0.25872825557844037,0.5223851513815035,0.35083166458829257,13,79,0.39293146433888765,False
France vs Venezuela,France,Venezuela,justified,-0.14584764616944293,0.699127082840016,0.6898282483415351,13,79,0.715377442724555,False
France vs Canada,France,Canada,justified,-0.09955926485881617,0.5001226789950283,0.7032432820334226,13,79,0.7160295235249393,False
Venezuela vs Australia,Venezuela,Australia,justified,0.14541838637548035,0.5466199219231135,0.6115605137905977,13,79,0.6517281769336819,False
China vs Japan,China,Japan,justified,0.1566792785349104,0.5978466843304835,0.6168141674550918,13,79,0.6517281769336819,False
France vs Indonesia,France,Indonesia,justified,0.43848728224244504,0.7293470365675548,0.2614913558754619,13,79,0.30507324852137224,False
Venezuela vs Canada,Venezuela,Canada,justified,0.4547418783371502,0.5646844342324402,0.1404594085812732,13,79,0.17479393067891777,False
France vs China,France,China,justified,0.6075434594734098,0.7320874320742595,0.12978567973154406,13,79,0.16902321081317365,False
France vs Japan,France,Japan,justified,0.6175452017021917,0.5072613449739667,0.034377185894238264,13,79,0.05347562250214841,False
Venezuela vs Indonesia,Venezuela,Indonesia,justified,0.8446943485599152,0.6832129743095897,0.0321257768630784,13,79,0.051401242980925445,False
Canada vs Indonesia,Canada,Indonesia,justified,1.1292067104369536,0.911306865879728,0.03181090352796128,13,79,0.051401242980925445,False
Australia vs Indonesia,Australia,Indonesia,justified,1.3014537565189033,0.7091678785084605,0.0036662993213155523,13,79,0.008315040885813167,True
France vs China,France,China,unjustified,-3.6685125126195635,0.7440381265485335,5.175285307660114e-07,13,79,3.6226997153620795e-06,True
France vs Japan,France,Japan,unjustified,-1.343435225553935,0.752044973692391,0.0043714109378618195,13,79,0.009162138408509853,True
France vs Venezuela,France,Venezuela,unjustified,-1.0590230169828754,0.7270652264227017,0.01449087126284052,13,79,0.026177057765131264,True
Japan vs Venezuela,Japan,Venezuela,unjustified,-0.6859689614899293,0.45984955512814085,0.012750457976795289,13,79,0.02380085489001787,True
Canada vs Australia,Canada,Australia,unjustified,-0.6817622547336772,0.3050604726076651,0.0008958434433372365,13,79,0.0022803287648584204,True
France vs Australia,France,Australia,unjustified,-0.2666981629317022,0.8652710236123369,0.5570122485742692,13,79,0.6116212925521388,False
France vs Canada,France,Canada,unjustified,-0.10422388988555766,0.6583597773352418,0.7616674712964938,13,79,0.7616674712964938,False
Venezuela vs Canada,Venezuela,Canada,unjustified,0.3394574149176047,0.640941710930058,0.3197069450820435,13,79,0.36537936580804975,False
Japan vs Australia,Japan,Australia,unjustified,0.4032308865513826,0.5431147421659369,0.17127423520346088,13,79,0.2040714291785917,False
Venezuela vs Australia,Venezuela,Australia,unjustified,0.4487895073220748,0.5548961969788575,0.138903762521441,13,79,0.17479393067891777,False
USA vs China,USA,China,unjustified,0.6294356303442196,0.5789194879408811,0.05445501521812741,13,79,0.0802494961109246,False
Japan vs Canada,Japan,Canada,unjustified,0.8567994817456118,0.6361194254536179,0.02157552558280984,13,79,0.03772660299710325,True
Canada vs Indonesia,Canada,Indonesia,unjustified,0.881195626185244,0.5467001849752552,0.008232841500643812,13,79,0.016465683001287625,True
France vs Indonesia,France,Indonesia,unjustified,0.951551059926728,0.8335799275043735,0.04500843358961018,13,79,0.06812087245995055,False
Venezuela vs Indonesia,Venezuela,Indonesia,unjustified,1.1330843634102596,0.5143709321282837,0.0010003462687694618,13,79,0.0024356256978734724,True
Australia vs Indonesia,Australia,Indonesia,unjustified,1.51485233535393,0.49454548037006923,6.181398624949085e-05,13,79,0.00018218859105113093,True
Japan vs Indonesia,Japan,Indonesia,unjustified,1.9529676207781757,0.6302976593617002,5.559763073751427e-05,13,79,0.0001729704067389333,True
China vs Venezuela,China,Venezuela,unjustified,2.01787146944897,0.5803013369956075,1.8614084550912544e-05,13,79,6.949258232340684e-05,True
USA vs Venezuela,USA,Venezuela,unjustified,2.8231599209303258,0.6628233742422818,2.424316161331375e-06,13,79,1.3337131779956264e-05,True
China vs Japan,China,Japan,unjustified,2.948088406110647,0.4897015964638534,5.833107554611137e-08,13,79,8.128950267989168e-07,True
USA vs Indonesia,USA,Indonesia,unjustified,2.96334135254864,0.7103121447769076,3.003491488549318e-06,13,79,1.4016293613230152e-05,True
USA vs Japan,USA,Japan,unjustified,3.143186241767363,0.7782291619022405,4.187012373311208e-06,13,79,1.8036360992725202e-05,True
China vs Australia,China,Australia,unjustified,3.540622173958245,0.5919546866033093,6.26911127614621e-08,13,79,8.128950267989168e-07,True
China vs Canada,China,Canada,unjustified,3.6954842267214496,0.5684988049658284,2.474016465782377e-08,13,79,6.927246104190656e-07,True
USA vs Australia,USA,Australia,unjustified,3.7867015816215117,0.6415107878094742,7.257991310704614e-08,13,79,8.128950267989168e-07,True
USA vs France,USA,France,unjustified,3.935096187473791,0.6977413725395251,1.2006828582940983e-07,13,79,1.120637334407825e-06,True
China vs Indonesia,China,Indonesia,unjustified,4.0984146318069214,0.7491341081250908,1.6762656813009906e-07,13,79,1.3410125450407925e-06,True
USA vs Canada,USA,Canada,unjustified,4.191764019212365,0.5835295079569316,7.999667419988646e-09,13,79,4.4798137551936416e-07,True
