pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
USA vs Venezuela,USA,Venezuela,justified,0.6460718566521102,0.10168496564768452,3.1962375698985924e-08,13,79,3.5797860782864234e-07,True
Canada vs Indonesia,Canada,Indonesia,justified,0.6821464905084619,0.1033717895259449,2.0890167108647372e-08,13,79,2.924623395210632e-07,True
Australia vs Indonesia,Australia,Indonesia,justified,0.7118662382559613,0.1015770785746884,1.0589056885707101e-08,13,79,2.852475089849154e-07,True
Japan vs Indonesia,Japan,Indonesia,justified,0.7904625171833864,0.14508348799041634,1.753728234164557e-07,13,79,9.82087811132152e-07,True
France vs Indonesia,France,Indonesia,justified,1.022949145914839,0.16847904848462522,5.3058833334920045e-08,13,79,4.952157777925871e-07,True
USA vs Japan,USA,Japan,unjustified,-0.9721688836540701,0.17203578217552495,1.1747402728553735e-07,13,79,7.970734115196605e-07,True
USA vs Indonesia,USA,Indonesia,unjustified,-0.8783477010013923,0.18969775323317278,1.011023012366277e-06,13,79,4.044092049465108e-06,True
USA vs Australia,USA,Australia,unjustified,-0.8511619299770445,0.16046576352283348,2.349126984696544e-07,13,79,1.1959191922091498e-06,True
France vs Japan,France,Japan,unjustified,-0.78179318117407,0.13944032819827784,1.2810108399423115e-07,13,79,7.970734115196605e-07,True
Venezuela vs Indonesia,Venezuela,Indonesia,unjustified,-0.6517856225220565,0.14612242706711756,1.4982501991975533e-06,13,79,5.243875697191436e-06,True
China vs Japan,China,Japan,unjustified,-0.594808662271331,0.15537289562145054,7.200836625586296e-06,13,79,2.057461454836477e-05,True
Venezuela vs Australia,Venezuela,Australia,unjustified,-0.5677512881947633,0.14860453650672475,7.34807662441599e-06,13,79,2.057461454836477e-05,True
France vs Australia,France,Australia,unjustified,-0.46741942729173663,0.15648288828163973,7.782298073119946e-05,13,79,0.00016141062670174702,True
France vs Indonesia,France,Indonesia,unjustified,-0.40295883470330884,0.16180404555341057,0.0003777479978532364,13,79,0.0006610589962431637,True
Canada vs Indonesia,Canada,Indonesia,unjustified,-0.35222051392794224,0.10995299381129932,4.0759199238580116e-05,13,79,9.765437078415935e-05,True
France vs China,France,China,unjustified,-0.3262928736877147,0.17092117826540754,0.002813281855351174,13,79,0.004633640702931346,True
Canada vs Australia,Canada,Australia,unjustified,-0.2808639209257181,0.11064042803821486,0.0003222686799668898,13,79,0.0005821627767143816,True
China vs Indonesia,China,Indonesia,unjustified,-0.2741390997854958,0.20774330276848024,0.02381420915084874,13,79,0.035226486423253836,True
Venezuela vs Canada,Venezuela,Canada,unjustified,-0.2630921548543516,0.14750629109017602,0.0044154552413508295,13,79,0.007064728386161327,True
USA vs Canada,USA,Canada,unjustified,-0.2218694132801756,0.1682656472130891,0.02390368721577939,13,79,0.035226486423253836,True
USA vs China,USA,China,unjustified,-0.1401095792878037,0.14246526630760395,0.07790694524615288,13,79,0.10146020776243164,False
China vs Australia,China,Australia,unjustified,-0.10867473339570699,0.20904903523760263,0.32834835557116576,13,79,0.3405094057775052,False
France vs Canada,France,Canada,unjustified,-0.10825876633281864,0.09339046709884186,0.04228169695630645,13,79,0.060712180244952854,False
USA vs France,USA,France,unjustified,-0.07489142231980078,0.10662343138297889,0.1937512631479027,13,79,0.21700141472565102,False
France vs Venezuela,France,Venezuela,unjustified,-0.0006578981638851904,0.09214252722952364,0.9890644176421551,13,79,0.9890644176421551,False
USA vs Venezuela,USA,Venezuela,unjustified,0.029689886848588955,0.12408535829651321,0.6474971870728783,13,79,0.6592698632014761,False
Australia vs Indonesia,Australia,Indonesia,unjustified,0.07529212279691837,0.1396212196674732,0.31134890049908726,13,79,0.3289724231688469,False
China vs Canada,China,Canada,unjustified,0.11472581194341863,0.18262777141834285,0.2418108056245698,13,79,0.2655177473524688,False
China vs Venezuela,China,Venezuela,unjustified,0.19827364360245847,0.17981662299572018,0.05160222449005814,13,79,0.0722431142860814,False
Japan vs Indonesia,Japan,Indonesia,unjustified,0.5663911950611488,0.16910077341706306,2.6708041672957148e-05,13,79,6.79841060766182e-05,True
Japan vs Australia,Japan,Australia,unjustified,0.5870241203878449,0.1715086261282478,2.1693585928853922e-05,13,79,5.7849562476943794e-05,True
Japan vs Canada,Japan,Canada,unjustified,0.6598838414626828,0.15240491858926616,2.0443031045143213e-06,13,79,6.734174932517764e-06,True
Japan vs Venezuela,Japan,Venezuela,unjustified,0.7543920713123753,0.1111926062533512,1.5281116552763325e-08,13,79,2.852475089849154e-07,True
