pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Canada,China,Canada,justified,-2.9546846261541373,0.3826735957097705,3.511844450271281e-09,13,79,3.277721486919862e-08,True
China vs Indonesia,China,Indonesia,justified,-2.6040879477415873,0.35513990844605464,6.332496281023492e-09,13,79,4.166066988777551e-08,True
China vs Australia,China,Australia,justified,-2.5845352516137745,0.37080791835536475,1.1264196703275184e-08,13,79,5.5128437565252686e-08,True
USA vs Canada,USA,Canada,justified,-2.3155835043065824,0.28694948079013843,2.116767945960884e-09,13,79,3.069568971697037e-08,True
Japan vs Canada,Japan,Canada,justified,-2.124492038924916,0.2806493523532279,4.403264157803739e-09,13,79,3.522611326242991e-08,True
USA vs Australia,USA,Australia,justified,-1.8515481901228863,0.32031783218875365,9.152509020398868e-08,13,79,2.562702525711683e-07,True
Japan vs Australia,Japan,Australia,justified,-1.689302887774376,0.2833054176756503,6.487325752386274e-08,13,79,1.9120539059664806e-07,True
China vs Venezuela,China,Venezuela,justified,-1.6625529356000623,0.23953405653050971,1.1813236621125576e-08,13,79,5.5128437565252686e-08,True
Japan vs Indonesia,Japan,Indonesia,justified,-1.5752275072365671,0.2587442553927534,5.1498709434404824e-08,13,79,1.6964280754862768e-07,True
USA vs Indonesia,USA,Indonesia,justified,-1.4861778862938122,0.2986189475999227,4.681051545836461e-07,13,79,1.0951744827719218e-06,True
USA vs France,USA,France,justified,-1.4460780063691812,0.2138829925704952,1.5891085831997534e-08,13,79,6.356434332799014e-08,True
USA vs Venezuela,USA,Venezuela,justified,-1.1216732505572475,0.24152517630195314,9.794993629546715e-07,13,79,1.978218237218893e-06,True
Venezuela vs Canada,Venezuela,Canada,justified,-0.9794385319596136,0.28463372631289474,2.0602231744279705e-05,13,79,3.204791604665732e-05,True
France vs Canada,France,Canada,justified,-0.9532394670086467,0.19158291289681942,4.693604926165379e-07,13,79,1.0951744827719218e-06,True
Japan vs Venezuela,Japan,Venezuela,justified,-0.7786315237700722,0.24197116301167332,3.906521114073186e-05,13,79,5.912572496975632e-05,True
