pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Venezuela vs Canada,Venezuela,Canada,justified,-0.23398534437102497,0.028666262127544268,1.8562095689344244e-09,13,79,3.4649245286775925e-08,True
Venezuela vs Australia,Venezuela,Australia,justified,-0.20440816135578974,0.02313645856552774,7.446452997649982e-10,13,79,3.4649245286775925e-08,True
China vs Canada,China,Canada,justified,-0.19852489740638946,0.040691849095271286,5.795620555625942e-07,13,79,2.0121148584747227e-06,True
China vs Australia,China,Australia,justified,-0.16652492081725986,0.03047808971068892,1.7002969865749142e-07,13,79,6.801187946299657e-07,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.1314996829113135,0.021529796241099006,4.9667253622584465e-08,13,79,2.78136620286473e-07,True
USA vs Canada,USA,Canada,justified,-0.11989480307523583,0.04435501593957212,0.00018895154911127522,13,79,0.00033066521094473163,True
USA vs France,USA,France,justified,-0.11011125781870151,0.04184169223502112,0.00023783237432387194,13,79,0.0003917239106510832,True
Japan vs Australia,Japan,Australia,justified,-0.08673832571004338,0.018807409870358262,1.054328216300136e-06,13,79,3.280132228489312e-06,True
Japan vs Canada,Japan,Canada,justified,-0.08395551621313496,0.02283949818777126,1.0796392264702806e-05,13,79,2.7481725764698055e-05,True
China vs Japan,China,Japan,justified,-0.06129992806485721,0.02427275956444603,0.0003364340412089737,13,79,0.000538294465934358,True
China vs Indonesia,China,Indonesia,justified,-0.05750760396485363,0.03317531623526961,0.005293590849640551,13,79,0.007032972592018555,True
USA vs Australia,USA,Australia,justified,-0.052724925521420024,0.033601467242151885,0.009618243402153616,13,79,0.012092037394582438,True
France vs Canada,France,Canada,justified,0.02089761926250143,0.017500762368385277,0.03735635739336702,13,79,0.04269297987813374,True
Canada vs Australia,Canada,Australia,justified,0.030040668371396184,0.017385297925827867,0.005400318240299962,13,79,0.007032972592018555,True
France vs Australia,France,Australia,justified,0.04558534147866043,0.018449335161718195,0.00040310214808093284,13,79,0.0006270477859036733,True
USA vs Japan,USA,Japan,justified,0.04561999184335327,0.029125476668875504,0.009716815763503745,13,79,0.012092037394582438,True
Japan vs Indonesia,Japan,Indonesia,justified,0.05705953731914581,0.01585426360419607,1.3300408901242074e-05,13,79,3.238360428128505e-05,True
France vs Japan,France,Japan,justified,0.09034227563457174,0.022499336852836442,4.4444600740208855e-06,13,79,1.2444488207258479e-05,True
China vs Venezuela,China,Venezuela,justified,0.09700037225152983,0.03139873403620288,5.7144232600892134e-05,13,79,0.00011034748364310205,True
USA vs Indonesia,USA,Indonesia,justified,0.11132280830798787,0.03129201764915934,1.4901346476515837e-05,13,79,3.4769808445203616e-05,True
Canada vs Indonesia,Canada,Indonesia,justified,0.1334603206210193,0.022861713100371144,8.205769585170145e-08,13,79,4.1212194472124837e-07,True
Australia vs Indonesia,Australia,Indonesia,justified,0.13827764184210764,0.019271294575326572,8.103507850118904e-09,13,79,7.563273993444311e-08,True
USA vs China,USA,China,justified,0.14205766871789874,0.02240070373261574,3.2646230079263775e-08,13,79,2.031320982709746e-07,True
France vs Indonesia,France,Indonesia,justified,0.145658294796507,0.01769485180531436,1.6842106629857179e-09,13,79,3.4649245286775925e-08,True
France vs China,France,China,justified,0.16397860764965905,0.028810000690386556,1.0853530415913199e-07,13,79,4.675366948393378e-07,True
Japan vs Venezuela,Japan,Venezuela,justified,0.16971588497742626,0.02632750010404642,2.7173316295702358e-08,13,79,1.902132140699165e-07,True
USA vs Venezuela,USA,Venezuela,justified,0.2033438827474039,0.03866738282859101,2.5800212085185243e-07,13,79,9.632079178469156e-07,True
France vs Venezuela,France,Venezuela,justified,0.2065235989598128,0.026507888779295642,3.16770780977175e-09,13,79,4.4347909336804495e-08,True
France vs China,France,China,unjustified,-0.0962529447980416,0.019826157590411193,6.108205820369693e-07,13,79,2.0121148584747227e-06,True
France vs Australia,France,Australia,unjustified,-0.08704836606542707,0.011406674913589404,4.01473066351416e-09,13,79,4.496498343135859e-08,True
Japan vs Australia,Japan,Australia,unjustified,-0.0548618659104183,0.017156303573775348,4.143512016477609e-05,13,79,8.593950848990598e-05,True
France vs Indonesia,France,Indonesia,unjustified,-0.053273154047382615,0.012869275271495144,3.253788099527967e-06,13,79,9.590112293345586e-06,True
Canada vs Australia,Canada,Australia,unjustified,-0.04819244948717264,0.00831037044418231,8.831184529741036e-08,13,79,4.1212194472124837e-07,True
Canada vs Indonesia,Canada,Indonesia,unjustified,-0.04506705278332852,0.01304332800493048,1.9801175510168972e-05,13,79,4.43546331427785e-05,True
Venezuela vs Australia,Venezuela,Australia,unjustified,-0.040754108856885865,0.014217334790727412,0.00011279986494525895,13,79,0.00021055974789781668,True
Venezuela vs Indonesia,Venezuela,Indonesia,unjustified,-0.04020034573672019,0.015187199975700876,0.00022629441415351304,13,79,0.00038401476341202214,True
USA vs Canada,USA,Canada,unjustified,-0.03842664707875077,0.02683929992194859,0.015861048531801786,13,79,0.019309102560454348,True
USA vs Australia,USA,Australia,unjustified,-0.03808750808511899,0.028633589979135923,0.022922572328715928,13,79,0.026743001050168583,True
France vs Canada,France,Canada,unjustified,-0.03467663997040564,0.008914155462226524,6.128955929164751e-06,13,79,1.634388247777267e-05,True
Japan vs Indonesia,Japan,Indonesia,unjustified,-0.0339356490953283,0.014913749244256385,0.000779273234101606,13,79,0.0011794405705321605,True
USA vs China,USA,China,unjustified,-0.0300943794977534,0.014047281471572824,0.0012340217814034776,13,79,0.0018185584146998615,True
France vs Japan,France,Japan,unjustified,-0.02692257738484568,0.015079867729890024,0.004387914177382059,13,79,0.005993248632521837,True
Venezuela vs Canada,Venezuela,Canada,unjustified,-0.020544401455274867,0.014583847485014644,0.017244930438263383,13,79,0.02054715116048403,True
France vs Venezuela,France,Venezuela,unjustified,-0.010269323848324383,0.011858613007698839,0.11539577779106182,13,79,0.12427237608268196,False
Japan vs Canada,Japan,Canada,unjustified,-0.009444332603133206,0.014290271629984091,0.21956503337944167,13,79,0.23199324281601383,False
Japan vs Venezuela,Japan,Venezuela,unjustified,-0.00549826375294081,0.012396619122692501,0.401727066196385,13,79,0.4166058464258807,False
China vs Indonesia,China,Indonesia,unjustified,-0.004553718062547537,0.023721274673343184,0.7132940630167448,13,79,0.7262630459806856,False
USA vs Indonesia,USA,Indonesia,unjustified,0.0021578112119065114,0.023253405598306836,0.8587137275609659,13,79,0.8587137275609659,False
China vs Australia,China,Australia,unjustified,0.020251000675307964,0.02318945257478706,0.11266210920574324,13,79,0.1237074140298357,False
USA vs France,USA,France,unjustified,0.022894993206083562,0.022493749171159132,0.06926425853395717,13,79,0.07757596955803202,False
Australia vs Indonesia,Australia,Indonesia,unjustified,0.03351767866056917,0.010161439440015607,3.090946484101913e-05,13,79,6.657423196527197e-05,True
USA vs Japan,USA,Japan,unjustified,0.034604605191793196,0.018956110479507727,0.0037961661685240993,13,79,0.0053146326359337385,True
USA vs Venezuela,USA,Venezuela,unjustified,0.04653198978839776,0.01657465701236183,0.00013570219759705224,13,79,0.00024513945372370727,True
China vs Canada,China,Canada,unjustified,0.04912879724642295,0.0230818724911888,0.001295331964875501,13,79,0.0018599638470007192,True
China vs Venezuela,China,Venezuela,unjustified,0.052475043050535436,0.016506235007509543,4.377222463223352e-05,13,79,8.754444926446705e-05,True
China vs Japan,China,Japan,unjustified,0.06750008010820592,0.010114408482375952,1.8403208957831193e-08,13,79,1.4722567166264951e-07,True
