pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
USA vs Australia,USA,Australia,justified,-1.2992073031135534,0.1459490053640419,6.823903021651612e-10,13,79,1.2999118256547118e-08,True
Venezuela vs Australia,Venezuela,Australia,justified,-1.2790250114468866,0.16701332303841096,3.8565896461740375e-09,13,79,2.3996557798416235e-08,True
China vs Indonesia,China,Indonesia,justified,-1.2401771405677655,0.16667533172213228,5.3596663292894696e-09,13,79,3.001413144402103e-08,True
China vs Australia,China,Australia,justified,-1.1582675137362637,0.14328663079259885,2.075276592707176e-09,13,79,1.6602212741657407e-08,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.9876015911172161,0.1163826027509138,1.1864055150996726e-09,13,79,1.2999118256547118e-08,True
France vs Australia,France,Australia,justified,-0.9301024496336995,0.14920839902397517,3.9566049682516614e-08,13,79,1.3848117388880816e-07,True
Japan vs Australia,Japan,Australia,justified,-0.915636446886447,0.12475478451806887,6.264828772035703e-09,13,79,3.1893673748545395e-08,True
USA vs Indonesia,USA,Indonesia,justified,-0.8891369047619047,0.1830400794182102,6.071168307687797e-07,13,79,1.3599417009220667e-06,True
Canada vs Australia,Canada,Australia,justified,-0.8709148923992674,0.14407243256686025,5.572422982308079e-08,13,79,1.7336427056069578e-07,True
Japan vs Indonesia,Japan,Indonesia,justified,-0.78125,0.14152347628072393,1.5190178145046867e-07,13,79,3.8665908005573847e-07,True
France vs Indonesia,France,Indonesia,justified,-0.7753548534798534,0.15640502907696957,4.882602488850236e-07,13,79,1.1392739140650552e-06,True
Venezuela vs Canada,Venezuela,Canada,justified,-0.7305259844322344,0.09473445300447417,3.563575173158404e-09,13,79,2.3996557798416235e-08,True
Canada vs Indonesia,Canada,Indonesia,justified,-0.5428542811355311,0.1056357798288034,3.3129793390689173e-07,13,79,8.066384477733016e-07,True
USA vs Japan,USA,Japan,justified,-0.37543641254578763,0.12093294816003321,5.460779149178946e-05,13,79,8.994224481000617e-05,True
China vs Japan,China,Japan,justified,-0.32375372023809523,0.08488447605967074,7.474654131791561e-06,13,79,1.4433814875183703e-05,True
China vs Canada,China,Canada,justified,-0.3142671130952381,0.12364809222744037,0.00031900461839098475,13,79,0.00047011206920776703,True
USA vs France,USA,France,justified,-0.2897063873626374,0.09145244742721584,4.52506489705412e-05,13,79,7.678898007122143e-05,True
USA vs Canada,USA,Canada,justified,-0.26196199633699635,0.158588246418705,0.007118234842761878,13,79,0.008665677199884026,True
France vs Japan,France,Japan,justified,-0.22083190247252743,0.10395183862036242,0.0013139624046837918,13,79,0.0017946803576168863,True
France vs Canada,France,Canada,justified,-0.07891197344322344,0.1470411331799385,0.31358243025165444,13,79,0.33770415565562784,False
Australia vs Indonesia,Australia,Indonesia,justified,-0.04982257326007326,0.14193378873092297,0.5045274529491778,13,79,0.5330856106632822,False
USA vs China,USA,China,justified,-0.024067078754578756,0.132092466306529,0.7272111045526476,13,79,0.7541448491657086,False
France vs China,France,China,justified,0.09634701236263737,0.11254561860169246,0.11919810763069155,13,79,0.13350188054637452,False
Japan vs Canada,Japan,Canada,justified,0.13641826923076922,0.07975227738674012,0.0057520939579174405,13,79,0.007320846855531288,True
China vs Venezuela,China,Venezuela,justified,0.3505608974358974,0.11441173482804841,6.164532889554952e-05,13,79,9.863252623287923e-05,True
USA vs Venezuela,USA,Venezuela,justified,0.40843921703296704,0.1379694205425463,8.442836138973373e-05,13,79,0.00013133300660625246,True
France vs Venezuela,France,Venezuela,justified,0.4206301510989011,0.12022600171250256,1.7537600794767016e-05,13,79,3.273685481689843e-05,True
Japan vs Venezuela,Japan,Venezuela,justified,0.680603250915751,0.1214005560524399,1.281988368666076e-07,13,79,3.4186356497762026e-07,True
Canada vs Australia,Canada,Australia,unjustified,-1.1796624599358974,0.14096266985027645,1.3927626703443342e-09,13,79,1.2999118256547118e-08,True
France vs Australia,France,Australia,unjustified,-1.06995120764652,0.12380570936259123,9.609249680698864e-10,13,79,1.2999118256547118e-08,True
