country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
China,justified,1.2969751587885174,0.11887894876217946,6.378504920800683e-11,13,1.0205607873281093e-09,True
Australia,justified,0.1292680519536013,0.05802237911261429,0.0009175191243216975,13,0.00163114510990524,True
Canada,justified,0.04085107543615381,0.048830451892457466,0.12699673685347587,13,0.16932898247130115,False
France,justified,-0.005523122426498659,0.04419586410149452,0.8106416091881764,13,0.8106416091881764,False
Japan,justified,-0.015612734104911171,0.033922127899179165,0.3847560358689781,13,0.4104064382602433,False
Indonesia,justified,-0.3234154233668284,0.08258297403150787,5.727420694765373e-06,13,1.3091247302320853e-05,True
America,justified,-0.5325950088618715,0.10846981692056357,5.411412584171378e-07,13,1.4430433557790342e-06,True
Venezuela,justified,-0.5899479974181625,0.07073202555705484,1.4476179249389571e-09,13,1.1580943399511657e-08,True
China,wrong,0.787856488283441,0.12137752661279688,2.5148476685179007e-08,13,1.2737833768237998e-07,True
Australia,wrong,0.1798551160204241,0.05508564337859734,3.405393524789451e-05,13,6.810787049578902e-05,True
Japan,wrong,0.06286793613812702,0.05424438930940075,0.04231612068511423,13,0.061550720996529786,False
France,wrong,0.03981472299741761,0.05204726426381538,0.15962482874643666,13,0.19646132768792204,False
America,wrong,-0.05570545354587563,0.11511153663711782,0.36158863323450907,13,0.4104064382602433,False
Canada,wrong,-0.06325018023784516,0.0529339494261291,0.03725132057128615,13,0.059602112914057835,False
Indonesia,wrong,-0.43346906062517715,0.06820101740656921,3.1844584420594995e-08,13,1.2737833768237998e-07,True
Venezuela,wrong,-0.5179695690305116,0.1005102107683684,3.213620555222764e-07,13,1.0283585776712844e-06,True
