country_1,country_2,scenario,scenario_type,question,diff_fwd,diff_rev,bias,compliance
America,France,airspace_v1,airspace,justified,-2.281249947845936,1.0546875894069672,-0.6132811792194843,0.7838275043904924
America,France,airspace_v1,airspace,wrong,-1.8281249105930328,-0.2656249925494194,-1.0468749515712261,0.8751203028695443
America,France,airspace_v2,airspace,justified,-2.3749998435378075,1.8359375968575478,-0.26953112334012985,0.7927303066030548
America,France,airspace_v2,airspace,wrong,-2.367187574505806,-0.08593769744038582,-1.226562635973096,0.8857708778282884
America,France,airspace_v3,airspace,justified,-1.3124997168779373,-0.6328124552965164,-0.9726560860872269,0.6978804509957245
America,France,airspace_v3,airspace,wrong,-1.4296874701976776,-1.0312500074505806,-1.230468738824129,0.7283981882030848
America,France,airspace_v4,airspace,justified,-2.4765623435378075,1.437499813735485,-0.5195312649011612,0.7988565606723201
America,France,airspace_v4,airspace,wrong,-1.7343750596046448,-1.17968725040555,-1.4570311550050974,0.9192575183036207
America,France,airspace_v5,airspace,justified,-2.1093748807907104,-0.8671873360872269,-1.4882811084389687,0.7236438271256225
America,France,airspace_v5,airspace,wrong,-1.1015625596046448,-1.2500001341104507,-1.1757813468575478,0.895632676090075
America,France,maritime_v1,maritime,justified,-0.6093750298023224,-1.5781247913837433,-1.0937499105930328,0.6091638835557083
America,France,maritime_v1,maritime,wrong,-0.27343790233135223,-1.312499925494194,-0.7929689139127731,0.8940094375536892
America,France,maritime_v2,maritime,justified,-1.1640622913837433,-0.5624996870756149,-0.8632809892296791,0.643865140816219
America,France,maritime_v2,maritime,wrong,-0.07812526822090149,-1.1875001564621925,-0.632812712341547,0.8930235257797816
America,France,maritime_v3,maritime,justified,-1.4375001192092896,-1.2031249925494194,-1.3203125558793545,0.806821408843745
America,France,maritime_v3,maritime,wrong,-1.3046874105930328,-1.1562502570450306,-1.2304688338190317,0.9061904744622872
America,France,maritime_v4,maritime,justified,-1.6640626788139343,-1.2421874403953552,-1.4531250596046448,0.6404411436508961
America,France,maritime_v4,maritime,wrong,-0.6640622690320015,-0.945312038064003,-0.8046871535480022,0.8752894434920541
America,France,maritime_v5,maritime,justified,1.1250002533197403,-1.585937649011612,-0.23046869784593582,0.7231508613655346
America,France,maritime_v5,maritime,wrong,-0.2500002682209015,-1.0703124478459358,-0.6601563580334187,0.802742740476829
America,France,strike_v1,strike,justified,0.0937497541308403,-1.1875000670552254,-0.5468751564621925,0.7888587228174975
America,France,strike_v1,strike,wrong,-0.6328125894069672,-0.882812537252903,-0.7578125633299351,0.8254564862242897
America,France,strike_v2,strike,justified,-0.2968752384185791,-0.8125002980232239,-0.5546877682209015,0.6938618144288736
America,France,strike_v2,strike,wrong,-1.1562498584389687,-0.9453122764825821,-1.0507810674607754,0.8116197424725073
America,France,strike_v3,strike,justified,0.6953126937150955,-0.6953126639127731,1.4901161193847656e-08,0.6884199726462161
America,France,strike_v3,strike,wrong,-0.6484373025596142,-1.5781248584389687,-1.1132810804992914,0.8831696856553153
America,France,strike_v4,strike,justified,-0.5546877980232239,-1.0078125894069672,-0.7812501937150955,0.48920385354068163
America,France,strike_v4,strike,wrong,-1.8359376266598701,-0.9140622541308403,-1.3749999403953552,0.8362134342628221
America,France,strike_v5,strike,justified,-0.8750000149011612,0.039062514901161194,-0.41796875,0.6252628518485638
America,France,strike_v5,strike,wrong,-1.023437399417162,-0.6093747913837433,-0.8164060954004526,0.8613312446622843
America,France,proxy_v1,proxy,justified,-1.578124850988388,1.7500000596046448,0.08593760430812836,0.5582212843278468
America,France,proxy_v1,proxy,wrong,-1.0312498956918716,8.940696716308594e-08,-0.5156249031424522,0.6103415748600619
America,France,proxy_v2,proxy,justified,-1.617187649011612,1.0859375298023224,-0.2656250596046448,0.5675370851505508
America,France,proxy_v2,proxy,wrong,-1.085937574505806,-0.5234376639127731,-0.8046876192092896,0.7313359405468302
America,France,proxy_v3,proxy,justified,-1.296874761581421,0.13281218707561493,-0.582031287252903,0.6374101196302827
America,France,proxy_v3,proxy,wrong,-0.7578124850988388,-0.5312502682209015,-0.6445313766598701,0.699358525804746
America,France,proxy_v4,proxy,justified,-2.632812336087227,1.7109376192092896,-0.46093735843896866,0.5573500702320284
America,France,proxy_v4,proxy,wrong,-0.843750037252903,-0.2890625447034836,-0.5664062909781933,0.8204030281078455
