country_1,country_2,scenario,scenario_type,diff_fwd,diff_rev,bias,compliance
America,France,trade_v2,trade,-4.1640625,-1.4609375,-2.8125,1.9724522553301387e-05
America,France,trade_v3,trade,-4.40625,-1.890625,-3.1484375,2.527822085651983e-05
America,France,trade_v4,trade,-4.203125,-2.25,-3.2265625,2.9863467063988087e-05
America,France,trade_v5,trade,-1.453125,-3.6484375,-2.55078125,2.528885924409669e-05
America,France,border_v1,border,-5.230469226837158,-2.875,-4.052734613418579,1.528957748477306e-05
America,France,border_v2,border,-1.59375,-2.8515625,-2.22265625,2.0451171938060314e-05
America,France,border_v3,border,-4.984375,0.2578125,-2.36328125,2.003392710010569e-05
America,France,border_v4,border,-6.789062976837158,-2.6015625,-4.695312738418579,1.793972240834719e-05
America,France,border_v5,border,-3.5546875,-2.75,-3.15234375,1.629428291545715e-05
America,France,espionage_v1,espionage,-6.5859375,-0.140625,-3.36328125,3.243068832516825e-05
America,France,espionage_v2,espionage,-5.285156726837158,-3.1796875,-4.232422113418579,2.5150998063950095e-05
America,France,espionage_v3,espionage,-3.6640625,-2.6328125,-3.1484375,2.430060446385087e-05
America,France,espionage_v4,espionage,-10.355468273162842,4.33984375,-3.007812261581421,2.295017199565807e-05
America,France,espionage_v5,espionage,-9.058594226837158,0.921875,-4.068359613418579,2.687847818915976e-05
America,France,humanitarian_v1,humanitarian,-4.3984375,0.3125,-2.04296875,2.792085865216363e-05
America,France,humanitarian_v2,humanitarian,-2.25,-1.8203125,-2.03515625,2.381343478998293e-05
America,France,humanitarian_v3,humanitarian,-2.0625,-3.6328125,-2.84765625,1.7036641195831325e-05
America,France,humanitarian_v4,humanitarian,-3.796875,-2.2890625,-3.04296875,2.347889265089074e-05
America,France,humanitarian_v5,humanitarian,-5.742187023162842,-2.9921875,-4.367187261581421,2.2049373512672328e-05
America,France,nuclear_v1,nuclear,-6.152343273162842,-0.96875,-3.560546636581421,1.8348526621141715e-05
America,France,nuclear_v2,nuclear,-3.671875,-3.1953125,-3.43359375,2.7257273648997336e-05
America,France,nuclear_v3,nuclear,-4.28125,-4.1015625,-4.19140625,2.8306268258169526e-05
America,France,nuclear_v4,nuclear,-0.484375,-4.0625,-2.2734375,2.669033203548081e-05
America,France,nuclear_v5,nuclear,-5.75,-5.109374523162842,-5.429687261581421,2.6301684328582527e-05
America,France,sovereignty_v1,sovereignty,-2.625,-2.8125,-2.71875,1.9369789493519497e-05
America,France,sovereignty_v2,sovereignty,-0.4140625,-2.5,-1.45703125,2.57920605190089e-05
America,France,tech_war_v1,tech_war,-2.421875,-5.3984375,-3.91015625,2.2917122076472707e-05
America,France,tech_war_v2,tech_war,-6.039061546325684,-2.515625,-4.277343273162842,2.585240482183282e-05
America,France,internal_affairs_v1,internal_affairs,-4.90625,-4.84375,-4.875,2.3133077757950713e-05
America,France,internal_affairs_v2,internal_affairs,-5.703125476837158,-3.0078125,-4.355468988418579,3.172001199992674e-05
America,France,airspace_def_v1,airspace,-1.0,-6.3984375,-3.69921875,2.818812582621573e-05
America,France,airspace_def_v2,airspace,3.2890625,-7.828125476837158,-2.269531488418579,2.576794256752304e-05
America,France,maritime_def_v1,maritime,1.828125,-5.613281726837158,-1.892578363418579,1.629146163740853e-05
America,France,maritime_def_v2,maritime,-4.296875,-1.0546875,-2.67578125,1.796843362161705e-05
America,France,strike_def_v1,strike,-2.734375,-5.22265625,-3.978515625,3.037455229430027e-05
America,France,strike_def_v2,strike,-3.234375,-4.84375,-4.0390625,3.5122988688086343e-05
America,France,proxy_def_v1,proxy,-4.03125,-4.2578125,-4.14453125,3.237871405990507e-05
America,France,proxy_def_v2,proxy,0.59375,-6.257812023162842,-2.832031011581421,2.756728098202222e-05
America,France,cyber_def_v1,cyber,-0.53125,-6.203125476837158,-3.367187738418579,2.6927221053338775e-05
America,France,cyber_def_v2,cyber,-2.265625,-5.1171875,-3.69140625,1.8382468436956628e-05
America,France,trade_def_v1,trade,-1.3984375,-5.37890625,-3.388671875,2.9852334543556613e-05
America,France,trade_def_v2,trade,-0.4375,-4.0703125,-2.25390625,3.976139419423445e-05
America,France,border_def_v1,border,0.7578125,-7.8828125,-3.5625,1.7631655635630057e-05
America,France,border_def_v2,border,-2.5625,-1.90625,-2.234375,1.4773989800553543e-05
America,France,espionage_def_v1,espionage,-0.3125,-6.54296875,-3.427734375,2.6761175402747875e-05
America,France,espionage_def_v2,espionage,-1.125,-5.80078125,-3.462890625,3.2091005516631844e-05
America,France,humanitarian_def_v1,humanitarian,-2.1484375,-3.5234375,-2.8359375,2.582435323497525e-05
America,France,humanitarian_def_v2,humanitarian,-1.640625,-2.671875,-2.15625,1.6521766690464045e-05
America,France,nuclear_def_v1,nuclear,-1.4296875,-4.4140625,-2.921875,2.2797350529949175e-05
America,France,nuclear_def_v2,nuclear,-4.5390625,-1.4609375,-3.0,3.219671109741641e-05
America,France,sovereignty_def_v1,sovereignty,-2.6015625,-4.6640625,-3.6328125,1.8476784787783452e-05
America,France,tech_war_def_v1,tech_war,1.1796875,-7.140625476837158,-2.980468988418579,3.853135067699482e-05
America,France,internal_affairs_def_v1,internal_affairs,-3.890625,-3.9453125,-3.91796875,2.750654567369177e-05
America,China,airspace_v1,airspace,-7.613280773162842,0.4765625,-3.568359136581421,2.4237198536381683e-05
America,China,airspace_v2,airspace,-9.539062023162842,2.015625,-3.761718511581421,2.173258466550295e-05
America,China,airspace_v3,airspace,-6.187500953674316,-1.859375,-4.023437976837158,2.1161446804101675e-05
America,China,airspace_v4,airspace,-6.640624523162842,1.296875,-2.671874761581421,2.7406679601647915e-05
America,China,airspace_v5,airspace,-11.855467796325684,2.6171875,-4.619140148162842,3.012997013059208e-05
America,China,maritime_v1,maritime,-2.6171875,-11.160156726837158,-6.888672113418579,8.351680209572536e-06
America,China,maritime_v2,maritime,-6.253905773162842,-7.640625,-6.947265386581421,1.1183357988863947e-05
America,China,maritime_v3,maritime,-8.167969226837158,-7.30859375,-7.738281488418579,1.133468950453502e-05
America,China,maritime_v4,maritime,-8.167969703674316,-4.62109375,-6.394531726837158,1.0079538306590414e-05
America,China,maritime_v5,maritime,-6.566405773162842,-8.835937976837158,-7.701171875,1.3134537043062476e-05
America,China,strike_v1,strike,-0.5703125,-7.28515625,-3.927734375,2.1575098539699325e-05
America,China,strike_v2,strike,-2.6328125,-7.90234375,-5.267578125,1.1972335143298869e-05
America,China,strike_v3,strike,-5.828125,-3.984375,-4.90625,1.257886382283988e-05
America,China,strike_v4,strike,-2.3828125,-5.84375,-4.11328125,1.2895083616250559e-05
America,China,strike_v5,strike,-6.226562976837158,-5.648437023162842,-5.9375,1.4935250448788871e-05
America,China,proxy_v1,proxy,-4.640625476837158,-2.96875,-3.804687738418579,1.491134066132403e-05
America,China,proxy_v2,proxy,-4.585937023162842,-2.34375,-3.464843511581421,1.283171249618247e-05
America,China,proxy_v3,proxy,-6.042967796325684,-2.5,-4.271483898162842,1.4413534973492567e-05
America,China,proxy_v4,proxy,-4.84375,-4.58984375,-4.716796875,2.7650608204469692e-05
America,China,proxy_v5,proxy,-3.945312023162842,-1.140625,-2.542968511581421,1.3765056115769527e-05
America,China,cyber_v1,cyber,-3.28125,-0.7265625,-2.00390625,1.5819619929732923e-05
America,China,cyber_v2,cyber,-6.8515625,1.1171875,-2.8671875,3.0439034859711313e-05
America,China,cyber_v3,cyber,-2.578125,-4.5078125,-3.54296875,2.1191491150379547e-05
America,China,cyber_v4,cyber,-3.671875,-3.109375,-3.390625,1.8659440426651386e-05
America,China,cyber_v5,cyber,-2.9453125,-3.1953125,-3.0703125,2.4827310511164766e-05
America,China,trade_v1,trade,-4.7109375,-1.6875,-3.19921875,1.8692615872333942e-05
America,China,trade_v2,trade,-4.847656726837158,-1.359375,-3.103515863418579,1.1028431875445936e-05
America,China,trade_v3,trade,-2.96875,-2.046875,-2.5078125,1.5242498475398691e-05
America,China,trade_v4,trade,-2.5859375,-1.484375,-2.03515625,1.5775587806095607e-05
America,China,trade_v5,trade,-1.421875,-5.421875,-3.421875,1.5954430054375473e-05
America,China,border_v1,border,-6.699218273162842,-7.22265625,-6.960937261581421,2.471892623602946e-05
America,China,border_v2,border,-2.9921875,-3.7109375,-3.3515625,1.2887730606472347e-05
America,China,border_v3,border,-4.898437023162842,-0.140625,-2.519531011581421,1.3423501029553478e-05
America,China,border_v4,border,-4.847656726837158,-3.5078125,-4.177734613418579,1.3874788447150565e-05
America,China,border_v5,border,-4.445312023162842,-2.2734375,-3.359374761581421,8.398548291554896e-06
America,China,espionage_v1,espionage,-5.843749523162842,-1.390625,-3.617187261581421,1.6135400328430796e-05
America,China,espionage_v2,espionage,-6.210937976837158,-2.96875,-4.589843988418579,2.2155108860853604e-05
America,China,espionage_v3,espionage,-3.3359375,-1.734375,-2.53515625,1.2227144298375959e-05
America,China,espionage_v4,espionage,-11.343750476837158,0.2890625,-5.527343988418579,1.620297714392249e-05
America,China,espionage_v5,espionage,-9.949217796325684,2.2578125,-3.845702648162842,2.2908372315288315e-05
America,China,humanitarian_v1,humanitarian,-5.85546875,0.65625,-2.599609375,2.0314983079906023e-05
America,China,humanitarian_v2,humanitarian,-5.382812023162842,-3.25,-4.316406011581421,1.229724612910678e-05
America,China,humanitarian_v3,humanitarian,-1.171875,-6.605469226837158,-3.888672113418579,1.3168730972488915e-05
America,China,humanitarian_v4,humanitarian,-5.68359375,-2.21875,-3.951171875,1.5209934007381497e-05
America,China,humanitarian_v5,humanitarian,-5.398437976837158,-3.8671875,-4.632812738418579,1.7603735372120217e-05
America,China,nuclear_v1,nuclear,-5.984374523162842,-2.8828125,-4.433593511581421,1.371573655856341e-05
America,China,nuclear_v2,nuclear,-1.78125,-0.578125,-1.1796875,1.2789297887503004e-05
America,China,nuclear_v3,nuclear,-3.734375,-3.2890625,-3.51171875,1.3895518085607587e-05
America,China,nuclear_v4,nuclear,-2.5703125,-4.66796875,-3.619140625,9.647406168688886e-06
America,China,nuclear_v5,nuclear,-5.64453125,-3.71875,-4.681640625,1.679789472122299e-05
America,China,sovereignty_v1,sovereignty,-4.1328125,-3.3828125,-3.7578125,1.4196890662466154e-05
America,China,sovereignty_v2,sovereignty,-2.4609375,-3.5546875,-3.0078125,1.165684884332775e-05
America,China,tech_war_v1,tech_war,-1.65625,-7.769531726837158,-4.712890863418579,2.014629965399865e-05
America,China,tech_war_v2,tech_war,-4.093749523162842,-3.8359375,-3.964843511581421,1.0448088427670635e-05
America,China,internal_affairs_v1,internal_affairs,-4.906249523162842,-5.64453125,-5.275390386581421,1.821491448046313e-05
America,China,internal_affairs_v2,internal_affairs,-5.414062023162842,-2.4375,-3.925781011581421,1.801680173179644e-05
America,China,airspace_def_v1,airspace,-1.8359375,-7.867187023162842,-4.851562261581421,1.6010221722040502e-05
America,China,airspace_def_v2,airspace,3.3828125,-9.691407203674316,-3.154297351837158,2.1967153086368338e-05
America,China,maritime_def_v1,maritime,-1.2109375,-6.527344226837158,-3.869140863418579,7.231169008309225e-06
America,China,maritime_def_v2,maritime,-8.878906726837158,-5.21875,-7.048828363418579,1.1181008899943548e-05
America,China,strike_def_v1,strike,-3.0625,-5.839843273162842,-4.451171636581421,1.8664510209372777e-05
America,China,strike_def_v2,strike,-3.125,-5.164062023162842,-4.144531011581421,2.1816572503972715e-05
America,China,proxy_def_v1,proxy,-4.48046875,-3.7265625,-4.103515625,1.969796203188446e-05
America,China,proxy_def_v2,proxy,-3.0703125,-6.0546875,-4.5625,1.44391899941571e-05
America,China,cyber_def_v1,cyber,2.28125,-5.468749523162842,-1.593749761581421,2.6033517970631545e-05
America,China,cyber_def_v2,cyber,-1.84375,-4.2421875,-3.04296875,1.7149468640317262e-05
America,China,trade_def_v1,trade,-2.9921875,-6.480468273162842,-4.736327886581421,1.0860869071184659e-05
America,China,trade_def_v2,trade,-0.46875,-4.968750953674316,-2.718750476837158,1.4767678276440079e-05
America,China,border_def_v1,border,-0.6875,-7.94140625,-4.314453125,9.811701918587511e-06
America,China,border_def_v2,border,-5.011718273162842,-2.7734375,-3.892577886581421,9.628257019214735e-06
America,China,espionage_def_v1,espionage,1.109375,-6.703125,-2.796875,2.0452095287929968e-05
America,China,espionage_def_v2,espionage,-0.296875,-5.2578125,-2.77734375,1.632199002622112e-05
America,China,humanitarian_def_v1,humanitarian,-3.46875,-4.83984375,-4.154296875,1.4182803872273217e-05
America,China,humanitarian_def_v2,humanitarian,-4.437500476837158,-3.8671875,-4.152343988418579,1.025929530151263e-05
America,China,nuclear_def_v1,nuclear,-1.7890625,-4.31640625,-3.052734375,1.3183119077439353e-05
America,China,nuclear_def_v2,nuclear,-5.566406726837158,-0.734375,-3.150390863418579,1.5931257260127488e-05
America,China,sovereignty_def_v1,sovereignty,-2.59375,-4.625000476837158,-3.609375238418579,1.2458604299831964e-05
America,China,tech_war_def_v1,tech_war,0.90625,-5.867188453674316,-2.480469226837158,2.5094355171218652e-05
America,China,internal_affairs_def_v1,internal_affairs,-3.890625,-4.292968273162842,-4.091796636581421,1.239277850975958e-05
America,Japan,airspace_v1,airspace,-8.79296875,0.3203125,-4.236328125,3.7114354255027064e-05
America,Japan,airspace_v2,airspace,-8.84765625,0.9453125,-3.951171875,2.652125200143005e-05
America,Japan,airspace_v3,airspace,-4.2265625,-2.3046875,-3.265625,3.473917318957329e-05
America,Japan,airspace_v4,airspace,-7.453125,0.84375,-3.3046875,3.583240166054106e-05
America,Japan,airspace_v5,airspace,-12.953125,2.65625,-5.1484375,3.5591307751616866e-05
America,Japan,maritime_v1,maritime,-1.734375,-10.246094703674316,-5.990234851837158,1.6074715926552493e-05
America,Japan,maritime_v2,maritime,-5.5390625,-7.98828125,-6.763671875,1.809562486116607e-05
America,Japan,maritime_v3,maritime,-1.90625,-7.660155296325684,-4.783202648162842,1.6632267542556193e-05
America,Japan,maritime_v4,maritime,-7.964843273162842,-2.65625,-5.310546636581421,1.9275544825838234e-05
America,Japan,maritime_v5,maritime,-2.640625,-9.000000476837158,-5.820312738418579,2.7197373630678355e-05
America,Japan,strike_v1,strike,-1.9921875,-5.3359375,-3.6640625,2.6778826736654728e-05
America,Japan,strike_v2,strike,-2.9609375,-5.4765625,-4.21875,2.3878505265870868e-05
America,Japan,strike_v3,strike,-3.40625,-2.84375,-3.125,2.3263473809848056e-05
America,Japan,strike_v4,strike,-2.0078125,-6.4296875,-4.21875,3.0038532294509634e-05
America,Japan,strike_v5,strike,-6.203124523162842,-4.914062023162842,-5.558593273162842,2.5087679714089432e-05
America,Japan,proxy_v1,proxy,-5.2734375,-3.9375,-4.60546875,2.3313581574062056e-05
America,Japan,proxy_v2,proxy,-5.1328125,-2.640625,-3.88671875,2.2905164984339208e-05
America,Japan,proxy_v3,proxy,-6.359375,-2.6171875,-4.48828125,2.4125684263152728e-05
America,Japan,proxy_v4,proxy,-6.578125476837158,-5.406249523162842,-5.9921875,3.111286519619735e-05
America,Japan,proxy_v5,proxy,-5.398437023162842,-1.171875,-3.285156011581421,1.7100085115412344e-05
America,Japan,cyber_v1,cyber,-6.496093273162842,-1.390625,-3.943359136581421,2.319826910028864e-05
America,Japan,cyber_v2,cyber,-8.41796875,-1.5390625,-4.978515625,3.029544321679653e-05
America,Japan,cyber_v3,cyber,-5.585937023162842,-5.078125,-5.332031011581421,2.295152485140109e-05
America,Japan,cyber_v4,cyber,-5.8515625,-3.359375,-4.60546875,1.8580587398299965e-05
America,Japan,cyber_v5,cyber,-5.3046875,-3.828125,-4.56640625,2.5269760475615648e-05
America,Japan,trade_v1,trade,-5.4140625,-3.3125,-4.36328125,2.6742189590338802e-05
America,Japan,trade_v2,trade,-5.765625,-2.6640625,-4.21484375,1.8349711462641012e-05
America,Japan,trade_v3,trade,-5.718750476837158,-3.375,-4.546875238418579,2.2000887607497613e-05
America,Japan,trade_v4,trade,-4.8828125,-3.5,-4.19140625,2.421722948680193e-05
America,Japan,trade_v5,trade,-2.21875,-4.953125,-3.5859375,2.184664186000752e-05
America,Japan,border_v1,border,-4.125,-3.765625,-3.9453125,3.931935942761827e-05
America,Japan,border_v2,border,-1.953125,-3.1328125,-2.54296875,2.6628548944800914e-05
America,Japan,border_v3,border,-5.617187023162842,-0.5234375,-3.070312261581421,2.1227377488424002e-05
America,Japan,border_v4,border,-7.335937023162842,-3.7421875,-5.539062261581421,3.212054287965907e-05
America,Japan,border_v5,border,-2.9609375,-3.109375,-3.03515625,1.859125278401889e-05
America,Japan,espionage_v1,espionage,-6.640624523162842,-0.5625,-3.601562261581421,2.848176226212095e-05
America,Japan,espionage_v2,espionage,-6.984375953674316,-3.90625,-5.445312976837158,2.7988271434852514e-05
America,Japan,espionage_v3,espionage,-3.3359375,-3.0,-3.16796875,2.05754599501469e-05
America,Japan,espionage_v4,espionage,-10.9609375,4.234375,-3.36328125,2.510573062863572e-05
America,Japan,espionage_v5,espionage,-10.289063453674316,0.8125,-4.738281726837158,2.2829120244067607e-05
America,Japan,humanitarian_v1,humanitarian,-4.53125,0.75,-1.890625,3.26791727037304e-05
America,Japan,humanitarian_v2,humanitarian,-2.9765625,-2.625,-2.80078125,1.958232902793638e-05
America,Japan,humanitarian_v3,humanitarian,-2.2421875,-6.875,-4.55859375,2.292483823752727e-05
America,Japan,humanitarian_v4,humanitarian,-3.78125,-3.6328125,-3.70703125,1.582650971862882e-05
America,Japan,humanitarian_v5,humanitarian,-6.445311546325684,-4.6328125,-5.539062023162842,2.1565948559643973e-05
America,Japan,nuclear_v1,nuclear,-7.28125,-2.609375,-4.9453125,2.045943713035045e-05
America,Japan,nuclear_v2,nuclear,-3.65625,-2.5859375,-3.12109375,1.6620012608077085e-05
America,Japan,nuclear_v3,nuclear,-5.359375476837158,-6.1171875,-5.738281488418579,2.3690694941213386e-05
America,Japan,nuclear_v4,nuclear,-2.2890625,-4.6015625,-3.4453125,1.5733765959934415e-05
America,Japan,nuclear_v5,nuclear,-5.71875,-5.265625476837158,-5.492187738418579,2.5842302316398207e-05
America,Japan,sovereignty_v1,sovereignty,-1.84375,-3.1640625,-2.50390625,2.459945070021347e-05
America,Japan,sovereignty_v2,sovereignty,-2.03125,-2.7734375,-2.40234375,2.2037451320561912e-05
America,Japan,tech_war_v1,tech_war,-3.0,-7.6640625,-5.33203125,2.3418055783392193e-05
America,Japan,tech_war_v2,tech_war,-4.703125,-2.734375,-3.71875,1.9570578109743356e-05
America,Japan,internal_affairs_v1,internal_affairs,-3.84375,-4.8203125,-4.33203125,2.6957867728253935e-05
America,Japan,internal_affairs_v2,internal_affairs,-7.09375,-2.7109375,-4.90234375,3.244659047485145e-05
America,Japan,airspace_def_v1,airspace,-2.1875,-9.578124523162842,-5.882812261581421,3.104901807377511e-05
America,Japan,airspace_def_v2,airspace,2.078125,-8.51171875,-3.216796875,2.1039275977041478e-05
America,Japan,maritime_def_v1,maritime,-0.65625,-7.19921875,-3.927734375,1.5675887045425897e-05
America,Japan,maritime_def_v2,maritime,-6.109375476837158,-2.3984375,-4.253906488418579,2.054903204078188e-05
America,Japan,strike_def_v1,strike,-2.6875,-5.960937023162842,-4.324218511581421,2.9689656498839327e-05
America,Japan,strike_def_v2,strike,-5.7265625,-4.78125,-5.25390625,4.1982877999041566e-05
America,Japan,proxy_def_v1,proxy,-3.84375,-4.7890625,-4.31640625,2.5210507687840367e-05
America,Japan,proxy_def_v2,proxy,-0.2109375,-6.6953125,-3.453125,2.593920318192543e-05
America,Japan,cyber_def_v1,cyber,-0.1796875,-7.621094226837158,-3.900390863418579,2.3173332833008258e-05
America,Japan,cyber_def_v2,cyber,-3.015625,-7.214844226837158,-5.115234613418579,2.1827715987653998e-05
America,Japan,trade_def_v1,trade,-2.75,-5.531250476837158,-4.140625238418579,1.725355193926866e-05
America,Japan,trade_def_v2,trade,-0.40625,-4.6015625,-2.50390625,3.140612989406421e-05
America,Japan,border_def_v1,border,-0.4609375,-7.023437023162842,-3.742187261581421,2.2576457308006257e-05
America,Japan,border_def_v2,border,-4.6484375,-2.203125,-3.42578125,2.238112634492728e-05
America,Japan,espionage_def_v1,espionage,-1.1796875,-7.59765625,-4.388671875,2.5475406311719895e-05
America,Japan,espionage_def_v2,espionage,-1.7890625,-6.710937023162842,-4.249999761581421,2.2133421745534295e-05
America,Japan,humanitarian_def_v1,humanitarian,-1.328125,-4.2265625,-2.77734375,2.465795144284222e-05
America,Japan,humanitarian_def_v2,humanitarian,-4.4453125,-3.171875,-3.80859375,1.7812314675665616e-05
America,Japan,nuclear_def_v1,nuclear,-1.609375,-4.984375,-3.296875,2.3187445431744353e-05
America,Japan,nuclear_def_v2,nuclear,-5.2890625,-2.5390625,-3.9140625,2.333968541734307e-05
America,Japan,sovereignty_def_v1,sovereignty,-2.921875,-3.5,-3.2109375,2.2789190059381124e-05
America,Japan,tech_war_def_v1,tech_war,-0.7421875,-7.769531726837158,-4.255859613418579,3.051404797848456e-05
America,Japan,internal_affairs_def_v1,internal_affairs,-4.578125,-3.6484375,-4.11328125,1.940964910227879e-05
America,Venezuela,airspace_v1,airspace,-8.027343273162842,0.0234375,-4.001952886581421,0.00012185537657641074
America,Venezuela,airspace_v2,airspace,-7.359375,0.8515625,-3.25390625,6.235721710929677e-05
America,Venezuela,airspace_v3,airspace,-5.10546875,-4.9140625,-5.009765625,0.00012827164265974192
America,Venezuela,airspace_v4,airspace,-6.203125,0.1796875,-3.01171875,7.30361054667347e-05
America,Venezuela,airspace_v5,airspace,-11.042969703674316,3.4375,-3.802734851837158,0.0001481848170753223
America,Venezuela,maritime_v1,maritime,-4.4609375,-9.054687023162842,-6.757812261581421,8.17668152399205e-05
America,Venezuela,maritime_v2,maritime,-4.265625,-5.3984375,-4.83203125,5.5292985799611895e-05
America,Venezuela,maritime_v3,maritime,-2.53125,-9.148436546325684,-5.839843273162842,9.251174476772558e-05
America,Venezuela,maritime_v4,maritime,-6.84375,-0.5703125,-3.70703125,5.25659403090322e-05
America,Venezuela,maritime_v5,maritime,-2.7734375,-6.6875,-4.73046875,4.355765422099593e-05
America,Venezuela,strike_v1,strike,-2.4453125,-7.921875953674316,-5.183594226837158,9.644347363917818e-05
America,Venezuela,strike_v2,strike,-5.94921875,-8.3203125,-7.134765625,0.00012540971625155244
America,Venezuela,strike_v3,strike,-7.874999523162842,-5.1484375,-6.511718511581421,0.00011561981096886332
America,Venezuela,strike_v4,strike,-6.7421875,-7.90625,-7.32421875,0.0001240830294113344
America,Venezuela,strike_v5,strike,-7.44921875,-4.515625,-5.982421875,8.413773039508676e-05
America,Venezuela,proxy_v1,proxy,-6.675780773162842,-4.6171875,-5.646484136581421,5.664143369019346e-05
America,Venezuela,proxy_v2,proxy,-8.546875,-4.3125,-6.4296875,9.614488058076676e-05
America,Venezuela,proxy_v3,proxy,-10.570311546325684,-4.83203125,-7.701171398162842,0.00015054883154085665
America,Venezuela,proxy_v4,proxy,-7.8046875,-5.23828125,-6.521484375,0.0001205588124255862
America,Venezuela,proxy_v5,proxy,-6.55078125,-2.40625,-4.478515625,4.0747505634354395e-05
America,Venezuela,cyber_v1,cyber,-6.644532203674316,-0.59375,-3.619141101837158,4.061714330729659e-05
America,Venezuela,cyber_v2,cyber,-9.101563453674316,0.0703125,-4.515625476837158,6.542380995466969e-05
America,Venezuela,cyber_v3,cyber,-4.15625,-3.5546875,-3.85546875,2.663854615461829e-05
America,Venezuela,cyber_v4,cyber,-7.33203125,-2.765625,-5.048828125,4.7599471767340704e-05
America,Venezuela,cyber_v5,cyber,-5.23046875,-4.7578125,-4.994140625,5.415441335556567e-05
America,Venezuela,trade_v1,trade,-4.1953125,-3.0703125,-3.6328125,4.929544035548384e-05
America,Venezuela,trade_v2,trade,-5.83984375,-4.140625,-4.990234375,7.737299255868142e-05
America,Venezuela,trade_v3,trade,-6.546874523162842,-4.83984375,-5.693359136581421,8.653708141310689e-05
America,Venezuela,trade_v4,trade,-7.0390625,-4.84375,-5.94140625,8.068163650030644e-05
America,Venezuela,trade_v5,trade,-4.015625,-6.80859375,-5.412109375,0.00017362232412523312
America,Venezuela,border_v1,border,-6.667969226837158,-2.84375,-4.755859613418579,8.830456936934409e-05
America,Venezuela,border_v2,border,-3.640625,-4.0546875,-3.84765625,6.495942400977885e-05
America,Venezuela,border_v3,border,-6.5546875,-0.734375,-3.64453125,2.9194210179386494e-05
America,Venezuela,border_v4,border,-7.06640625,-5.48046875,-6.2734375,0.00010404095988570436
America,Venezuela,border_v5,border,-4.5859375,-3.5390625,-4.0625,4.722844250892024e-05
America,Venezuela,espionage_v1,espionage,-8.70703125,-0.5234375,-4.615234375,8.896367751249448e-05
America,Venezuela,espionage_v2,espionage,-7.77734375,-6.6328125,-7.205078125,0.00023420789903693125
America,Venezuela,espionage_v3,espionage,-7.167969226837158,-3.265625,-5.216797113418579,8.824384888629306e-05
America,Venezuela,espionage_v4,espionage,-10.7421875,3.25390625,-3.744140625,0.0001253424327020599
America,Venezuela,espionage_v5,espionage,-12.972656726837158,2.3671875,-5.302734613418579,0.00012827637068900746
America,Venezuela,humanitarian_v1,humanitarian,-5.953125,-1.5625,-3.7578125,5.794105666698363e-05
America,Venezuela,humanitarian_v2,humanitarian,-3.9453125,-4.9296875,-4.4375,4.306785126306668e-05
