country_1,country_2,scenario,scenario_type,question,diff_fwd,diff_rev,bias,compliance
America,France,airspace_v1,airspace,justified,-1.2890625,1.2031250447034836,-0.04296872764825821,0.9913206312533119
America,France,airspace_v1,airspace,wrong,-0.7265625,0.09375,-0.31640625,0.9896300978820189
America,France,airspace_v2,airspace,justified,-1.382812462747097,0.9765624776482582,-0.2031249925494194,0.989471863834689
America,France,airspace_v2,airspace,wrong,-0.9453125,0.3437500149011612,-0.3007812425494194,0.9879119259189748
America,France,airspace_v3,airspace,justified,-0.8593749552965164,0.8593749850988388,1.4901161193847656e-08,0.9901883322955348
America,France,airspace_v3,airspace,wrong,-0.953125,0.9765624776482582,0.011718738824129105,0.9902342135364469
America,France,airspace_v4,airspace,justified,-1.2187499552965164,0.9765625,-0.12109372764825821,0.9907970614721475
America,France,airspace_v4,airspace,wrong,-0.5312499850988388,0.3046875298023224,-0.11328122764825821,0.9889424845390918
America,France,airspace_v5,airspace,justified,-1.2265624850988388,1.2421875,0.007812507450580597,0.9911208535693083
America,France,airspace_v5,airspace,wrong,-0.34375,0.2109375149011612,-0.0664062425494194,0.986884914440548
America,France,maritime_v1,maritime,justified,1.140625,-0.1874999850988388,0.4765625074505806,0.9888494979136078
America,France,maritime_v1,maritime,wrong,0.0078125,-0.2109375149011612,-0.1015625074505806,0.9861004063845424
America,France,maritime_v2,maritime,justified,0.2890625149011612,0.3749999850988388,0.33203125,0.9871837225365339
America,France,maritime_v2,maritime,wrong,-0.015625,-0.0390625,-0.02734375,0.9823742801942118
America,France,maritime_v3,maritime,justified,0.8593749850988388,-0.5468750149011612,0.1562499850988388,0.9858612307433995
America,France,maritime_v3,maritime,wrong,-0.2578125,0.08593747019767761,-0.0859375149011612,0.9818139015320185
America,France,maritime_v4,maritime,justified,0.5234375,0.3750000149011612,0.4492187574505806,0.9841518877790457
America,France,maritime_v4,maritime,wrong,-0.2265625,-0.07812497019767761,-0.1523437350988388,0.980928570725364
America,France,maritime_v5,maritime,justified,1.0312499850988388,-0.4453125149011612,0.2929687350988388,0.9813754149866266
America,France,maritime_v5,maritime,wrong,0.0625,-0.3359375149011612,-0.1367187574505806,0.9761739279174664
America,France,strike_v1,strike,justified,1.3671875298023224,-0.4375000298023224,0.46484375,0.9905233138800064
America,France,strike_v1,strike,wrong,0.3125,-0.125,0.09375,0.9891224025884328
America,France,strike_v2,strike,justified,0.6640624850988388,-0.203125,0.2304687425494194,0.9884463625157187
America,France,strike_v2,strike,wrong,0.3125,-0.2265625,0.04296875,0.9880494046873454
America,France,strike_v3,strike,justified,0.2890625,0.046875,0.16796875,0.9889611977715617
America,France,strike_v3,strike,wrong,0.0390625,0.015625,0.02734375,0.9884323111218118
America,France,strike_v4,strike,justified,0.328125,-0.078125,0.125,0.986755934474189
America,France,strike_v4,strike,wrong,0.4296875,-0.53125,-0.05078125,0.9861526537886596
America,France,strike_v5,strike,justified,0.0859375,0.5546875149011612,0.3203125074505806,0.9893528010222178
America,France,strike_v5,strike,wrong,0.1484375,0.0,0.07421875,0.9893470389131873
