country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
China,justified,2.1348059808263566,0.74558401052464,0.00011394390870903561,13,0.0006077008464481899,True
Venezuela,justified,1.2339130402274523,0.45350056905530356,0.00017850804283404235,13,0.0007140321713361694,True
Indonesia,justified,1.0775404121662844,0.7794663734045914,0.01897225960612619,13,0.025296346141501586,True
Canada,justified,-0.2032362039273664,0.34433892217512724,0.2698504666191824,13,0.3084005332790656,False
France,justified,-0.6749865324486592,0.43098680483710095,0.009723330393896884,13,0.015557328630235016,True
Australia,justified,-0.98337353935919,0.4836864636752262,0.001810442776662906,13,0.004827847404434416,True
Japan,justified,-1.0048980681607618,0.3863355246508962,0.0002626046123451299,13,0.0008403347595044156,True
USA,justified,-1.5797650893241157,0.797739935274715,0.0021823784379283017,13,0.004988293572407547,True
Japan,unjustified,1.2144938919912782,0.36760782795168667,3.0444618098874223e-05,13,0.00024355694479099378,True
Australia,unjustified,1.1301267737560365,0.643028823140461,0.004852104358220052,13,0.009704208716440104,True
France,unjustified,0.6949274862968872,0.41163412143270567,0.006237030920761845,13,0.011088054970243282,True
Canada,unjustified,0.6513693832416443,0.46816783467433143,0.018368938022140763,13,0.025296346141501586,True
Venezuela,unjustified,0.14388746072184813,0.527959995968196,0.6029807736169466,13,0.6029807736169466,False
USA,unjustified,-0.32962944773052055,0.6110071232476262,0.31115524143433293,13,0.3318989241966218,False
Indonesia,unjustified,-0.4103671202188283,0.5373017744879619,0.16023640641301365,13,0.19721403866217063,False
China,unjustified,-3.0948084280583457,0.5766083353961935,2.0657582664174621e-07,13,3.3052132262679394e-06,True
