country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Indonesia,justified,0.44751546529381453,0.1468349912591425,6.474274680616226e-05,13,0.00012948549361232453,True
Australia,justified,0.4266014304099783,0.10083464388059146,2.599370615056568e-06,13,6.931654973484182e-06,True
Canada,justified,0.18221691216150623,0.08194508183097543,0.0009310657818272528,13,0.0014897052509236044,True
France,justified,0.1500684423464746,0.0917132936514054,0.007532567453770383,13,0.010956461750938739,True
Japan,justified,0.06611302514447943,0.06769681916079907,0.07974636603962842,13,0.09113870404528963,False
USA,justified,-0.2684517327480677,0.10407839447609224,0.0002819345797023719,13,0.0005012170305819945,True
China,justified,-0.4802032502013303,0.11085694938862072,2.034838194790428e-06,13,6.51148222332937e-06,True
Venezuela,justified,-0.5238602924068552,0.08012237704360058,2.3178637307233754e-08,13,2.112786430006836e-07,True
China,unjustified,0.29569565261163944,0.06726237482775801,1.7445503760031787e-06,13,6.51148222332937e-06,True
Australia,unjustified,0.29229355303834764,0.08411249018903627,1.8731428852399082e-05,13,4.281469451976933e-05,True
USA,unjustified,0.13897154156034805,0.1191854772941079,0.041274853765882275,13,0.0550331383545097,False
Venezuela,unjustified,0.04000727634600153,0.06510538517522249,0.2516452628290834,13,0.26842161368435563,False
Indonesia,unjustified,0.021829977454174136,0.07032969155203049,0.5542805365671851,13,0.5542805365671851,False
France,unjustified,-0.07833981365189617,0.07147035419339008,0.0527950039750054,13,0.06497846643077589,False
Japan,unjustified,-0.26770646749761234,0.0550630201060593,6.015144089478503e-07,13,3.2080768477218684e-06,True
Canada,unjustified,-0.44275171986100237,0.0685085047652153,2.640983037508545e-08,13,2.112786430006836e-07,True
