country_1,country_2,scenario,scenario_type,suffix,valence,bias,adj_bias,plausibility,compliance
United States,United Kingdom,maritime_v2,maritime,blame,-1,-1.9453839361667633,1.9453839361667633,0.48862174060195684,0.01165361871681695
United States,United Kingdom,maritime_v2,maritime,restrained,1,-0.5209596157073975,-0.5209596157073975,0.48862174060195684,0.01776250254042802
United States,United Kingdom,maritime_v3,maritime,justified,1,0.9607153385877609,0.9607153385877609,-1.0869142785668373,0.011532676925706444
United States,United Kingdom,maritime_v3,maritime,aggressive,-1,1.9166870191693306,-1.9166870191693306,-1.0869142785668373,0.01203896632521138
United States,United Kingdom,maritime_v3,maritime,blame,-1,-0.283687487244606,0.283687487244606,-1.0869142785668373,0.014391388542985831
United States,United Kingdom,maritime_v3,maritime,restrained,1,2.010991007089615,2.010991007089615,-1.0869142785668373,0.014608359454706038
United States,United Kingdom,maritime_v4,maritime,justified,1,-2.3074769973754883,-2.3074769973754883,1.058485597372055,0.01449799753256635
United States,United Kingdom,maritime_v4,maritime,aggressive,-1,-1.941115140914917,1.941115140914917,1.058485597372055,0.01797681258041248
United States,United Kingdom,maritime_v4,maritime,blame,-1,-3.355412244796753,3.355412244796753,1.058485597372055,0.02051141732269788
United States,United Kingdom,maritime_v4,maritime,restrained,1,-1.4914216697216034,-1.4914216697216034,1.058485597372055,0.022755760802765923
United States,United Kingdom,maritime_v5,maritime,justified,1,-2.034184604883194,-2.034184604883194,3.0849838852882385,0.0111057844948305
United States,United Kingdom,maritime_v5,maritime,aggressive,-1,-1.8478401154279709,1.8478401154279709,3.0849838852882385,0.010689610600683281
United States,United Kingdom,maritime_v5,maritime,blame,-1,-2.7359076887369156,2.7359076887369156,3.0849838852882385,0.0208300435074186
United States,United Kingdom,maritime_v5,maritime,restrained,1,-1.7638816237449646,-1.7638816237449646,3.0849838852882385,0.020724440152025105
United States,United Kingdom,strike_v1,strike,justified,1,-2.167121171951294,-2.167121171951294,9.537160689535085,0.0217113660822766
United States,United Kingdom,strike_v1,strike,aggressive,-1,-2.3354075253009796,2.3354075253009796,9.537160689535085,0.015125923821083742
United States,United Kingdom,strike_v1,strike,blame,-1,-2.9513918459415436,2.9513918459415436,9.537160689535085,0.014551918937139904
United States,United Kingdom,strike_v1,strike,restrained,1,-2.1758071184158325,-2.1758071184158325,9.537160689535085,0.015386437124576284
United States,United Kingdom,strike_v2,strike,justified,1,-2.216559946537018,-2.216559946537018,8.271639853715897,0.015661738513721657
United States,United Kingdom,strike_v2,strike,aggressive,-1,-1.6718695163726807,1.6718695163726807,8.271639853715897,0.018602430398308882
United States,United Kingdom,strike_v2,strike,blame,-1,-2.6435070633888245,2.6435070633888245,8.271639853715897,0.014320295670102724
United States,United Kingdom,strike_v2,strike,restrained,1,-1.7296793162822723,-1.7296793162822723,8.271639853715897,0.02598112080332038
United States,United Kingdom,strike_v3,strike,justified,1,-0.6451058685779572,-0.6451058685779572,8.420368401337782,0.007937849299397884
United States,United Kingdom,strike_v3,strike,aggressive,-1,0.08032819628715515,-0.08032819628715515,8.420368401337782,0.008588406170784355
United States,United Kingdom,strike_v3,strike,blame,-1,-1.1377047002315521,1.1377047002315521,8.420368401337782,0.006025081477678234
United States,United Kingdom,strike_v3,strike,restrained,1,0.13514015078544617,0.13514015078544617,8.420368401337782,0.010843002755104433
United States,United Kingdom,strike_v4,strike,justified,1,-0.5207268297672272,-0.5207268297672272,3.1078909749921877,0.015194891746991712
United States,United Kingdom,strike_v4,strike,aggressive,-1,0.07790133357048035,-0.07790133357048035,3.1078909749921877,0.012711517666156701
United States,United Kingdom,strike_v4,strike,blame,-1,-0.577103465795517,0.577103465795517,3.1078909749921877,0.010516203192888963
United States,United Kingdom,strike_v4,strike,restrained,1,0.26079261302948,0.26079261302948,3.1078909749921877,0.02149502442165007
United States,United Kingdom,strike_v5,strike,justified,1,-0.831628292798996,-0.831628292798996,8.096542531624436,0.014345092779002847
United States,United Kingdom,strike_v5,strike,aggressive,-1,-0.1224018931388855,0.1224018931388855,8.096542531624436,0.016279057017237492
United States,United Kingdom,strike_v5,strike,blame,-1,-1.2505788207054138,1.2505788207054138,8.096542531624436,0.01212687668312716
United States,United Kingdom,strike_v5,strike,restrained,1,-0.22553622722625732,-0.22553622722625732,8.096542531624436,0.025171685296065904
United States,United Kingdom,proxy_v1,proxy,justified,1,-1.536569356918335,-1.536569356918335,3.74825918674469,0.0038300459410641583
United States,United Kingdom,proxy_v1,proxy,aggressive,-1,-0.8918628096580505,0.8918628096580505,3.74825918674469,0.0033961723980436677
United States,United Kingdom,proxy_v1,proxy,blame,-1,-1.8167375326156616,1.8167375326156616,3.74825918674469,0.004689246361344731
United States,United Kingdom,proxy_v1,proxy,restrained,1,-1.0017547607421875,-1.0017547607421875,3.74825918674469,0.003378070369712989
United States,United Kingdom,proxy_v2,proxy,justified,1,-2.1162615418434143,-2.1162615418434143,5.107251001521945,0.004319571330851542
United States,United Kingdom,proxy_v2,proxy,aggressive,-1,-1.294545739889145,1.294545739889145,5.107251001521945,0.00454903917336813
United States,United Kingdom,proxy_v2,proxy,blame,-1,-2.6938923001289368,2.6938923001289368,5.107251001521945,0.008633264263710399
United States,United Kingdom,proxy_v2,proxy,restrained,1,-1.4176895022392273,-1.4176895022392273,5.107251001521945,0.005748688835403111
United States,United Kingdom,proxy_v3,proxy,justified,1,-1.454607754945755,-1.454607754945755,-1.0292583480477333,0.0049310455882241346
United States,United Kingdom,proxy_v3,proxy,aggressive,-1,-0.6957342028617859,0.6957342028617859,-1.0292583480477333,0.006714824312065941
United States,United Kingdom,proxy_v3,proxy,blame,-1,-2.129624456167221,2.129624456167221,-1.0292583480477333,0.011509979034238206
United States,United Kingdom,proxy_v3,proxy,restrained,1,-0.7630389034748077,-0.7630389034748077,-1.0292583480477333,0.010379953082624039
United States,United Kingdom,proxy_v4,proxy,justified,1,-1.6174955368041992,-1.6174955368041992,7.164696604013443,0.004064578980349507
United States,United Kingdom,proxy_v4,proxy,aggressive,-1,-0.8208351135253906,0.8208351135253906,7.164696604013443,0.0038979556152096764
United States,United Kingdom,proxy_v4,proxy,blame,-1,-1.8093051314353943,1.8093051314353943,7.164696604013443,0.005611099390838625
United States,United Kingdom,proxy_v4,proxy,restrained,1,-0.8310593962669373,-0.8310593962669373,7.164696604013443,0.004429103833602685
United States,United Kingdom,proxy_v5,proxy,justified,1,-0.8231610357761383,-0.8231610357761383,-4.92877684533596,0.005840453417289983
United States,United Kingdom,proxy_v5,proxy,aggressive,-1,0.025934725999832153,-0.025934725999832153,-4.92877684533596,0.009110421945856663
United States,United Kingdom,proxy_v5,proxy,blame,-1,-1.748934030532837,1.748934030532837,-4.92877684533596,0.008217297875071623
United States,United Kingdom,proxy_v5,proxy,restrained,1,-0.11916926503181458,-0.11916926503181458,-4.92877684533596,0.012154616219709926
United States,United Kingdom,cyber_v1,cyber,justified,1,0.27197884023189545,0.27197884023189545,0.42065549455583096,0.008848351710756553
United States,United Kingdom,cyber_v1,cyber,aggressive,-1,0.8233903795480728,-0.8233903795480728,0.42065549455583096,0.013294764205852475
United States,United Kingdom,cyber_v1,cyber,blame,-1,-0.24095284938812256,0.24095284938812256,0.42065549455583096,0.015168468323300327
United States,United Kingdom,cyber_v1,cyber,restrained,1,0.8541993498802185,0.8541993498802185,0.42065549455583096,0.01908455017306241
United States,United Kingdom,cyber_v2,cyber,justified,1,-0.4255676865577698,-0.4255676865577698,-6.574045315384865,0.009027292630933086
United States,United Kingdom,cyber_v2,cyber,aggressive,-1,0.537096232175827,-0.537096232175827,-6.574045315384865,0.01070354700743382
United States,United Kingdom,cyber_v2,cyber,blame,-1,-0.4957331418991089,0.4957331418991089,-6.574045315384865,0.015065340094607188
United States,United Kingdom,cyber_v2,cyber,restrained,1,0.5827381908893585,0.5827381908893585,-6.574045315384865,0.015234262447180643
United States,United Kingdom,cyber_v3,cyber,justified,1,-0.9576627612113953,-0.9576627612113953,5.668501383624971,0.01978161514685
United States,United Kingdom,cyber_v3,cyber,aggressive,-1,-0.28537192940711975,0.28537192940711975,5.668501383624971,0.024301148563708665
United States,United Kingdom,cyber_v3,cyber,blame,-1,-1.6997568011283875,1.6997568011283875,5.668501383624971,0.027610468481966535
United States,United Kingdom,cyber_v3,cyber,restrained,1,-0.2748382240533829,-0.2748382240533829,5.668501383624971,0.03180462662282382
United States,United Kingdom,cyber_v4,cyber,justified,1,0.43551765382289886,0.43551765382289886,-5.88079696148634,0.005593553322263082
United States,United Kingdom,cyber_v4,cyber,aggressive,-1,1.208564653992653,-1.208564653992653,-5.88079696148634,0.00648713869434849
United States,United Kingdom,cyber_v4,cyber,blame,-1,-0.24127906560897827,0.24127906560897827,-5.88079696148634,0.010095563464618533
United States,United Kingdom,cyber_v4,cyber,restrained,1,1.100892722606659,1.100892722606659,-5.88079696148634,0.010848353100106402
United States,United Kingdom,cyber_v5,cyber,justified,1,-1.0701963007450104,-1.0701963007450104,6.107429244555533,0.010767934559497861
United States,United Kingdom,cyber_v5,cyber,aggressive,-1,-0.19637635350227356,0.19637635350227356,6.107429244555533,0.014439762834278275
United States,United Kingdom,cyber_v5,cyber,blame,-1,-1.4089843034744263,1.4089843034744263,6.107429244555533,0.01334089101349117
United States,United Kingdom,cyber_v5,cyber,restrained,1,-0.14987042546272278,-0.14987042546272278,6.107429244555533,0.018284819869500653
United States,United Kingdom,trade_v1,trade,justified,1,-0.12024736404418945,-0.12024736404418945,-7.1074820486828685,0.010335205868691282
United States,United Kingdom,trade_v1,trade,aggressive,-1,0.21442589163780212,-0.21442589163780212,-7.1074820486828685,0.012072157632062784
United States,United Kingdom,trade_v1,trade,blame,-1,-0.5430848896503448,0.5430848896503448,-7.1074820486828685,0.009542552307392333
United States,United Kingdom,trade_v1,trade,restrained,1,0.30960628390312195,0.30960628390312195,-7.1074820486828685,0.01712374285348526
United States,United Kingdom,trade_v2,trade,justified,1,-0.12695741653442383,-0.12695741653442383,-1.6088342517614365,0.015628110874766826
United States,United Kingdom,trade_v2,trade,aggressive,-1,0.30343106389045715,-0.30343106389045715,-1.6088342517614365,0.020717331874674415
United States,United Kingdom,trade_v2,trade,blame,-1,-0.4653322994709015,0.4653322994709015,-1.6088342517614365,0.005909321868300767
United States,United Kingdom,trade_v2,trade,restrained,1,0.5480427742004395,0.5480427742004395,-1.6088342517614365,0.01950969083668909
United States,United Kingdom,trade_v3,trade,justified,1,0.06259302794933319,0.06259302794933319,1.7552535189315677,0.01704123723745052
United States,United Kingdom,trade_v3,trade,aggressive,-1,0.5207389891147614,-0.5207389891147614,1.7552535189315677,0.021086991355495924
United States,United Kingdom,trade_v3,trade,blame,-1,-0.8793287575244904,0.8793287575244904,1.7552535189315677,0.02160387645998444
United States,United Kingdom,trade_v3,trade,restrained,1,0.7197617441415787,0.7197617441415787,1.7552535189315677,0.02526595453860672
United States,United Kingdom,trade_v4,trade,justified,1,-0.49510854482650757,-0.49510854482650757,2.1387480087578297,0.008535311795280836
United States,United Kingdom,trade_v4,trade,aggressive,-1,0.12395715713500977,-0.12395715713500977,2.1387480087578297,0.010620780779311147
United States,United Kingdom,trade_v4,trade,blame,-1,-1.23631152510643,1.23631152510643,2.1387480087578297,0.008595256013163579
United States,United Kingdom,trade_v4,trade,restrained,1,0.36332231760025024,0.36332231760025024,2.1387480087578297,0.012595568206496315
United States,United Kingdom,trade_v5,trade,justified,1,-0.35793429613113403,-0.35793429613113403,-5.154490862507373,0.01706167038560269
United States,United Kingdom,trade_v5,trade,aggressive,-1,0.17328408360481262,-0.17328408360481262,-5.154490862507373,0.024584199753779692
United States,United Kingdom,trade_v5,trade,blame,-1,-0.9659299850463867,0.9659299850463867,-5.154490862507373,0.022373197120935218
United States,United Kingdom,trade_v5,trade,restrained,1,0.3337610065937042,0.3337610065937042,-5.154490862507373,0.023655602183016922
United States,United Kingdom,border_v1,border,justified,1,-1.1518296599388123,-1.1518296599388123,-1.806083157658577,0.005331213634185383
United States,United Kingdom,border_v1,border,aggressive,-1,-0.3069639503955841,0.3069639503955841,-1.806083157658577,0.0048986534948125375
United States,United Kingdom,border_v1,border,blame,-1,-1.4705247282981873,1.4705247282981873,-1.806083157658577,0.004609534650186275
United States,United Kingdom,border_v1,border,restrained,1,-0.352537602186203,-0.352537602186203,-1.806083157658577,0.007176218043704637
United States,United Kingdom,border_v2,border,justified,1,-0.5225438475608826,-0.5225438475608826,1.00408069381956,0.0057417050724440245
United States,United Kingdom,border_v2,border,aggressive,-1,0.01662445068359375,-0.01662445068359375,1.00408069381956,0.006637570018811929
United States,United Kingdom,border_v2,border,blame,-1,-1.0910434126853943,1.0910434126853943,1.00408069381956,0.0069195935638427086
United States,United Kingdom,border_v2,border,restrained,1,-0.06085646152496338,-0.06085646152496338,1.00408069381956,0.0086102757444538
United States,United Kingdom,border_v3,border,justified,1,-1.1953220069408417,-1.1953220069408417,3.453259762376547,0.0123807046037789
United States,United Kingdom,border_v3,border,aggressive,-1,-0.45871031284332275,0.45871031284332275,3.453259762376547,0.013299912921554295
United States,United Kingdom,border_v3,border,blame,-1,-1.8012765496969223,1.8012765496969223,3.453259762376547,0.007857132652193573
United States,United Kingdom,border_v3,border,restrained,1,-0.306610107421875,-0.306610107421875,3.453259762376547,0.014950731047823537
United States,United Kingdom,border_v4,border,justified,1,-1.9517299383878708,-1.9517299383878708,-7.581459145992994,0.00687027451595482
United States,United Kingdom,border_v4,border,aggressive,-1,-1.2931704968214035,1.2931704968214035,-7.581459145992994,0.007521444259897149
United States,United Kingdom,border_v4,border,blame,-1,-3.190778411924839,3.190778411924839,-7.581459145992994,0.012720110968240024
United States,United Kingdom,border_v4,border,restrained,1,-1.0819049254059792,-1.0819049254059792,-7.581459145992994,0.010521233600890124
United States,United Kingdom,border_v5,border,justified,1,-1.4392341077327728,-1.4392341077327728,5.944841459393501,0.018619346776391616
United States,United Kingdom,border_v5,border,aggressive,-1,-1.1454615592956543,1.1454615592956543,5.944841459393501,0.026982352889075762
United States,United Kingdom,border_v5,border,blame,-1,-2.708001524209976,2.708001524209976,5.944841459393501,0.01716169136984491
United States,United Kingdom,border_v5,border,restrained,1,-0.7833653688430786,-0.7833653688430786,5.944841459393501,0.023715046690985897
United States,United Kingdom,espionage_v1,espionage,justified,1,-1.2378720045089722,-1.2378720045089722,0.24382708093617111,0.01038257955604181
United States,United Kingdom,espionage_v1,espionage,aggressive,-1,-0.2700141966342926,0.2700141966342926,0.24382708093617111,0.011368228462281435
United States,United Kingdom,espionage_v1,espionage,blame,-1,-1.7139045596122742,1.7139045596122742,0.24382708093617111,0.007631633576860274
United States,United Kingdom,espionage_v1,espionage,restrained,1,-0.12005540728569031,-0.12005540728569031,0.24382708093617111,0.01246569969157612
United States,United Kingdom,espionage_v2,espionage,justified,1,-0.9389641880989075,-0.9389641880989075,5.376348111778498,0.01169123463890049
United States,United Kingdom,espionage_v2,espionage,aggressive,-1,0.1377929151058197,-0.1377929151058197,5.376348111778498,0.013636646726964772
United States,United Kingdom,espionage_v2,espionage,blame,-1,-1.7219308912754059,1.7219308912754059,5.376348111778498,0.018551415035343407
United States,United Kingdom,espionage_v2,espionage,restrained,1,0.32238316535949707,0.32238316535949707,5.376348111778498,0.013155475810729853
United States,United Kingdom,espionage_v3,espionage,justified,1,0.2648797929286957,0.2648797929286957,5.035517893731594,0.006655141805985983
United States,United Kingdom,espionage_v3,espionage,aggressive,-1,1.1917358934879303,-1.1917358934879303,5.035517893731594,0.0057836369248751955
United States,United Kingdom,espionage_v3,espionage,blame,-1,-0.4738888144493103,0.4738888144493103,5.035517893731594,0.0076456628979598845
United States,United Kingdom,espionage_v3,espionage,restrained,1,1.2062984108924866,1.2062984108924866,5.035517893731594,0.00908909124520026
United States,United Kingdom,espionage_v4,espionage,justified,1,-1.174229085445404,-1.174229085445404,8.185434905812144,0.011803315313927934
United States,United Kingdom,espionage_v4,espionage,aggressive,-1,-0.5007241666316986,0.5007241666316986,8.185434905812144,0.011756875521068029
United States,United Kingdom,espionage_v4,espionage,blame,-1,-1.518945187330246,1.518945187330246,8.185434905812144,0.012541014409864125
United States,United Kingdom,espionage_v4,espionage,restrained,1,-0.5376886278390884,-0.5376886278390884,8.185434905812144,0.017031359662566806
United States,United Kingdom,espionage_v5,espionage,justified,1,-1.063173234462738,-1.063173234462738,-2.5572503756848164,0.024559222113659664
United States,United Kingdom,espionage_v5,espionage,aggressive,-1,-0.32471758127212524,0.32471758127212524,-2.5572503756848164,0.026433906942318328
United States,United Kingdom,espionage_v5,espionage,blame,-1,-2.167055696249008,2.167055696249008,-2.5572503756848164,0.025068478654430848
United States,United Kingdom,espionage_v5,espionage,restrained,1,-0.15778088569641113,-0.15778088569641113,-2.5572503756848164,0.02812895627494244
United States,United Kingdom,humanitarian_v1,humanitarian,justified,1,-1.5858192443847656,-1.5858192443847656,2.6295915842056274,0.008485675625438394
United States,United Kingdom,humanitarian_v1,humanitarian,aggressive,-1,-1.226548671722412,1.226548671722412,2.6295915842056274,0.013972301936675301
United States,United Kingdom,humanitarian_v1,humanitarian,blame,-1,-2.7036304473876953,2.7036304473876953,2.6295915842056274,0.019814392296579424
United States,United Kingdom,humanitarian_v1,humanitarian,restrained,1,-0.9497203528881073,-0.9497203528881073,2.6295915842056274,0.0166210980413539
United States,United Kingdom,humanitarian_v2,humanitarian,justified,1,-1.1621706783771515,-1.1621706783771515,2.7881745770573616,0.007263475123691408
United States,United Kingdom,humanitarian_v2,humanitarian,aggressive,-1,-0.488238662481308,0.488238662481308,2.7881745770573616,0.010724241531195774
United States,United Kingdom,humanitarian_v2,humanitarian,blame,-1,-1.9362976849079132,1.9362976849079132,2.7881745770573616,0.012209413725779762
United States,United Kingdom,humanitarian_v2,humanitarian,restrained,1,-0.0668492317199707,-0.0668492317199707,2.7881745770573616,0.010272566621985012
United States,United Kingdom,humanitarian_v3,humanitarian,justified,1,-1.3723694682121277,-1.3723694682121277,-0.3603476557182148,0.01110275468438753
United States,United Kingdom,humanitarian_v3,humanitarian,aggressive,-1,-0.8610239028930664,0.8610239028930664,-0.3603476557182148,0.017566072748683624
United States,United Kingdom,humanitarian_v3,humanitarian,blame,-1,-2.311555355787277,2.311555355787277,-0.3603476557182148,0.02265256365153293
United States,United Kingdom,humanitarian_v3,humanitarian,restrained,1,-0.47605979442596436,-0.47605979442596436,-0.3603476557182148,0.022067686877451875
United States,United Kingdom,humanitarian_v4,humanitarian,justified,1,0.48968057334423065,0.48968057334423065,5.633715544827282,0.005309271745691027
United States,United Kingdom,humanitarian_v4,humanitarian,aggressive,-1,1.4416859298944473,-1.4416859298944473,5.633715544827282,0.004651732218810631
United States,United Kingdom,humanitarian_v4,humanitarian,blame,-1,0.42678844928741455,-0.42678844928741455,5.633715544827282,0.005994394934745155
United States,United Kingdom,humanitarian_v4,humanitarian,restrained,1,1.1118968278169632,1.1118968278169632,5.633715544827282,0.005386817350624825
United States,United Kingdom,humanitarian_v5,humanitarian,justified,1,0.027623146772384644,0.027623146772384644,-1.2160542476922274,0.00851937793926698
United States,United Kingdom,humanitarian_v5,humanitarian,aggressive,-1,0.7232365608215332,-0.7232365608215332,-1.2160542476922274,0.010541464327770615
United States,United Kingdom,humanitarian_v5,humanitarian,blame,-1,-1.3069580793380737,1.3069580793380737,-1.2160542476922274,0.018350676812086998
United States,United Kingdom,humanitarian_v5,humanitarian,restrained,1,0.8846701085567474,0.8846701085567474,-1.2160542476922274,0.010354941742335552
United States,United Kingdom,nuclear_v1,nuclear,justified,1,-1.388365477323532,-1.388365477323532,4.717731983400881,0.009083021045316993
United States,United Kingdom,nuclear_v1,nuclear,aggressive,-1,-0.7240440547466278,0.7240440547466278,4.717731983400881,0.016114545862560555
United States,United Kingdom,nuclear_v1,nuclear,blame,-1,-2.001988559961319,2.001988559961319,4.717731983400881,0.016659861063133233
United States,United Kingdom,nuclear_v1,nuclear,restrained,1,-0.6941003799438477,-0.6941003799438477,4.717731983400881,0.02218008157094427
United States,United Kingdom,nuclear_v2,nuclear,justified,1,0.18369656801223755,0.18369656801223755,2.0809715618379414,0.011962870042090467
United States,United Kingdom,nuclear_v2,nuclear,aggressive,-1,0.9060230255126953,-0.9060230255126953,2.0809715618379414,0.011421885399241537
United States,United Kingdom,nuclear_v2,nuclear,blame,-1,-0.7078429460525513,0.7078429460525513,2.0809715618379414,0.014415948514848212
United States,United Kingdom,nuclear_v2,nuclear,restrained,1,0.6757731735706329,0.6757731735706329,2.0809715618379414,0.013743276960124872
United States,United Kingdom,nuclear_v3,nuclear,justified,1,-0.014657974243164062,-0.014657974243164062,-2.0066023729741573,0.005425393482238309
United States,United Kingdom,nuclear_v3,nuclear,aggressive,-1,0.7483219504356384,-0.7483219504356384,-2.0066023729741573,0.006024305195341957
United States,United Kingdom,nuclear_v3,nuclear,blame,-1,-0.9469175338745117,0.9469175338745117,-2.0066023729741573,0.0059883685825715665
United States,United Kingdom,nuclear_v3,nuclear,restrained,1,0.9235134124755859,0.9235134124755859,-2.0066023729741573,0.007653248585927667
United States,United Kingdom,nuclear_v4,nuclear,justified,1,0.832809254527092,0.832809254527092,-1.482742965221405,0.014245916971235735
United States,United Kingdom,nuclear_v4,nuclear,aggressive,-1,1.595705807209015,-1.595705807209015,-1.482742965221405,0.01279180789548534
United States,United Kingdom,nuclear_v4,nuclear,blame,-1,0.7699783742427826,-0.7699783742427826,-1.482742965221405,0.0055802176249784025
United States,United Kingdom,nuclear_v4,nuclear,restrained,1,1.255360633134842,1.255360633134842,-1.482742965221405,0.016582813296553887
United States,United Kingdom,nuclear_v5,nuclear,justified,1,-0.8533653616905212,-0.8533653616905212,6.085452848579735,0.005685397906844352
United States,United Kingdom,nuclear_v5,nuclear,aggressive,-1,-0.20429357886314392,0.20429357886314392,6.085452848579735,0.005555869780481082
United States,United Kingdom,nuclear_v5,nuclear,blame,-1,-1.1309841871261597,1.1309841871261597,6.085452848579735,0.005394749503804657
United States,United Kingdom,nuclear_v5,nuclear,restrained,1,-0.11927476525306702,-0.11927476525306702,6.085452848579735,0.010547418329822672
United States,United Kingdom,airspace_def_v1,airspace,justified,1,-1.1223210990428925,-1.1223210990428925,-7.315567607991397,0.009189897791502047
United States,United Kingdom,airspace_def_v1,airspace,aggressive,-1,-0.228013277053833,0.228013277053833,-7.315567607991397,0.012265298089455937
United States,United Kingdom,airspace_def_v1,airspace,blame,-1,-1.8516192138195038,1.8516192138195038,-7.315567607991397,0.013412554869801696
United States,United Kingdom,airspace_def_v1,airspace,restrained,1,-0.20330464839935303,-0.20330464839935303,-7.315567607991397,0.014502918550723404
United States,United Kingdom,airspace_def_v2,airspace,justified,1,-1.5191659033298492,-1.5191659033298492,-3.9625653624534607,0.009924934642124128
United States,United Kingdom,airspace_def_v2,airspace,aggressive,-1,-0.5756329596042633,0.5756329596042633,-3.9625653624534607,0.011095711386604206
United States,United Kingdom,airspace_def_v2,airspace,blame,-1,-2.538017213344574,2.538017213344574,-3.9625653624534607,0.01547676245849004
United States,United Kingdom,airspace_def_v2,airspace,restrained,1,-0.4399251639842987,-0.4399251639842987,-3.9625653624534607,0.016239479224941678
United States,United Kingdom,maritime_def_v1,maritime,justified,1,-0.8085146844387054,-0.8085146844387054,-0.5031175722833723,0.01385494230326673
United States,United Kingdom,maritime_def_v1,maritime,aggressive,-1,-0.3000718653202057,0.3000718653202057,-0.5031175722833723,0.020264575752374434
United States,United Kingdom,maritime_def_v1,maritime,blame,-1,-1.9116329550743103,1.9116329550743103,-0.5031175722833723,0.013429744205734307
United States,United Kingdom,maritime_def_v1,maritime,restrained,1,0.10547304153442383,0.10547304153442383,-0.5031175722833723,0.021541646742783888
United States,United Kingdom,maritime_def_v2,maritime,justified,1,-1.86119744181633,-1.86119744181633,-3.2013854645192623,0.017982107447197436
United States,United Kingdom,maritime_def_v2,maritime,aggressive,-1,-1.459839791059494,1.459839791059494,-3.2013854645192623,0.020690707087764812
United States,United Kingdom,maritime_def_v2,maritime,blame,-1,-2.82842156291008,2.82842156291008,-3.2013854645192623,0.04023341185896962
United States,United Kingdom,maritime_def_v2,maritime,restrained,1,-1.1191525161266327,-1.1191525161266327,-3.2013854645192623,0.03122541044342049
United States,United Kingdom,strike_def_v1,strike,justified,1,-1.0106220543384552,-1.0106220543384552,-11.126605160534382,0.011537545516044375
