country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Canada,justified,1.801887036131111,0.17049721416213126,9.25664470320417e-11,13,1.4810631525126672e-09,True
Australia,justified,0.6628686992947669,0.16951125701120262,5.813549280299981e-06,13,3.10055961615999e-05,True
Indonesia,justified,0.5643871140060532,0.16285878190337838,1.9237182230384048e-05,13,5.129915261435746e-05,True
China,justified,0.03414657015659499,0.3128306217267229,0.8341851679803439,13,0.8359395672451547,False
Japan,justified,-0.34410882632777856,0.19268160023959216,0.004379034440204876,13,0.0070064551043278024,True
France,justified,-0.6357379893756222,0.30832786840886406,0.0016356594713459501,13,0.002907839060170578,True
USA,justified,-0.8833193440235905,0.24763527418398334,1.4518323982089463e-05,13,4.645863674268628e-05,True
Venezuela,justified,-1.2001232598615348,0.24124367730144042,4.702364902602827e-07,13,3.7618919220822618e-06,True
USA,unjustified,0.8145057917682211,0.22471759368372,1.240505693421841e-05,13,4.645863674268628e-05,True
France,unjustified,0.07947634635780693,0.21224919173777776,0.47709378864796914,13,0.5871923552590389,False
Canada,unjustified,0.06079439388822973,0.18898589096938526,0.5401845476656726,13,0.6173537687607686,False
Venezuela,unjustified,-0.042418210977256655,0.39283497430757297,0.8359395672451547,13,0.8359395672451547,False
China,unjustified,-0.12935469717114836,0.16650261407486114,0.15373944357388375,13,0.22362100883474,False
Indonesia,unjustified,-0.148164406102024,0.1989942048838934,0.170145619035522,13,0.226860825380696,False
Australia,unjustified,-0.21083753205024872,0.08598500617066122,0.0004291538281508818,13,0.0009809230357734442,True
Japan,unjustified,-0.42400168571358016,0.18328313266362242,0.0006846931815309414,13,0.0013693863630618829,True
