country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Canada,justified,0.24236856873450804,0.050770906680433686,7.311242261811838e-07,13,2.9244969047247353e-06,True
Indonesia,justified,0.16194616838186307,0.0711211884743231,0.0007750588377169412,13,0.0009539185694977738,True
Australia,justified,0.11217002118321175,0.030446878779567074,1.0559785495349236e-05,13,2.4136652560798252e-05,True
Venezuela,justified,-0.026791204798290204,0.045832189622719975,0.2742469181220697,13,0.2925300459968743,False
France,justified,-0.07931904322728475,0.030090978947282267,0.00023449972722816153,13,0.00041688840396117606,True
USA,justified,-0.0829701847555179,0.0718355327590424,0.04291532261979166,13,0.04904608299404761,True
Japan,justified,-0.15301945245294032,0.0249639310996153,4.773244092827447e-08,13,2.545730182841305e-07,True
China,justified,-0.1743848730655497,0.07547401031040699,0.0006913483196315922,13,0.0009217977595087895,True
Venezuela,unjustified,0.4807215309753032,0.05714145453069697,1.3106818100262494e-09,13,1.0485454480209995e-08,True
China,unjustified,0.14328722364070845,0.06188375197642392,0.0006799195725493006,13,0.0009217977595087895,True
Indonesia,unjustified,0.1322937567100857,0.045876582558966233,0.00010693565708136107,13,0.00021387131416272215,True
Japan,unjustified,0.008039494278031231,0.0345044641229234,0.6560589062755052,13,0.6560589062755052,False
Australia,unjustified,-0.11661148101650859,0.045736572286807504,0.0003107228371650114,13,0.0004971565394640183,True
USA,unjustified,-0.2065752538521484,0.049461349586717406,2.9694900261621023e-06,13,9.502368083718727e-06,True
Canada,unjustified,-0.20988408140233836,0.05285083819979179,4.972546629226431e-06,13,1.3260124344603817e-05,True
France,unjustified,-0.23127118933313318,0.02700137730487541,1.0655821671230025e-09,13,1.0485454480209995e-08,True
