pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Canada,China,Canada,justified,-0.6164577665564779,0.1826005310085736,2.4761114349151183e-05,13,79,7.298012650276139e-05,True
Japan vs Canada,Japan,Canada,justified,-0.5763936540105076,0.1271597918185191,1.2654091406652913e-06,13,79,8.857778159907225e-06,True
USA vs Canada,USA,Canada,justified,-0.5199962792979492,0.1316158514108553,5.2391738663460185e-06,13,79,2.0956695465384074e-05,True
Venezuela vs Canada,Venezuela,Canada,justified,-0.5190447577490256,0.12862408710055281,4.224577204803903e-06,13,79,1.9463811649585574e-05,True
Venezuela vs Australia,Venezuela,Australia,justified,-0.3466618018218013,0.09424908405677554,1.0731051863138763e-05,13,79,3.5349347313868864e-05,True
France vs Canada,France,Canada,justified,-0.3129793468166839,0.07623579615037525,3.542633396084729e-06,13,79,1.9463811649585574e-05,True
China vs Indonesia,China,Indonesia,justified,-0.3073560579273945,0.15832152117677561,0.0025067822143931065,13,79,0.004386868875187936,True
China vs Australia,China,Australia,justified,-0.29088684485290517,0.1340891809176124,0.001123451592679744,13,79,0.0020971096396688554,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.2749828321947938,0.09856383474323224,0.00014340013701907633,13,79,0.000321216306922731,True
Japan vs Australia,Japan,Australia,justified,-0.272421589810333,0.0823159981906926,2.9950459616486065e-05,13,79,7.98678923106295e-05,True
USA vs Australia,USA,Australia,justified,-0.2356985438437689,0.07401968858077837,4.311188755915081e-05,13,79,0.00010973935015056569,True
USA vs France,USA,France,justified,-0.21065848132411202,0.06746486004109799,5.175744313753646e-05,13,79,0.0001260181224218279,True
Japan vs Indonesia,Japan,Indonesia,justified,-0.1260159130143377,0.1287762517580707,0.07921674742627982,13,79,0.09643777947547108,False
France vs Australia,France,Australia,justified,-0.010359434390461057,0.1016423739590424,0.8450102831769717,13,79,0.8791802125103076,False
China vs Japan,China,Japan,justified,-0.009801395196508569,0.10906392701710116,0.8631200226892232,13,79,0.8791802125103076,False
USA vs China,USA,China,justified,0.0015811008629781481,0.07466265625102807,0.9675750145063349,13,79,0.9675750145063349,False
Australia vs Indonesia,Australia,Indonesia,justified,0.01062414404891786,0.11853469635981301,0.8634805658583379,13,79,0.8791802125103076,False
USA vs Japan,USA,Japan,justified,0.03482714805738393,0.054438150702275,0.23374784459210962,13,79,0.26714039381955385,False
USA vs Indonesia,USA,Indonesia,justified,0.12077896010417205,0.13652971609547349,0.10852877827086167,13,79,0.12661690798267194,False
Canada vs Indonesia,Canada,Indonesia,justified,0.1247925258995522,0.12994893274027725,0.08427311172854751,13,79,0.10041051610209915,False
France vs Japan,France,Japan,justified,0.1367044361656184,0.08858474360494621,0.010570538479729252,13,79,0.016443059857356616,True
France vs Indonesia,France,Indonesia,justified,0.18173363067264306,0.15528206425990354,0.04064548938862417,13,79,0.05173062285824894,False
France vs China,France,China,justified,0.18186956214217043,0.13960620789163106,0.02530899849606263,13,79,0.03543259789448768,True
China vs Venezuela,China,Venezuela,justified,0.19767341806447547,0.1262087426613636,0.009719793788381762,13,79,0.015551670061410817,True
Canada vs Australia,Canada,Australia,justified,0.301417986306297,0.07733995175384983,6.014875731683957e-06,13,79,2.2455536064953438e-05,True
USA vs Venezuela,USA,Venezuela,justified,0.4095695942312807,0.10600362263151551,6.56324214061587e-06,13,79,2.2971347492155545e-05,True
Japan vs Venezuela,Japan,Venezuela,justified,0.46505122779162367,0.1310669109158601,1.5290029061496645e-05,13,79,4.756897930243401e-05,True
France vs Venezuela,France,Venezuela,justified,0.5706988304389484,0.10633343672668122,2.0665742665008612e-07,13,79,2.3145631784809647e-06,True
USA vs China,USA,China,unjustified,-0.26558207515831833,0.058581024263321055,1.26318970851486e-06,13,79,8.857778159907225e-06,True
Japan vs Venezuela,Japan,Venezuela,unjustified,-0.17591003114323472,0.052727363162643745,2.7736410188633944e-05,13,79,7.766194852817505e-05,True
Australia vs Indonesia,Australia,Indonesia,unjustified,-0.15660056227565683,0.06532164003407925,0.0005153142763889262,13,79,0.0010306285527778524,True
Canada vs Indonesia,Canada,Indonesia,unjustified,-0.13438644728899657,0.06711759944539146,0.0020189391707538724,13,79,0.0036471159213618343,True
France vs China,France,China,unjustified,-0.11162860735213803,0.08099519021689668,0.019263091066732962,13,79,0.02838771315097489,True
USA vs France,USA,France,unjustified,-0.051954556843300005,0.038704468369802424,0.021935699700362108,13,79,0.0314974149543661,True
USA vs Japan,USA,Japan,unjustified,-0.04190991387699113,0.027866475799415636,0.012195077365006905,13,79,0.01845741439028072,True
USA vs Venezuela,USA,Venezuela,unjustified,-0.006295785171426695,0.06618550305846152,0.8552131211321221,13,79,0.8791802125103076,False
Japan vs Canada,Japan,Canada,unjustified,0.011947683362297078,0.07110456280319259,0.7475771449516767,13,79,0.8372864023458778,False
France vs Venezuela,France,Venezuela,unjustified,0.012248169398788124,0.08556259982898085,0.7838177410471749,13,79,0.8606626176204274,False
USA vs Australia,USA,Australia,unjustified,0.04786944831465627,0.03724228575541129,0.026944306982271984,13,79,0.03680198026846905,True
Canada vs Australia,Canada,Australia,unjustified,0.06497538736560843,0.05216143468593438,0.031072915459820077,13,79,0.04094319034676045,True
France vs Japan,France,Japan,unjustified,0.06576236252819663,0.05293193782388667,0.03143852115911963,13,79,0.04094319034676045,True
Japan vs Australia,Japan,Australia,unjustified,0.07934838754462673,0.06830150289440208,0.041904464611966105,13,79,0.05214777818378004,False
France vs Canada,France,Canada,unjustified,0.09204727853392508,0.05511121920797346,0.006658508369925663,13,79,0.010966954962230505,True
USA vs Canada,USA,Canada,unjustified,0.12378377049833865,0.0535958729825426,0.0006935939439762962,13,79,0.001339353822850779,True
China vs Japan,China,Japan,unjustified,0.1491529310033435,0.08140643878392029,0.003705867949353621,13,79,0.006288745611024327,True
France vs Australia,France,Australia,unjustified,0.15354567236734395,0.05734955166618503,0.0002051921198419554,13,79,0.0004419522581211347,True
USA vs Indonesia,USA,Indonesia,unjustified,0.16235262133699635,0.06704606850637396,0.00047522929612802035,13,79,0.0009856607623395979,True
Venezuela vs Australia,Venezuela,Australia,unjustified,0.244763048372535,0.08718576993459762,0.0001357210308249821,13,79,0.0003166824052582916,True
China vs Venezuela,China,Venezuela,unjustified,0.24509930354116602,0.06113981247661922,4.518384847225222e-06,13,79,1.9463811649585574e-05,True
Japan vs Indonesia,Japan,Indonesia,unjustified,0.2871451440639112,0.06406152314057231,1.4235714899850896e-06,13,79,8.857778159907225e-06,True
Venezuela vs Indonesia,Venezuela,Indonesia,unjustified,0.31667811263202533,0.05812761192950697,1.7549532986471836e-07,13,79,2.3145631784809647e-06,True
Venezuela vs Canada,Venezuela,Canada,unjustified,0.34934466568950984,0.07044356793983846,4.862959140736341e-07,13,79,4.538761864687251e-06,True
France vs Indonesia,France,Indonesia,unjustified,0.3967705471338807,0.09766579069248305,3.944716755863103e-06,13,79,1.9463811649585574e-05,True
China vs Canada,China,Canada,unjustified,0.5853365359234286,0.10634111798726616,1.5679833878741375e-07,13,79,2.3145631784809647e-06,True
China vs Indonesia,China,Indonesia,unjustified,0.5960966117761948,0.06581980927263857,5.589224234970875e-10,13,79,3.12996557158369e-08,True
China vs Australia,China,Australia,unjustified,0.5993661294817488,0.09819091911125637,5.000455961823359e-08,13,79,1.4001276693105405e-06,True
