pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
China vs Canada,China,Canada,justified,-1.0050938595482917,0.22974181558935605,1.8351597495203065e-06,13,79,1.1475442908789335e-05,True
Venezuela vs Canada,Venezuela,Canada,justified,-1.004306893192757,0.21868068433719576,1.102223621864101e-06,13,79,1.1475442908789335e-05,True
Venezuela vs Australia,Venezuela,Australia,justified,-0.9577466759087874,0.21133039812722001,1.2678869375335873e-06,13,79,1.1475442908789335e-05,True
China vs Australia,China,Australia,justified,-0.9227621316962666,0.19077987541459965,6.35643105213921e-07,13,79,1.1475442908789335e-05,True
China vs Japan,China,Japan,justified,-0.6222813646675807,0.09581230619390013,2.4982107898358332e-08,13,79,1.3989980423080667e-06,True
China vs Indonesia,China,Indonesia,justified,-0.5776385107391511,0.16418003527760452,1.6606011068697923e-05,13,79,7.57784288082679e-05,True
Japan vs Canada,Japan,Canada,justified,-0.4834020122324522,0.1382111997703193,1.7591420973347905e-05,13,79,7.57784288082679e-05,True
Japan vs Australia,Japan,Australia,justified,-0.42995936485287145,0.13147045006587538,3.35270930987745e-05,13,79,0.00011044218903125717,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.42393544196550326,0.08677540822968105,5.711150744910161e-07,13,79,1.1475442908789335e-05,True
USA vs Canada,USA,Canada,justified,-0.4212883507641844,0.13780847441862917,6.295178856579242e-05,13,79,0.0001958500088713542,True
France vs Australia,France,Australia,justified,-0.27539777842984836,0.0749886383158194,1.0894739395837332e-05,13,79,5.546412783335369e-05,True
USA vs Australia,USA,Australia,justified,-0.2643515353036478,0.12858347800571712,0.0016706530828628802,13,79,0.0034650582459378253,True
France vs Canada,France,Canada,justified,-0.24127174681905425,0.0796684243221816,6.862730565711833e-05,13,79,0.00020226995351571716,True
France vs Japan,France,Japan,justified,0.09888678854979548,0.09227660334383123,0.057503716628326686,13,79,0.08050520327965735,False
China vs Venezuela,China,Venezuela,justified,0.10525412035333301,0.13521523974712843,0.1529995319197881,13,79,0.18229731462783264,False
USA vs France,USA,France,justified,0.11585679871538458,0.13189900035380206,0.11079141200728128,13,79,0.1378737571646167,False
Canada vs Australia,Canada,Australia,justified,0.13899381803655692,0.06231092934630738,0.0009088718734678698,13,79,0.0020358729965680284,True
