pair,country_1,country_2,question,mean_bias,ci95,p_value,n_clusters,n_scenarios,p_adjusted,significant
Japan vs Canada,Japan,Canada,justified,-0.3853487007783883,0.07465367976038141,3.157343286802208e-07,13,79,1.964569156232485e-06,True
Japan vs Indonesia,Japan,Indonesia,justified,-0.3510831616300366,0.04571838273964335,3.737477287875188e-09,13,79,1.0464936406050527e-07,True
Japan vs Australia,Japan,Australia,justified,-0.34886175022893773,0.06144090465060483,1.114599427866441e-07,13,79,1.0657392379151877e-06,True
Venezuela vs Canada,Venezuela,Canada,justified,-0.3115985576923077,0.09060970760587128,2.072648685187925e-05,13,79,5.527063160501133e-05,True
France vs Canada,France,Canada,justified,-0.30733816964285715,0.055012427810299365,1.3321740473939846e-07,13,79,1.0657392379151877e-06,True
China vs Canada,China,Canada,justified,-0.30456229967948717,0.07861176239864849,6.38581470627486e-06,13,79,1.788028117756961e-05,True
China vs Indonesia,China,Indonesia,justified,-0.3037753262362638,0.06273176722745269,6.277499002203998e-07,13,79,3.195817673849308e-06,True
Venezuela vs Indonesia,Venezuela,Indonesia,justified,-0.267824948489011,0.055061626569767534,5.985115987732079e-07,13,79,3.195817673849308e-06,True
China vs Australia,China,Australia,justified,-0.23746208218864467,0.06124990743729994,6.341479249830738e-06,13,79,1.788028117756961e-05,True
Venezuela vs Australia,Venezuela,Australia,justified,-0.2242015796703297,0.07527064475897191,7.984866510123885e-05,13,79,0.00018631355190289067,True
France vs Australia,France,Australia,justified,-0.2162173763736264,0.03078134582978074,1.0316182214947e-08,13,79,1.44426551009258e-07,True
France vs Indonesia,France,Indonesia,justified,-0.21163146749084247,0.045840770710580306,1.0429354258549945e-06,13,79,4.488935864900469e-06,True
USA vs Canada,USA,Canada,justified,-0.19021863553113552,0.047791743476734296,4.860705999506842e-06,13,79,1.7012470998273948e-05,True
USA vs Australia,USA,Australia,justified,-0.07788175366300366,0.02678587529299543,9.931367445792286e-05,13,79,0.0002059839173942104,True
China vs Venezuela,China,Venezuela,justified,-0.07504507211538461,0.05654823552027598,0.023178311143313046,13,79,0.02949966872785297,True
USA vs Indonesia,USA,Indonesia,justified,-0.035306490384615384,0.033266065149248604,0.05959971488060051,13,79,0.06811395986354343,False
France vs China,France,China,justified,-0.03207274496336997,0.04543935283717904,0.19172618765716903,13,79,0.20647435593848973,False
