country,question,mean_favour,ci95,p_value,n_clusters,p_adjusted,significant
Canada,justified,0.18215675695498595,0.06354045913133789,0.00011270321894557958,13,0.0009016257515646367,True
Indonesia,justified,0.13948848775248293,0.09571209952860517,0.014448571364576016,13,0.03302530597617375,True
Venezuela,justified,0.07666552223875331,0.08130007666280413,0.08934538295126108,13,0.11912717726834811,False
Australia,justified,0.07284512309516399,0.05578564623064741,0.025030241263412474,13,0.05006048252682495,False
Japan,justified,0.005482241541073156,0.07515025757585407,0.8886765945471331,13,0.928916726882344,False
France,justified,-0.0944490782591972,0.05811944677539153,0.007845571541281954,13,0.025105828932102253,True
China,justified,-0.10715512146569947,0.09780631676464659,0.052893231642991055,13,0.09403241180976188,False
USA,justified,-0.2750339318575627,0.08658405058255898,4.410977197495001e-05,13,0.0007057563515992002,True
USA,unjustified,0.17488593867264027,0.08516086486212708,0.0016841176502177897,13,0.008981960801161546,True
Australia,unjustified,0.07004472478461017,0.0713876968763773,0.07851316829927875,13,0.11912717726834811,False
Japan,unjustified,0.057203770704832554,0.05909364988102878,0.08210446592303572,13,0.11912717726834811,False
Venezuela,unjustified,0.018214859927345065,0.06639883250745021,0.6006295330400994,13,0.6864337520458278,False
France,unjustified,-0.0026532250370251325,0.05708409831343939,0.928916726882344,13,0.928916726882344,False
China,unjustified,-0.024880625651871525,0.06570079117493975,0.4722186898192325,13,0.5811922336236708,False
Canada,unjustified,-0.11853864182041172,0.07546711140002571,0.009562124855409778,13,0.025498999614426074,True
Indonesia,unjustified,-0.17427680158011968,0.09229999384125058,0.003031413302751347,13,0.012125653211005389,True
